,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,11.0,10.0,1.0,0.91
2.0,-1.0,7.0,2.0,5.0,0.29
3.0,1.0,8.0,5.0,3.0,0.63
4.0,1.0,7.0,7.0,0.0,1.0
5.0,1.0,9.0,5.0,4.0,0.56
6.0,1.0,11.0,11.0,0.0,1.0
7.0,1.0,8.0,7.0,1.0,0.88
8.0,1.0,11.0,6.0,5.0,0.55
9.0,1.0,13.0,11.0,2.0,0.85
10.0,1.0,10.0,7.0,3.0,0.7
11.0,1.0,11.0,9.0,2.0,0.82
12.0,1.0,11.0,8.0,3.0,0.73
13.0,1.0,7.0,7.0,0.0,1.0
14.0,1.0,9.0,8.0,1.0,0.89
15.0,1.0,12.0,9.0,3.0,0.75
16.0,1.0,10.0,8.0,2.0,0.8
17.0,1.0,10.0,7.0,3.0,0.7
18.0,1.0,14.0,13.0,1.0,0.93
19.0,1.0,9.0,7.0,2.0,0.78
20.0,1.0,11.0,6.0,5.0,0.55
21.0,1.0,9.0,5.0,4.0,0.56
22.0,1.0,11.0,10.0,1.0,0.91
23.0,1.0,14.0,11.0,3.0,0.79
24.0,1.0,13.0,12.0,1.0,0.92
25.0,1.0,11.0,9.0,2.0,0.82
26.0,1.0,10.0,7.0,3.0,0.7
27.0,1.0,8.0,7.0,1.0,0.88
28.0,1.0,8.0,6.0,2.0,0.75
29.0,1.0,11.0,7.0,4.0,0.64
30.0,1.0,12.0,9.0,3.0,0.75
31.0,1.0,13.0,10.0,3.0,0.77
32.0,1.0,11.0,9.0,2.0,0.82
33.0,1.0,12.0,9.0,3.0,0.75
34.0,1.0,8.0,7.0,1.0,0.88
35.0,1.0,11.0,9.0,2.0,0.82
36.0,-1.0,9.0,4.0,5.0,0.44
37.0,1.0,13.0,10.0,3.0,0.77
38.0,1.0,13.0,12.0,1.0,0.92
39.0,1.0,8.0,5.0,3.0,0.63
40.0,1.0,9.0,7.0,2.0,0.78
41.0,1.0,9.0,5.0,4.0,0.56
42.0,1.0,9.0,7.0,2.0,0.78
43.0,1.0,10.0,6.0,4.0,0.6
44.0,-1.0,9.0,4.0,5.0,0.44
45.0,1.0,12.0,10.0,2.0,0.83
