,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,7.0,4.0,3.0,0.57
2.0,1.0,8.0,7.0,1.0,0.88
3.0,1.0,11.0,9.0,2.0,0.82
4.0,1.0,9.0,8.0,1.0,0.89
5.0,1.0,13.0,10.0,3.0,0.77
6.0,1.0,10.0,7.0,3.0,0.7
7.0,1.0,11.0,7.0,4.0,0.64
8.0,1.0,11.0,7.0,4.0,0.64
9.0,1.0,11.0,8.0,3.0,0.73
10.0,1.0,13.0,7.0,6.0,0.54
11.0,1.0,10.0,7.0,3.0,0.7
12.0,1.0,12.0,7.0,5.0,0.58
13.0,1.0,10.0,6.0,4.0,0.6
14.0,1.0,13.0,9.0,4.0,0.69
15.0,1.0,6.0,6.0,0.0,1.0
16.0,1.0,9.0,6.0,3.0,0.67
17.0,1.0,12.0,9.0,3.0,0.75
18.0,1.0,10.0,7.0,3.0,0.7
19.0,1.0,12.0,9.0,3.0,0.75
20.0,1.0,14.0,11.0,3.0,0.79
21.0,1.0,9.0,7.0,2.0,0.78
22.0,1.0,12.0,7.0,5.0,0.58
23.0,1.0,11.0,9.0,2.0,0.82
24.0,1.0,9.0,6.0,3.0,0.67
25.0,1.0,12.0,9.0,3.0,0.75
26.0,1.0,14.0,9.0,5.0,0.64
27.0,1.0,12.0,9.0,3.0,0.75
28.0,1.0,11.0,8.0,3.0,0.73
29.0,1.0,10.0,7.0,3.0,0.7
30.0,1.0,12.0,10.0,2.0,0.83
31.0,1.0,11.0,7.0,4.0,0.64
32.0,1.0,10.0,6.0,4.0,0.6
33.0,1.0,12.0,10.0,2.0,0.83
34.0,1.0,8.0,6.0,2.0,0.75
35.0,1.0,13.0,8.0,5.0,0.62
36.0,-1.0,8.0,4.0,4.0,0.5
37.0,1.0,13.0,9.0,4.0,0.69
38.0,-1.0,8.0,3.0,5.0,0.38
39.0,1.0,12.0,7.0,5.0,0.58
40.0,1.0,11.0,8.0,3.0,0.73
41.0,1.0,11.0,8.0,3.0,0.73
42.0,1.0,11.0,8.0,3.0,0.73
43.0,1.0,10.0,6.0,4.0,0.6
44.0,1.0,12.0,9.0,3.0,0.75
45.0,1.0,9.0,7.0,2.0,0.78
46.0,1.0,9.0,6.0,3.0,0.67
47.0,1.0,11.0,11.0,0.0,1.0
48.0,1.0,9.0,6.0,3.0,0.67
49.0,1.0,9.0,7.0,2.0,0.78
50.0,-1.0,11.0,5.0,6.0,0.45
51.0,1.0,12.0,8.0,4.0,0.67
52.0,-1.0,10.0,5.0,5.0,0.5
53.0,1.0,10.0,8.0,2.0,0.8
54.0,-1.0,10.0,5.0,5.0,0.5
55.0,1.0,6.0,6.0,0.0,1.0
56.0,-1.0,11.0,5.0,6.0,0.45
57.0,1.0,8.0,5.0,3.0,0.63
58.0,1.0,10.0,8.0,2.0,0.8
59.0,1.0,9.0,7.0,2.0,0.78
60.0,1.0,11.0,9.0,2.0,0.82
61.0,1.0,11.0,6.0,5.0,0.55
62.0,1.0,14.0,9.0,5.0,0.64
63.0,1.0,9.0,7.0,2.0,0.78
64.0,1.0,10.0,6.0,4.0,0.6
65.0,1.0,13.0,10.0,3.0,0.77
66.0,1.0,8.0,6.0,2.0,0.75
67.0,1.0,11.0,7.0,4.0,0.64
68.0,-1.0,10.0,5.0,5.0,0.5
69.0,1.0,11.0,8.0,3.0,0.73
70.0,1.0,11.0,7.0,4.0,0.64
71.0,1.0,12.0,8.0,4.0,0.67
72.0,1.0,9.0,6.0,3.0,0.67
73.0,1.0,10.0,7.0,3.0,0.7
74.0,1.0,11.0,9.0,2.0,0.82
75.0,1.0,8.0,5.0,3.0,0.63
76.0,1.0,11.0,7.0,4.0,0.64
77.0,1.0,11.0,9.0,2.0,0.82
78.0,1.0,8.0,6.0,2.0,0.75
79.0,1.0,10.0,9.0,1.0,0.9
80.0,1.0,11.0,6.0,5.0,0.55
81.0,1.0,11.0,7.0,4.0,0.64
82.0,1.0,12.0,8.0,4.0,0.67
83.0,1.0,13.0,10.0,3.0,0.77
84.0,1.0,13.0,9.0,4.0,0.69
85.0,1.0,12.0,10.0,2.0,0.83
86.0,1.0,10.0,8.0,2.0,0.8
87.0,1.0,10.0,7.0,3.0,0.7
88.0,1.0,13.0,8.0,5.0,0.62
89.0,1.0,8.0,5.0,3.0,0.63
90.0,1.0,11.0,7.0,4.0,0.64
91.0,1.0,11.0,7.0,4.0,0.64
92.0,1.0,10.0,7.0,3.0,0.7
93.0,1.0,12.0,7.0,5.0,0.58
94.0,1.0,8.0,6.0,2.0,0.75
95.0,1.0,10.0,6.0,4.0,0.6
96.0,1.0,11.0,9.0,2.0,0.82
97.0,1.0,10.0,8.0,2.0,0.8
98.0,1.0,9.0,5.0,4.0,0.56
99.0,1.0,12.0,9.0,3.0,0.75
100.0,1.0,7.0,5.0,2.0,0.71
101.0,1.0,12.0,7.0,5.0,0.58
102.0,1.0,8.0,6.0,2.0,0.75
103.0,1.0,9.0,6.0,3.0,0.67
104.0,1.0,12.0,8.0,4.0,0.67
105.0,1.0,10.0,6.0,4.0,0.6
106.0,1.0,12.0,9.0,3.0,0.75
107.0,-1.0,10.0,5.0,5.0,0.5
108.0,1.0,11.0,6.0,5.0,0.55
109.0,1.0,11.0,10.0,1.0,0.91
110.0,1.0,11.0,9.0,2.0,0.82
111.0,1.0,10.0,8.0,2.0,0.8
112.0,1.0,12.0,8.0,4.0,0.67
113.0,1.0,12.0,9.0,3.0,0.75
114.0,1.0,10.0,7.0,3.0,0.7
115.0,1.0,11.0,7.0,4.0,0.64
116.0,1.0,10.0,9.0,1.0,0.9
117.0,1.0,11.0,7.0,4.0,0.64
118.0,1.0,10.0,8.0,2.0,0.8
119.0,1.0,9.0,6.0,3.0,0.67
120.0,1.0,10.0,9.0,1.0,0.9
121.0,1.0,12.0,9.0,3.0,0.75
122.0,1.0,8.0,5.0,3.0,0.63
123.0,1.0,11.0,8.0,3.0,0.73
124.0,-1.0,11.0,5.0,6.0,0.45
125.0,1.0,10.0,6.0,4.0,0.6
126.0,1.0,9.0,5.0,4.0,0.56
127.0,1.0,11.0,8.0,3.0,0.73
128.0,1.0,11.0,8.0,3.0,0.73
129.0,1.0,11.0,7.0,4.0,0.64
130.0,1.0,10.0,8.0,2.0,0.8
131.0,1.0,8.0,5.0,3.0,0.63
132.0,1.0,12.0,8.0,4.0,0.67
133.0,1.0,10.0,7.0,3.0,0.7
134.0,1.0,14.0,11.0,3.0,0.79
135.0,1.0,15.0,10.0,5.0,0.67
136.0,1.0,10.0,7.0,3.0,0.7
137.0,1.0,12.0,9.0,3.0,0.75
138.0,1.0,8.0,8.0,0.0,1.0
139.0,1.0,11.0,6.0,5.0,0.55
140.0,1.0,10.0,7.0,3.0,0.7
141.0,-1.0,11.0,5.0,6.0,0.45
142.0,1.0,13.0,9.0,4.0,0.69
143.0,1.0,8.0,6.0,2.0,0.75
144.0,1.0,11.0,9.0,2.0,0.82
145.0,1.0,8.0,7.0,1.0,0.88
146.0,1.0,10.0,6.0,4.0,0.6
147.0,1.0,7.0,6.0,1.0,0.86
148.0,1.0,7.0,6.0,1.0,0.86
149.0,1.0,7.0,7.0,0.0,1.0
150.0,1.0,7.0,5.0,2.0,0.71
151.0,1.0,11.0,9.0,2.0,0.82
152.0,1.0,12.0,8.0,4.0,0.67
153.0,1.0,9.0,6.0,3.0,0.67
154.0,1.0,10.0,6.0,4.0,0.6
155.0,1.0,11.0,7.0,4.0,0.64
156.0,1.0,12.0,8.0,4.0,0.67
157.0,1.0,11.0,8.0,3.0,0.73
158.0,1.0,13.0,9.0,4.0,0.69
159.0,1.0,10.0,8.0,2.0,0.8
160.0,1.0,8.0,6.0,2.0,0.75
161.0,1.0,13.0,10.0,3.0,0.77
162.0,1.0,12.0,8.0,4.0,0.67
163.0,1.0,9.0,7.0,2.0,0.78
164.0,1.0,11.0,8.0,3.0,0.73
165.0,1.0,12.0,9.0,3.0,0.75
166.0,1.0,13.0,10.0,3.0,0.77
167.0,1.0,12.0,8.0,4.0,0.67
168.0,1.0,9.0,5.0,4.0,0.56
169.0,1.0,13.0,8.0,5.0,0.62
170.0,1.0,12.0,8.0,4.0,0.67
171.0,-1.0,11.0,5.0,6.0,0.45
