,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,9.0,3.0,6.0,0.33
2.0,-1.0,8.0,4.0,4.0,0.5
3.0,-1.0,8.0,1.0,7.0,0.13
4.0,-1.0,7.0,3.0,4.0,0.43
5.0,-1.0,8.0,3.0,5.0,0.38
6.0,-1.0,8.0,2.0,6.0,0.25
7.0,-1.0,6.0,3.0,3.0,0.5
8.0,-1.0,5.0,2.0,3.0,0.4
9.0,-1.0,8.0,4.0,4.0,0.5
10.0,-1.0,8.0,1.0,7.0,0.13
11.0,-1.0,7.0,1.0,6.0,0.14
12.0,-1.0,7.0,3.0,4.0,0.43
13.0,-1.0,10.0,4.0,6.0,0.4
14.0,-1.0,6.0,1.0,5.0,0.17
15.0,-1.0,7.0,2.0,5.0,0.29
16.0,-1.0,9.0,4.0,5.0,0.44
17.0,-1.0,10.0,2.0,8.0,0.2
18.0,-1.0,8.0,4.0,4.0,0.5
19.0,-1.0,8.0,3.0,5.0,0.38
20.0,-1.0,7.0,3.0,4.0,0.43
21.0,-1.0,8.0,3.0,5.0,0.38
22.0,-1.0,8.0,2.0,6.0,0.25
23.0,-1.0,7.0,2.0,5.0,0.29
24.0,-1.0,7.0,2.0,5.0,0.29
25.0,-1.0,10.0,4.0,6.0,0.4
26.0,-1.0,8.0,4.0,4.0,0.5
27.0,-1.0,10.0,2.0,8.0,0.2
28.0,-1.0,9.0,0.0,9.0,0.0
29.0,-1.0,9.0,1.0,8.0,0.11
30.0,-1.0,8.0,3.0,5.0,0.38
31.0,-1.0,9.0,3.0,6.0,0.33
32.0,-1.0,10.0,3.0,7.0,0.3
33.0,-1.0,7.0,1.0,6.0,0.14
34.0,-1.0,10.0,2.0,8.0,0.2
35.0,-1.0,4.0,0.0,4.0,0.0
36.0,-1.0,12.0,2.0,10.0,0.17
37.0,-1.0,6.0,2.0,4.0,0.33
38.0,-1.0,9.0,4.0,5.0,0.44
39.0,1.0,8.0,5.0,3.0,0.63
40.0,-1.0,6.0,2.0,4.0,0.33
41.0,-1.0,10.0,4.0,6.0,0.4
42.0,-1.0,8.0,3.0,5.0,0.38
43.0,-1.0,7.0,2.0,5.0,0.29
44.0,-1.0,7.0,2.0,5.0,0.29
45.0,-1.0,10.0,4.0,6.0,0.4
46.0,-1.0,6.0,3.0,3.0,0.5
47.0,-1.0,12.0,4.0,8.0,0.33
48.0,1.0,9.0,5.0,4.0,0.56
49.0,-1.0,9.0,3.0,6.0,0.33
50.0,-1.0,5.0,2.0,3.0,0.4
51.0,-1.0,11.0,5.0,6.0,0.45
52.0,-1.0,9.0,4.0,5.0,0.44
53.0,-1.0,11.0,2.0,9.0,0.18
54.0,-1.0,9.0,4.0,5.0,0.44
55.0,-1.0,9.0,2.0,7.0,0.22
56.0,-1.0,8.0,2.0,6.0,0.25
57.0,-1.0,9.0,4.0,5.0,0.44
58.0,-1.0,9.0,3.0,6.0,0.33
59.0,1.0,9.0,7.0,2.0,0.78
60.0,-1.0,8.0,2.0,6.0,0.25
61.0,-1.0,7.0,3.0,4.0,0.43
62.0,-1.0,7.0,2.0,5.0,0.29
63.0,-1.0,4.0,0.0,4.0,0.0
64.0,-1.0,7.0,3.0,4.0,0.43
65.0,-1.0,10.0,2.0,8.0,0.2
66.0,-1.0,8.0,0.0,8.0,0.0
67.0,-1.0,7.0,0.0,7.0,0.0
68.0,-1.0,8.0,3.0,5.0,0.38
69.0,-1.0,7.0,1.0,6.0,0.14
70.0,-1.0,8.0,4.0,4.0,0.5
71.0,-1.0,8.0,3.0,5.0,0.38
72.0,-1.0,6.0,3.0,3.0,0.5
73.0,-1.0,7.0,0.0,7.0,0.0
74.0,-1.0,6.0,3.0,3.0,0.5
75.0,-1.0,7.0,0.0,7.0,0.0
76.0,-1.0,7.0,1.0,6.0,0.14
77.0,-1.0,7.0,2.0,5.0,0.29
78.0,-1.0,10.0,5.0,5.0,0.5
79.0,1.0,7.0,4.0,3.0,0.57
80.0,-1.0,9.0,2.0,7.0,0.22
81.0,-1.0,8.0,2.0,6.0,0.25
82.0,-1.0,6.0,2.0,4.0,0.33
