,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,3.0,0.0,3.0,0.0
2.0,1.0,5.0,4.0,1.0,0.8
3.0,-1.0,8.0,0.0,8.0,0.0
4.0,-1.0,7.0,1.0,6.0,0.14
5.0,-1.0,4.0,1.0,3.0,0.25
6.0,-1.0,8.0,3.0,5.0,0.38
7.0,-1.0,6.0,2.0,4.0,0.33
8.0,-1.0,11.0,3.0,8.0,0.27
9.0,-1.0,4.0,1.0,3.0,0.25
10.0,-1.0,7.0,3.0,4.0,0.43
11.0,-1.0,7.0,3.0,4.0,0.43
12.0,-1.0,5.0,2.0,3.0,0.4
13.0,-1.0,6.0,1.0,5.0,0.17
14.0,-1.0,7.0,3.0,4.0,0.43
15.0,-1.0,4.0,0.0,4.0,0.0
16.0,1.0,7.0,4.0,3.0,0.57
17.0,-1.0,8.0,4.0,4.0,0.5
18.0,-1.0,8.0,1.0,7.0,0.13
19.0,-1.0,7.0,2.0,5.0,0.29
20.0,-1.0,11.0,4.0,7.0,0.36
21.0,-1.0,6.0,2.0,4.0,0.33
22.0,-1.0,4.0,2.0,2.0,0.5
23.0,-1.0,9.0,4.0,5.0,0.44
24.0,-1.0,8.0,2.0,6.0,0.25
25.0,-1.0,6.0,3.0,3.0,0.5
26.0,-1.0,7.0,1.0,6.0,0.14
27.0,-1.0,9.0,3.0,6.0,0.33
28.0,-1.0,7.0,3.0,4.0,0.43
29.0,-1.0,7.0,3.0,4.0,0.43
30.0,-1.0,9.0,2.0,7.0,0.22
31.0,-1.0,7.0,1.0,6.0,0.14
32.0,-1.0,9.0,4.0,5.0,0.44
33.0,-1.0,3.0,0.0,3.0,0.0
34.0,-1.0,6.0,3.0,3.0,0.5
35.0,1.0,9.0,7.0,2.0,0.78
36.0,-1.0,10.0,1.0,9.0,0.1
37.0,-1.0,6.0,0.0,6.0,0.0
38.0,-1.0,10.0,3.0,7.0,0.3
39.0,-1.0,9.0,4.0,5.0,0.44
40.0,-1.0,8.0,1.0,7.0,0.13
41.0,-1.0,7.0,1.0,6.0,0.14
42.0,-1.0,8.0,2.0,6.0,0.25
43.0,-1.0,8.0,3.0,5.0,0.38
44.0,-1.0,7.0,3.0,4.0,0.43
45.0,-1.0,5.0,1.0,4.0,0.2
46.0,-1.0,8.0,4.0,4.0,0.5
47.0,-1.0,7.0,2.0,5.0,0.29
48.0,-1.0,7.0,2.0,5.0,0.29
49.0,-1.0,9.0,3.0,6.0,0.33
50.0,-1.0,8.0,3.0,5.0,0.38
51.0,-1.0,7.0,0.0,7.0,0.0
52.0,1.0,7.0,5.0,2.0,0.71
53.0,-1.0,6.0,0.0,6.0,0.0
54.0,-1.0,4.0,1.0,3.0,0.25
55.0,-1.0,10.0,3.0,7.0,0.3
56.0,-1.0,8.0,2.0,6.0,0.25
57.0,1.0,8.0,6.0,2.0,0.75
58.0,-1.0,10.0,3.0,7.0,0.3
59.0,-1.0,8.0,3.0,5.0,0.38
60.0,-1.0,5.0,1.0,4.0,0.2
61.0,-1.0,10.0,1.0,9.0,0.1
62.0,-1.0,8.0,2.0,6.0,0.25
63.0,-1.0,9.0,2.0,7.0,0.22
64.0,-1.0,10.0,4.0,6.0,0.4
65.0,-1.0,8.0,2.0,6.0,0.25
66.0,-1.0,10.0,4.0,6.0,0.4
67.0,-1.0,5.0,2.0,3.0,0.4
68.0,-1.0,8.0,2.0,6.0,0.25
69.0,-1.0,10.0,3.0,7.0,0.3
70.0,-1.0,7.0,2.0,5.0,0.29
71.0,-1.0,10.0,3.0,7.0,0.3
72.0,-1.0,6.0,0.0,6.0,0.0
73.0,1.0,5.0,3.0,2.0,0.6
74.0,-1.0,8.0,4.0,4.0,0.5
75.0,-1.0,6.0,1.0,5.0,0.17
76.0,1.0,7.0,4.0,3.0,0.57
77.0,-1.0,7.0,3.0,4.0,0.43
78.0,-1.0,9.0,4.0,5.0,0.44
79.0,-1.0,6.0,3.0,3.0,0.5
80.0,-1.0,6.0,3.0,3.0,0.5
81.0,-1.0,7.0,3.0,4.0,0.43
82.0,-1.0,5.0,1.0,4.0,0.2
83.0,-1.0,6.0,3.0,3.0,0.5
