,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,5.0,1.0,4.0,0.2
2.0,-1.0,8.0,2.0,6.0,0.25
3.0,-1.0,9.0,3.0,6.0,0.33
4.0,-1.0,3.0,0.0,3.0,0.0
5.0,1.0,8.0,5.0,3.0,0.63
6.0,-1.0,10.0,1.0,9.0,0.1
7.0,-1.0,5.0,2.0,3.0,0.4
8.0,-1.0,11.0,4.0,7.0,0.36
9.0,1.0,9.0,5.0,4.0,0.56
10.0,1.0,8.0,5.0,3.0,0.63
11.0,-1.0,5.0,2.0,3.0,0.4
12.0,-1.0,5.0,2.0,3.0,0.4
13.0,-1.0,9.0,1.0,8.0,0.11
14.0,-1.0,10.0,3.0,7.0,0.3
15.0,-1.0,5.0,0.0,5.0,0.0
16.0,-1.0,6.0,0.0,6.0,0.0
17.0,-1.0,5.0,0.0,5.0,0.0
18.0,-1.0,7.0,3.0,4.0,0.43
19.0,-1.0,6.0,3.0,3.0,0.5
20.0,-1.0,6.0,2.0,4.0,0.33
21.0,-1.0,8.0,3.0,5.0,0.38
22.0,-1.0,8.0,4.0,4.0,0.5
23.0,-1.0,10.0,3.0,7.0,0.3
24.0,-1.0,11.0,4.0,7.0,0.36
25.0,-1.0,8.0,1.0,7.0,0.13
26.0,-1.0,10.0,3.0,7.0,0.3
27.0,-1.0,12.0,6.0,6.0,0.5
28.0,-1.0,12.0,3.0,9.0,0.25
29.0,1.0,4.0,3.0,1.0,0.75
30.0,-1.0,5.0,0.0,5.0,0.0
31.0,1.0,5.0,3.0,2.0,0.6
32.0,-1.0,11.0,2.0,9.0,0.18
33.0,-1.0,6.0,1.0,5.0,0.17
34.0,-1.0,7.0,1.0,6.0,0.14
35.0,-1.0,10.0,4.0,6.0,0.4
36.0,-1.0,9.0,4.0,5.0,0.44
37.0,-1.0,7.0,0.0,7.0,0.0
38.0,1.0,7.0,4.0,3.0,0.57
39.0,1.0,7.0,6.0,1.0,0.86
40.0,-1.0,10.0,4.0,6.0,0.4
41.0,-1.0,9.0,2.0,7.0,0.22
42.0,-1.0,7.0,3.0,4.0,0.43
43.0,-1.0,7.0,3.0,4.0,0.43
44.0,-1.0,7.0,1.0,6.0,0.14
45.0,-1.0,8.0,4.0,4.0,0.5
46.0,-1.0,10.0,4.0,6.0,0.4
47.0,-1.0,10.0,2.0,8.0,0.2
48.0,-1.0,8.0,3.0,5.0,0.38
49.0,-1.0,9.0,1.0,8.0,0.11
50.0,-1.0,9.0,4.0,5.0,0.44
51.0,-1.0,8.0,1.0,7.0,0.13
52.0,-1.0,7.0,2.0,5.0,0.29
53.0,-1.0,7.0,2.0,5.0,0.29
54.0,-1.0,5.0,1.0,4.0,0.2
55.0,-1.0,9.0,2.0,7.0,0.22
56.0,-1.0,8.0,1.0,7.0,0.13
57.0,-1.0,9.0,2.0,7.0,0.22
58.0,-1.0,10.0,3.0,7.0,0.3
59.0,-1.0,9.0,2.0,7.0,0.22
60.0,1.0,7.0,4.0,3.0,0.57
61.0,-1.0,8.0,1.0,7.0,0.13
62.0,-1.0,6.0,1.0,5.0,0.17
63.0,-1.0,7.0,2.0,5.0,0.29
64.0,-1.0,9.0,3.0,6.0,0.33
65.0,1.0,5.0,3.0,2.0,0.6
66.0,-1.0,5.0,1.0,4.0,0.2
67.0,1.0,7.0,4.0,3.0,0.57
68.0,-1.0,7.0,3.0,4.0,0.43
69.0,-1.0,11.0,5.0,6.0,0.45
70.0,-1.0,9.0,1.0,8.0,0.11
71.0,1.0,4.0,3.0,1.0,0.75
72.0,-1.0,8.0,3.0,5.0,0.38
73.0,-1.0,11.0,1.0,10.0,0.09
74.0,1.0,7.0,4.0,3.0,0.57
75.0,-1.0,7.0,1.0,6.0,0.14
76.0,1.0,5.0,3.0,2.0,0.6
77.0,-1.0,10.0,1.0,9.0,0.1
78.0,-1.0,6.0,2.0,4.0,0.33
79.0,-1.0,6.0,0.0,6.0,0.0
80.0,-1.0,7.0,2.0,5.0,0.29
81.0,-1.0,6.0,1.0,5.0,0.17
82.0,-1.0,9.0,2.0,7.0,0.22
83.0,-1.0,9.0,4.0,5.0,0.44
84.0,1.0,7.0,5.0,2.0,0.71
85.0,-1.0,4.0,2.0,2.0,0.5
86.0,-1.0,7.0,1.0,6.0,0.14
87.0,-1.0,7.0,1.0,6.0,0.14
88.0,-1.0,9.0,3.0,6.0,0.33
89.0,-1.0,8.0,2.0,6.0,0.25
90.0,-1.0,9.0,3.0,6.0,0.33
91.0,-1.0,4.0,2.0,2.0,0.5
92.0,-1.0,10.0,2.0,8.0,0.2
93.0,-1.0,6.0,1.0,5.0,0.17
94.0,-1.0,10.0,1.0,9.0,0.1
95.0,-1.0,5.0,1.0,4.0,0.2
96.0,-1.0,6.0,3.0,3.0,0.5
97.0,-1.0,10.0,3.0,7.0,0.3
98.0,-1.0,5.0,2.0,3.0,0.4
99.0,-1.0,9.0,3.0,6.0,0.33
100.0,-1.0,7.0,2.0,5.0,0.29
101.0,-1.0,9.0,3.0,6.0,0.33
102.0,-1.0,6.0,3.0,3.0,0.5
103.0,1.0,5.0,3.0,2.0,0.6
104.0,-1.0,9.0,3.0,6.0,0.33
105.0,-1.0,8.0,4.0,4.0,0.5
106.0,-1.0,6.0,3.0,3.0,0.5
107.0,-1.0,6.0,3.0,3.0,0.5
108.0,-1.0,8.0,3.0,5.0,0.38
109.0,-1.0,10.0,2.0,8.0,0.2
110.0,-1.0,10.0,3.0,7.0,0.3
111.0,-1.0,9.0,2.0,7.0,0.22
112.0,-1.0,7.0,2.0,5.0,0.29
113.0,1.0,5.0,3.0,2.0,0.6
114.0,1.0,6.0,4.0,2.0,0.67
115.0,-1.0,8.0,3.0,5.0,0.38
116.0,-1.0,10.0,3.0,7.0,0.3
117.0,-1.0,6.0,1.0,5.0,0.17
118.0,-1.0,8.0,1.0,7.0,0.13
119.0,-1.0,6.0,0.0,6.0,0.0
120.0,-1.0,7.0,1.0,6.0,0.14
121.0,-1.0,10.0,2.0,8.0,0.2
122.0,1.0,5.0,3.0,2.0,0.6
123.0,-1.0,4.0,1.0,3.0,0.25
124.0,-1.0,8.0,1.0,7.0,0.13
125.0,1.0,7.0,4.0,3.0,0.57
126.0,1.0,7.0,4.0,3.0,0.57
127.0,-1.0,7.0,3.0,4.0,0.43
128.0,-1.0,8.0,1.0,7.0,0.13
129.0,-1.0,7.0,2.0,5.0,0.29
130.0,-1.0,8.0,4.0,4.0,0.5
131.0,-1.0,6.0,0.0,6.0,0.0
132.0,-1.0,6.0,3.0,3.0,0.5
133.0,-1.0,5.0,1.0,4.0,0.2
