,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,9.0,6.0,3.0,0.67
2.0,1.0,10.0,7.0,3.0,0.7
3.0,-1.0,6.0,2.0,4.0,0.33
4.0,-1.0,8.0,2.0,6.0,0.25
5.0,-1.0,9.0,3.0,6.0,0.33
6.0,-1.0,9.0,1.0,8.0,0.11
7.0,-1.0,10.0,3.0,7.0,0.3
8.0,-1.0,7.0,3.0,4.0,0.43
9.0,1.0,9.0,6.0,3.0,0.67
10.0,-1.0,6.0,1.0,5.0,0.17
11.0,-1.0,10.0,2.0,8.0,0.2
12.0,-1.0,10.0,4.0,6.0,0.4
13.0,-1.0,5.0,2.0,3.0,0.4
14.0,1.0,5.0,3.0,2.0,0.6
15.0,1.0,9.0,5.0,4.0,0.56
16.0,-1.0,7.0,3.0,4.0,0.43
17.0,-1.0,8.0,0.0,8.0,0.0
18.0,-1.0,7.0,3.0,4.0,0.43
19.0,-1.0,8.0,4.0,4.0,0.5
20.0,1.0,9.0,6.0,3.0,0.67
21.0,-1.0,9.0,2.0,7.0,0.22
22.0,-1.0,8.0,3.0,5.0,0.38
23.0,-1.0,8.0,1.0,7.0,0.13
24.0,1.0,6.0,4.0,2.0,0.67
25.0,-1.0,9.0,2.0,7.0,0.22
26.0,-1.0,9.0,4.0,5.0,0.44
27.0,-1.0,3.0,1.0,2.0,0.33
28.0,-1.0,7.0,2.0,5.0,0.29
29.0,-1.0,5.0,0.0,5.0,0.0
30.0,-1.0,4.0,1.0,3.0,0.25
31.0,-1.0,9.0,2.0,7.0,0.22
32.0,-1.0,8.0,1.0,7.0,0.13
33.0,-1.0,6.0,1.0,5.0,0.17
34.0,-1.0,7.0,3.0,4.0,0.43
35.0,1.0,4.0,4.0,0.0,1.0
36.0,-1.0,10.0,2.0,8.0,0.2
37.0,-1.0,11.0,5.0,6.0,0.45
38.0,-1.0,9.0,1.0,8.0,0.11
39.0,-1.0,5.0,2.0,3.0,0.4
40.0,-1.0,6.0,0.0,6.0,0.0
41.0,-1.0,6.0,0.0,6.0,0.0
42.0,-1.0,11.0,2.0,9.0,0.18
43.0,1.0,7.0,4.0,3.0,0.57
44.0,-1.0,6.0,1.0,5.0,0.17
45.0,-1.0,9.0,2.0,7.0,0.22
46.0,1.0,8.0,5.0,3.0,0.63
47.0,-1.0,5.0,1.0,4.0,0.2
48.0,-1.0,6.0,3.0,3.0,0.5
49.0,-1.0,7.0,2.0,5.0,0.29
50.0,-1.0,8.0,4.0,4.0,0.5
51.0,-1.0,6.0,1.0,5.0,0.17
52.0,-1.0,7.0,1.0,6.0,0.14
53.0,-1.0,5.0,1.0,4.0,0.2
54.0,-1.0,7.0,2.0,5.0,0.29
55.0,-1.0,7.0,1.0,6.0,0.14
56.0,-1.0,7.0,2.0,5.0,0.29
57.0,-1.0,5.0,0.0,5.0,0.0
58.0,-1.0,9.0,4.0,5.0,0.44
59.0,-1.0,7.0,1.0,6.0,0.14
60.0,-1.0,9.0,2.0,7.0,0.22
61.0,1.0,7.0,4.0,3.0,0.57
62.0,-1.0,12.0,3.0,9.0,0.25
63.0,-1.0,8.0,3.0,5.0,0.38
64.0,-1.0,11.0,4.0,7.0,0.36
65.0,-1.0,12.0,5.0,7.0,0.42
66.0,-1.0,8.0,3.0,5.0,0.38
67.0,-1.0,9.0,0.0,9.0,0.0
68.0,-1.0,9.0,3.0,6.0,0.33
69.0,-1.0,10.0,2.0,8.0,0.2
70.0,-1.0,6.0,2.0,4.0,0.33
71.0,-1.0,6.0,2.0,4.0,0.33
72.0,-1.0,6.0,3.0,3.0,0.5
73.0,-1.0,6.0,3.0,3.0,0.5
74.0,-1.0,4.0,2.0,2.0,0.5
75.0,1.0,9.0,6.0,3.0,0.67
76.0,-1.0,8.0,3.0,5.0,0.38
77.0,-1.0,7.0,3.0,4.0,0.43
78.0,1.0,7.0,4.0,3.0,0.57
