,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,6.0,3.0,3.0,0.5
2.0,-1.0,5.0,2.0,3.0,0.4
3.0,1.0,4.0,3.0,1.0,0.75
4.0,1.0,7.0,4.0,3.0,0.57
5.0,-1.0,5.0,0.0,5.0,0.0
6.0,-1.0,8.0,1.0,7.0,0.13
7.0,-1.0,9.0,3.0,6.0,0.33
8.0,-1.0,8.0,2.0,6.0,0.25
9.0,-1.0,8.0,3.0,5.0,0.38
10.0,-1.0,8.0,4.0,4.0,0.5
11.0,-1.0,9.0,1.0,8.0,0.11
12.0,-1.0,8.0,3.0,5.0,0.38
13.0,-1.0,7.0,2.0,5.0,0.29
14.0,-1.0,8.0,3.0,5.0,0.38
15.0,-1.0,7.0,1.0,6.0,0.14
16.0,-1.0,9.0,4.0,5.0,0.44
17.0,-1.0,9.0,1.0,8.0,0.11
18.0,-1.0,7.0,1.0,6.0,0.14
19.0,-1.0,8.0,2.0,6.0,0.25
20.0,-1.0,8.0,1.0,7.0,0.13
21.0,1.0,6.0,5.0,1.0,0.83
22.0,-1.0,11.0,4.0,7.0,0.36
23.0,-1.0,10.0,2.0,8.0,0.2
24.0,-1.0,6.0,0.0,6.0,0.0
25.0,-1.0,9.0,1.0,8.0,0.11
26.0,-1.0,6.0,3.0,3.0,0.5
27.0,-1.0,8.0,2.0,6.0,0.25
28.0,-1.0,9.0,1.0,8.0,0.11
29.0,-1.0,8.0,1.0,7.0,0.13
30.0,-1.0,6.0,1.0,5.0,0.17
31.0,-1.0,7.0,2.0,5.0,0.29
32.0,-1.0,6.0,1.0,5.0,0.17
33.0,-1.0,11.0,3.0,8.0,0.27
34.0,-1.0,3.0,0.0,3.0,0.0
35.0,1.0,5.0,3.0,2.0,0.6
36.0,-1.0,10.0,4.0,6.0,0.4
37.0,-1.0,6.0,1.0,5.0,0.17
38.0,-1.0,7.0,3.0,4.0,0.43
39.0,-1.0,13.0,3.0,10.0,0.23
40.0,-1.0,8.0,3.0,5.0,0.38
41.0,-1.0,8.0,2.0,6.0,0.25
42.0,-1.0,9.0,2.0,7.0,0.22
43.0,1.0,3.0,2.0,1.0,0.67
44.0,-1.0,4.0,1.0,3.0,0.25
45.0,-1.0,10.0,1.0,9.0,0.1
46.0,-1.0,5.0,1.0,4.0,0.2
47.0,-1.0,9.0,3.0,6.0,0.33
48.0,1.0,8.0,5.0,3.0,0.63
49.0,-1.0,7.0,1.0,6.0,0.14
50.0,1.0,5.0,3.0,2.0,0.6
51.0,-1.0,9.0,4.0,5.0,0.44
52.0,-1.0,8.0,4.0,4.0,0.5
53.0,-1.0,9.0,3.0,6.0,0.33
54.0,1.0,6.0,4.0,2.0,0.67
55.0,-1.0,6.0,1.0,5.0,0.17
56.0,-1.0,8.0,4.0,4.0,0.5
57.0,-1.0,7.0,0.0,7.0,0.0
58.0,-1.0,3.0,1.0,2.0,0.33
59.0,-1.0,8.0,3.0,5.0,0.38
60.0,-1.0,10.0,1.0,9.0,0.1
61.0,-1.0,6.0,2.0,4.0,0.33
62.0,-1.0,4.0,2.0,2.0,0.5
63.0,-1.0,10.0,1.0,9.0,0.1
64.0,-1.0,8.0,1.0,7.0,0.13
65.0,1.0,6.0,4.0,2.0,0.67
66.0,1.0,11.0,6.0,5.0,0.55
67.0,1.0,7.0,5.0,2.0,0.71
68.0,-1.0,8.0,1.0,7.0,0.13
69.0,1.0,5.0,3.0,2.0,0.6
70.0,-1.0,7.0,1.0,6.0,0.14
71.0,1.0,6.0,4.0,2.0,0.67
72.0,-1.0,10.0,3.0,7.0,0.3
73.0,-1.0,9.0,4.0,5.0,0.44
74.0,-1.0,8.0,4.0,4.0,0.5
75.0,-1.0,8.0,0.0,8.0,0.0
76.0,-1.0,7.0,3.0,4.0,0.43
77.0,-1.0,6.0,1.0,5.0,0.17
78.0,-1.0,8.0,2.0,6.0,0.25
79.0,1.0,5.0,3.0,2.0,0.6
80.0,1.0,5.0,3.0,2.0,0.6
81.0,-1.0,7.0,2.0,5.0,0.29
82.0,-1.0,6.0,3.0,3.0,0.5
83.0,-1.0,7.0,1.0,6.0,0.14
84.0,-1.0,9.0,4.0,5.0,0.44
85.0,-1.0,7.0,2.0,5.0,0.29
86.0,-1.0,7.0,2.0,5.0,0.29
87.0,1.0,7.0,4.0,3.0,0.57
88.0,-1.0,12.0,4.0,8.0,0.33
89.0,-1.0,6.0,0.0,6.0,0.0
90.0,-1.0,8.0,1.0,7.0,0.13
91.0,-1.0,9.0,3.0,6.0,0.33
92.0,-1.0,9.0,4.0,5.0,0.44
93.0,-1.0,10.0,5.0,5.0,0.5
94.0,-1.0,5.0,2.0,3.0,0.4
95.0,-1.0,8.0,4.0,4.0,0.5
96.0,-1.0,7.0,0.0,7.0,0.0
97.0,-1.0,7.0,2.0,5.0,0.29
98.0,-1.0,5.0,2.0,3.0,0.4
99.0,-1.0,10.0,3.0,7.0,0.3
100.0,-1.0,6.0,2.0,4.0,0.33
101.0,-1.0,7.0,3.0,4.0,0.43
102.0,-1.0,3.0,0.0,3.0,0.0
103.0,-1.0,8.0,4.0,4.0,0.5
104.0,-1.0,6.0,3.0,3.0,0.5
105.0,-1.0,10.0,5.0,5.0,0.5
106.0,-1.0,7.0,2.0,5.0,0.29
107.0,-1.0,8.0,4.0,4.0,0.5
108.0,-1.0,7.0,1.0,6.0,0.14
109.0,1.0,3.0,2.0,1.0,0.67
110.0,-1.0,8.0,4.0,4.0,0.5
111.0,-1.0,6.0,1.0,5.0,0.17
112.0,-1.0,9.0,1.0,8.0,0.11
113.0,1.0,5.0,3.0,2.0,0.6
114.0,-1.0,9.0,2.0,7.0,0.22
115.0,-1.0,7.0,2.0,5.0,0.29
116.0,-1.0,8.0,4.0,4.0,0.5
117.0,1.0,8.0,0.0,0.0,1.0
118.0,-1.0,5.0,2.0,3.0,0.4
119.0,1.0,4.0,3.0,1.0,0.75
120.0,-1.0,9.0,2.0,7.0,0.22
121.0,-1.0,6.0,2.0,4.0,0.33
122.0,-1.0,8.0,1.0,7.0,0.13
123.0,-1.0,7.0,3.0,4.0,0.43
124.0,-1.0,7.0,1.0,6.0,0.14
125.0,-1.0,8.0,4.0,4.0,0.5
126.0,-1.0,4.0,0.0,4.0,0.0
127.0,-1.0,11.0,2.0,9.0,0.18
128.0,1.0,8.0,5.0,3.0,0.63
129.0,-1.0,9.0,4.0,5.0,0.44
130.0,-1.0,8.0,3.0,5.0,0.38
131.0,-1.0,7.0,2.0,5.0,0.29
132.0,-1.0,9.0,4.0,5.0,0.44
133.0,-1.0,7.0,3.0,4.0,0.43
134.0,-1.0,9.0,2.0,7.0,0.22
135.0,-1.0,10.0,3.0,7.0,0.3
136.0,-1.0,7.0,2.0,5.0,0.29
137.0,-1.0,10.0,4.0,6.0,0.4
138.0,1.0,8.0,6.0,2.0,0.75
139.0,-1.0,8.0,3.0,5.0,0.38
140.0,-1.0,7.0,3.0,4.0,0.43
141.0,1.0,5.0,3.0,2.0,0.6
142.0,-1.0,6.0,1.0,5.0,0.17
143.0,-1.0,7.0,3.0,4.0,0.43
144.0,1.0,7.0,4.0,3.0,0.57
145.0,1.0,8.0,7.0,1.0,0.88
146.0,1.0,7.0,4.0,3.0,0.57
147.0,-1.0,8.0,1.0,7.0,0.13
148.0,-1.0,6.0,2.0,4.0,0.33
149.0,-1.0,9.0,3.0,6.0,0.33
150.0,-1.0,9.0,1.0,8.0,0.11
151.0,-1.0,9.0,4.0,5.0,0.44
152.0,1.0,7.0,4.0,3.0,0.57
153.0,-1.0,8.0,3.0,5.0,0.38
154.0,1.0,7.0,4.0,3.0,0.57
155.0,-1.0,5.0,2.0,3.0,0.4
156.0,-1.0,5.0,2.0,3.0,0.4
157.0,-1.0,4.0,1.0,3.0,0.25
158.0,-1.0,7.0,3.0,4.0,0.43
159.0,-1.0,5.0,0.0,5.0,0.0
160.0,-1.0,9.0,3.0,6.0,0.33
161.0,-1.0,6.0,2.0,4.0,0.33
162.0,-1.0,5.0,1.0,4.0,0.2
163.0,-1.0,7.0,1.0,6.0,0.14
164.0,-1.0,4.0,2.0,2.0,0.5
165.0,-1.0,6.0,1.0,5.0,0.17
166.0,-1.0,7.0,0.0,7.0,0.0
