,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,6.0,3.0,3.0,0.5
2.0,1.0,5.0,3.0,2.0,0.6
3.0,-1.0,4.0,2.0,2.0,0.5
4.0,-1.0,4.0,2.0,2.0,0.5
5.0,-1.0,7.0,2.0,5.0,0.29
6.0,-1.0,5.0,0.0,5.0,0.0
7.0,-1.0,8.0,3.0,5.0,0.38
8.0,-1.0,4.0,1.0,3.0,0.25
9.0,1.0,9.0,5.0,4.0,0.56
10.0,1.0,3.0,2.0,1.0,0.67
11.0,-1.0,3.0,0.0,3.0,0.0
12.0,1.0,7.0,5.0,2.0,0.71
13.0,-1.0,6.0,3.0,3.0,0.5
14.0,-1.0,2.0,0.0,2.0,0.0
15.0,-1.0,1.0,0.0,1.0,0.0
16.0,-1.0,9.0,3.0,6.0,0.33
17.0,-1.0,6.0,1.0,5.0,0.17
18.0,-1.0,5.0,2.0,3.0,0.4
19.0,-1.0,7.0,2.0,5.0,0.29
20.0,-1.0,6.0,3.0,3.0,0.5
21.0,1.0,5.0,4.0,1.0,0.8
22.0,-1.0,6.0,3.0,3.0,0.5
23.0,-1.0,5.0,1.0,4.0,0.2
24.0,1.0,6.0,4.0,2.0,0.67
25.0,-1.0,6.0,3.0,3.0,0.5
26.0,-1.0,3.0,1.0,2.0,0.33
27.0,-1.0,3.0,0.0,3.0,0.0
28.0,-1.0,5.0,1.0,4.0,0.2
29.0,-1.0,7.0,0.0,7.0,0.0
30.0,-1.0,6.0,1.0,5.0,0.17
31.0,-1.0,9.0,3.0,6.0,0.33
32.0,-1.0,6.0,1.0,5.0,0.17
33.0,-1.0,9.0,2.0,7.0,0.22
34.0,-1.0,3.0,0.0,3.0,0.0
35.0,-1.0,6.0,1.0,5.0,0.17
36.0,-1.0,6.0,0.0,6.0,0.0
37.0,-1.0,8.0,0.0,8.0,0.0
38.0,-1.0,6.0,2.0,4.0,0.33
39.0,1.0,5.0,3.0,2.0,0.6
40.0,1.0,6.0,4.0,2.0,0.67
41.0,1.0,5.0,3.0,2.0,0.6
42.0,-1.0,5.0,1.0,4.0,0.2
43.0,-1.0,4.0,2.0,2.0,0.5
44.0,-1.0,4.0,2.0,2.0,0.5
45.0,-1.0,3.0,0.0,3.0,0.0
46.0,-1.0,8.0,2.0,6.0,0.25
47.0,-1.0,3.0,0.0,3.0,0.0
48.0,-1.0,8.0,2.0,6.0,0.25
49.0,-1.0,11.0,0.0,11.0,0.0
50.0,-1.0,3.0,0.0,3.0,0.0
51.0,-1.0,7.0,1.0,6.0,0.14
52.0,-1.0,4.0,1.0,3.0,0.25
53.0,-1.0,6.0,3.0,3.0,0.5
54.0,-1.0,4.0,0.0,4.0,0.0
55.0,-1.0,4.0,0.0,4.0,0.0
56.0,-1.0,10.0,3.0,7.0,0.3
57.0,-1.0,5.0,2.0,3.0,0.4
58.0,-1.0,5.0,1.0,4.0,0.2
59.0,-1.0,4.0,1.0,3.0,0.25
60.0,-1.0,8.0,3.0,5.0,0.38
61.0,-1.0,6.0,0.0,6.0,0.0
62.0,-1.0,4.0,0.0,4.0,0.0
63.0,-1.0,6.0,0.0,6.0,0.0
64.0,-1.0,8.0,2.0,6.0,0.25
65.0,-1.0,4.0,0.0,4.0,0.0
66.0,-1.0,5.0,2.0,3.0,0.4
67.0,-1.0,2.0,1.0,1.0,0.5
68.0,-1.0,5.0,2.0,3.0,0.4
69.0,1.0,5.0,3.0,2.0,0.6
70.0,-1.0,4.0,0.0,4.0,0.0
71.0,-1.0,10.0,5.0,5.0,0.5
72.0,-1.0,5.0,2.0,3.0,0.4
73.0,1.0,7.0,5.0,2.0,0.71
74.0,-1.0,4.0,1.0,3.0,0.25
75.0,1.0,8.0,6.0,2.0,0.75
76.0,1.0,5.0,5.0,0.0,1.0
77.0,-1.0,6.0,3.0,3.0,0.5
78.0,-1.0,4.0,2.0,2.0,0.5
79.0,-1.0,5.0,2.0,3.0,0.4
80.0,1.0,8.0,5.0,3.0,0.63
81.0,1.0,4.0,4.0,0.0,1.0
82.0,1.0,5.0,4.0,1.0,0.8
83.0,-1.0,5.0,2.0,3.0,0.4
84.0,-1.0,6.0,2.0,4.0,0.33
85.0,1.0,5.0,4.0,1.0,0.8
86.0,-1.0,5.0,0.0,5.0,0.0
87.0,-1.0,4.0,0.0,4.0,0.0
88.0,-1.0,6.0,2.0,4.0,0.33
89.0,-1.0,5.0,0.0,5.0,0.0
90.0,-1.0,2.0,1.0,1.0,0.5
91.0,-1.0,5.0,2.0,3.0,0.4
92.0,-1.0,6.0,2.0,4.0,0.33
93.0,-1.0,4.0,2.0,2.0,0.5
94.0,1.0,8.0,5.0,3.0,0.63
95.0,-1.0,2.0,0.0,2.0,0.0
96.0,-1.0,10.0,3.0,7.0,0.3
97.0,-1.0,6.0,3.0,3.0,0.5
98.0,-1.0,5.0,0.0,5.0,0.0
99.0,-1.0,6.0,2.0,4.0,0.33
100.0,-1.0,5.0,1.0,4.0,0.2
101.0,-1.0,4.0,2.0,2.0,0.5
102.0,1.0,3.0,3.0,0.0,1.0
103.0,-1.0,5.0,2.0,3.0,0.4
104.0,-1.0,6.0,1.0,5.0,0.17
105.0,-1.0,5.0,0.0,5.0,0.0
106.0,1.0,4.0,3.0,1.0,0.75
107.0,-1.0,6.0,1.0,5.0,0.17
108.0,1.0,7.0,4.0,3.0,0.57
109.0,1.0,1.0,1.0,0.0,1.0
110.0,1.0,5.0,4.0,1.0,0.8
111.0,-1.0,3.0,1.0,2.0,0.33
112.0,-1.0,4.0,2.0,2.0,0.5
113.0,-1.0,5.0,0.0,5.0,0.0
114.0,-1.0,4.0,1.0,3.0,0.25
115.0,-1.0,5.0,1.0,4.0,0.2
116.0,-1.0,8.0,2.0,6.0,0.25
117.0,-1.0,6.0,1.0,5.0,0.17
118.0,-1.0,8.0,1.0,7.0,0.13
119.0,-1.0,7.0,0.0,7.0,0.0
120.0,-1.0,5.0,2.0,3.0,0.4
121.0,-1.0,7.0,2.0,5.0,0.29
122.0,-1.0,5.0,1.0,4.0,0.2
123.0,-1.0,4.0,0.0,4.0,0.0
124.0,-1.0,10.0,1.0,9.0,0.1
125.0,-1.0,9.0,3.0,6.0,0.33
126.0,-1.0,6.0,2.0,4.0,0.33
127.0,-1.0,3.0,0.0,3.0,0.0
128.0,-1.0,7.0,2.0,5.0,0.29
129.0,-1.0,5.0,1.0,4.0,0.2
130.0,-1.0,7.0,2.0,5.0,0.29
131.0,-1.0,8.0,2.0,6.0,0.25
132.0,-1.0,3.0,1.0,2.0,0.33
133.0,-1.0,7.0,0.0,7.0,0.0
134.0,-1.0,4.0,2.0,2.0,0.5
135.0,1.0,5.0,4.0,1.0,0.8
136.0,1.0,5.0,3.0,2.0,0.6
137.0,-1.0,7.0,3.0,4.0,0.43
138.0,-1.0,4.0,1.0,3.0,0.25
139.0,-1.0,3.0,0.0,3.0,0.0
140.0,-1.0,8.0,0.0,8.0,0.0
141.0,-1.0,5.0,1.0,4.0,0.2
142.0,-1.0,3.0,1.0,2.0,0.33
143.0,1.0,3.0,2.0,1.0,0.67
144.0,-1.0,5.0,2.0,3.0,0.4
145.0,1.0,5.0,3.0,2.0,0.6
146.0,-1.0,7.0,3.0,4.0,0.43
147.0,1.0,3.0,2.0,1.0,0.67
148.0,1.0,4.0,3.0,1.0,0.75
149.0,1.0,5.0,3.0,2.0,0.6
150.0,-1.0,4.0,2.0,2.0,0.5
151.0,-1.0,7.0,1.0,6.0,0.14
152.0,-1.0,5.0,0.0,5.0,0.0
153.0,-1.0,3.0,1.0,2.0,0.33
154.0,-1.0,7.0,1.0,6.0,0.14
155.0,-1.0,2.0,1.0,1.0,0.5
156.0,-1.0,6.0,2.0,4.0,0.33
157.0,-1.0,4.0,1.0,3.0,0.25
158.0,-1.0,6.0,1.0,5.0,0.17
159.0,-1.0,4.0,0.0,4.0,0.0
160.0,-1.0,6.0,1.0,5.0,0.17
161.0,-1.0,3.0,0.0,3.0,0.0
162.0,-1.0,3.0,0.0,3.0,0.0
163.0,-1.0,4.0,1.0,3.0,0.25
164.0,-1.0,5.0,1.0,4.0,0.2
165.0,-1.0,6.0,2.0,4.0,0.33
166.0,-1.0,6.0,2.0,4.0,0.33
