,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,3.0,3.0,0.0,1.0
2.0,-1.0,4.0,0.0,4.0,0.0
3.0,-1.0,8.0,3.0,5.0,0.38
4.0,-1.0,4.0,1.0,3.0,0.25
5.0,-1.0,7.0,3.0,4.0,0.43
6.0,-1.0,3.0,0.0,3.0,0.0
7.0,-1.0,7.0,2.0,5.0,0.29
8.0,-1.0,4.0,0.0,4.0,0.0
9.0,1.0,7.0,4.0,3.0,0.57
10.0,-1.0,6.0,2.0,4.0,0.33
11.0,-1.0,8.0,2.0,6.0,0.25
12.0,-1.0,5.0,1.0,4.0,0.2
13.0,-1.0,2.0,1.0,1.0,0.5
14.0,-1.0,6.0,1.0,5.0,0.17
15.0,1.0,7.0,4.0,3.0,0.57
16.0,-1.0,6.0,1.0,5.0,0.17
17.0,-1.0,2.0,1.0,1.0,0.5
18.0,-1.0,9.0,3.0,6.0,0.33
19.0,-1.0,6.0,1.0,5.0,0.17
20.0,-1.0,7.0,3.0,4.0,0.43
21.0,-1.0,8.0,2.0,6.0,0.25
22.0,-1.0,6.0,2.0,4.0,0.33
23.0,-1.0,7.0,2.0,5.0,0.29
24.0,-1.0,6.0,1.0,5.0,0.17
25.0,1.0,9.0,5.0,4.0,0.56
26.0,-1.0,5.0,2.0,3.0,0.4
27.0,-1.0,5.0,2.0,3.0,0.4
28.0,-1.0,9.0,2.0,7.0,0.22
29.0,-1.0,4.0,1.0,3.0,0.25
30.0,-1.0,5.0,0.0,5.0,0.0
31.0,-1.0,4.0,1.0,3.0,0.25
32.0,-1.0,3.0,0.0,3.0,0.0
33.0,-1.0,7.0,2.0,5.0,0.29
34.0,-1.0,4.0,1.0,3.0,0.25
35.0,-1.0,7.0,2.0,5.0,0.29
36.0,-1.0,7.0,2.0,5.0,0.29
37.0,-1.0,4.0,0.0,4.0,0.0
38.0,-1.0,6.0,0.0,6.0,0.0
39.0,-1.0,5.0,0.0,5.0,0.0
40.0,-1.0,5.0,0.0,5.0,0.0
41.0,-1.0,5.0,1.0,4.0,0.2
42.0,-1.0,8.0,0.0,8.0,0.0
43.0,-1.0,5.0,0.0,5.0,0.0
44.0,-1.0,6.0,1.0,5.0,0.17
45.0,-1.0,10.0,3.0,7.0,0.3
46.0,-1.0,4.0,2.0,2.0,0.5
47.0,-1.0,6.0,2.0,4.0,0.33
48.0,-1.0,5.0,2.0,3.0,0.4
