,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,2.0,2.0,0.0,1.0
2.0,-1.0,1.0,0.0,1.0,0.0
3.0,-1.0,8.0,3.0,5.0,0.38
4.0,1.0,4.0,3.0,1.0,0.75
5.0,1.0,6.0,4.0,2.0,0.67
6.0,1.0,6.0,4.0,2.0,0.67
7.0,1.0,3.0,2.0,1.0,0.67
8.0,-1.0,5.0,2.0,3.0,0.4
9.0,-1.0,6.0,2.0,4.0,0.33
10.0,-1.0,7.0,3.0,4.0,0.43
11.0,-1.0,3.0,0.0,3.0,0.0
12.0,-1.0,8.0,3.0,5.0,0.38
13.0,1.0,5.0,3.0,2.0,0.6
14.0,1.0,5.0,3.0,2.0,0.6
15.0,1.0,4.0,3.0,1.0,0.75
16.0,1.0,7.0,4.0,3.0,0.57
17.0,-1.0,5.0,1.0,4.0,0.2
18.0,-1.0,7.0,0.0,7.0,0.0
19.0,-1.0,7.0,1.0,6.0,0.14
20.0,-1.0,7.0,2.0,5.0,0.29
21.0,-1.0,7.0,1.0,6.0,0.14
22.0,-1.0,6.0,2.0,4.0,0.33
23.0,-1.0,4.0,1.0,3.0,0.25
24.0,-1.0,3.0,1.0,2.0,0.33
25.0,-1.0,8.0,0.0,8.0,0.0
26.0,-1.0,5.0,1.0,4.0,0.2
27.0,-1.0,6.0,2.0,4.0,0.33
28.0,-1.0,6.0,0.0,6.0,0.0
29.0,-1.0,5.0,2.0,3.0,0.4
30.0,-1.0,5.0,2.0,3.0,0.4
31.0,-1.0,8.0,2.0,6.0,0.25
32.0,-1.0,6.0,0.0,6.0,0.0
33.0,-1.0,5.0,2.0,3.0,0.4
34.0,-1.0,6.0,3.0,3.0,0.5
35.0,-1.0,9.0,3.0,6.0,0.33
36.0,1.0,4.0,3.0,1.0,0.75
37.0,-1.0,2.0,0.0,2.0,0.0
38.0,-1.0,4.0,2.0,2.0,0.5
39.0,-1.0,8.0,4.0,4.0,0.5
40.0,1.0,7.0,4.0,3.0,0.57
41.0,-1.0,5.0,1.0,4.0,0.2
42.0,-1.0,2.0,1.0,1.0,0.5
43.0,-1.0,8.0,2.0,6.0,0.25
44.0,-1.0,4.0,2.0,2.0,0.5
45.0,-1.0,3.0,0.0,3.0,0.0
46.0,-1.0,2.0,0.0,2.0,0.0
47.0,-1.0,5.0,0.0,5.0,0.0
48.0,1.0,4.0,4.0,0.0,1.0
49.0,1.0,7.0,5.0,2.0,0.71
50.0,1.0,5.0,3.0,2.0,0.6
51.0,-1.0,7.0,3.0,4.0,0.43
52.0,-1.0,6.0,2.0,4.0,0.33
53.0,-1.0,6.0,2.0,4.0,0.33
54.0,1.0,3.0,2.0,1.0,0.67
55.0,1.0,10.0,6.0,4.0,0.6
56.0,-1.0,9.0,4.0,5.0,0.44
57.0,-1.0,3.0,0.0,3.0,0.0
58.0,-1.0,8.0,1.0,7.0,0.13
59.0,-1.0,4.0,0.0,4.0,0.0
60.0,-1.0,5.0,1.0,4.0,0.2
61.0,-1.0,2.0,0.0,2.0,0.0
62.0,-1.0,7.0,1.0,6.0,0.14
63.0,-1.0,7.0,2.0,5.0,0.29
64.0,-1.0,4.0,1.0,3.0,0.25
65.0,-1.0,5.0,1.0,4.0,0.2
66.0,-1.0,5.0,0.0,5.0,0.0
67.0,-1.0,8.0,2.0,6.0,0.25
68.0,-1.0,3.0,0.0,3.0,0.0
69.0,-1.0,5.0,1.0,4.0,0.2
70.0,-1.0,4.0,1.0,3.0,0.25
71.0,-1.0,3.0,0.0,3.0,0.0
72.0,-1.0,6.0,2.0,4.0,0.33
73.0,-1.0,8.0,1.0,7.0,0.13
74.0,-1.0,2.0,1.0,1.0,0.5
75.0,-1.0,5.0,0.0,5.0,0.0
76.0,-1.0,5.0,2.0,3.0,0.4
77.0,1.0,2.0,2.0,0.0,1.0
78.0,-1.0,3.0,1.0,2.0,0.33
79.0,-1.0,8.0,3.0,5.0,0.38
80.0,1.0,6.0,5.0,1.0,0.83
81.0,-1.0,6.0,3.0,3.0,0.5
82.0,-1.0,5.0,2.0,3.0,0.4
83.0,-1.0,3.0,1.0,2.0,0.33
84.0,1.0,7.0,5.0,2.0,0.71
85.0,-1.0,6.0,2.0,4.0,0.33
86.0,-1.0,3.0,1.0,2.0,0.33
87.0,1.0,7.0,5.0,2.0,0.71
88.0,-1.0,2.0,0.0,2.0,0.0
89.0,-1.0,5.0,1.0,4.0,0.2
90.0,-1.0,8.0,1.0,7.0,0.13
91.0,-1.0,6.0,2.0,4.0,0.33
92.0,-1.0,6.0,0.0,6.0,0.0
93.0,1.0,3.0,2.0,1.0,0.67
94.0,-1.0,4.0,1.0,3.0,0.25
95.0,-1.0,7.0,3.0,4.0,0.43
96.0,-1.0,3.0,1.0,2.0,0.33
97.0,-1.0,4.0,1.0,3.0,0.25
98.0,-1.0,6.0,2.0,4.0,0.33
99.0,-1.0,8.0,2.0,6.0,0.25
100.0,1.0,3.0,2.0,1.0,0.67
101.0,-1.0,9.0,4.0,5.0,0.44
102.0,-1.0,7.0,3.0,4.0,0.43
103.0,-1.0,3.0,1.0,2.0,0.33
104.0,-1.0,4.0,1.0,3.0,0.25
105.0,-1.0,5.0,0.0,5.0,0.0
106.0,-1.0,3.0,1.0,2.0,0.33
107.0,-1.0,7.0,3.0,4.0,0.43
108.0,-1.0,3.0,1.0,2.0,0.33
109.0,-1.0,6.0,2.0,4.0,0.33
110.0,-1.0,3.0,1.0,2.0,0.33
111.0,-1.0,2.0,1.0,1.0,0.5
112.0,-1.0,7.0,3.0,4.0,0.43
113.0,1.0,4.0,3.0,1.0,0.75
114.0,-1.0,9.0,4.0,5.0,0.44
115.0,-1.0,5.0,1.0,4.0,0.2
116.0,1.0,3.0,2.0,1.0,0.67
117.0,-1.0,6.0,3.0,3.0,0.5
118.0,-1.0,5.0,2.0,3.0,0.4
119.0,-1.0,4.0,1.0,3.0,0.25
120.0,-1.0,4.0,1.0,3.0,0.25
121.0,-1.0,10.0,1.0,9.0,0.1
122.0,-1.0,6.0,3.0,3.0,0.5
123.0,-1.0,5.0,2.0,3.0,0.4
124.0,-1.0,5.0,2.0,3.0,0.4
125.0,-1.0,7.0,3.0,4.0,0.43
126.0,-1.0,7.0,2.0,5.0,0.29
127.0,-1.0,6.0,1.0,5.0,0.17
128.0,-1.0,7.0,2.0,5.0,0.29
129.0,-1.0,4.0,0.0,4.0,0.0
130.0,-1.0,8.0,3.0,5.0,0.38
131.0,-1.0,4.0,2.0,2.0,0.5
132.0,-1.0,6.0,1.0,5.0,0.17
133.0,-1.0,4.0,1.0,3.0,0.25
134.0,-1.0,5.0,2.0,3.0,0.4
135.0,-1.0,5.0,2.0,3.0,0.4
136.0,-1.0,5.0,1.0,4.0,0.2
137.0,-1.0,6.0,3.0,3.0,0.5
138.0,-1.0,5.0,2.0,3.0,0.4
139.0,-1.0,3.0,1.0,2.0,0.33
140.0,-1.0,6.0,1.0,5.0,0.17
141.0,-1.0,4.0,1.0,3.0,0.25
142.0,-1.0,4.0,1.0,3.0,0.25
143.0,-1.0,8.0,2.0,6.0,0.25
144.0,-1.0,7.0,3.0,4.0,0.43
145.0,-1.0,3.0,0.0,3.0,0.0
146.0,-1.0,4.0,1.0,3.0,0.25
147.0,-1.0,6.0,2.0,4.0,0.33
148.0,-1.0,8.0,2.0,6.0,0.25
149.0,-1.0,4.0,0.0,4.0,0.0
150.0,-1.0,9.0,1.0,8.0,0.11
151.0,-1.0,5.0,1.0,4.0,0.2
152.0,-1.0,5.0,2.0,3.0,0.4
153.0,-1.0,4.0,2.0,2.0,0.5
154.0,-1.0,6.0,2.0,4.0,0.33
155.0,-1.0,3.0,0.0,3.0,0.0
156.0,-1.0,3.0,0.0,3.0,0.0
157.0,-1.0,5.0,0.0,5.0,0.0
158.0,-1.0,4.0,1.0,3.0,0.25
159.0,-1.0,5.0,0.0,5.0,0.0
160.0,-1.0,6.0,2.0,4.0,0.33
161.0,-1.0,5.0,1.0,4.0,0.2
162.0,-1.0,4.0,0.0,4.0,0.0
163.0,-1.0,5.0,1.0,4.0,0.2
164.0,-1.0,5.0,2.0,3.0,0.4
165.0,1.0,3.0,2.0,1.0,0.67
166.0,1.0,7.0,5.0,2.0,0.71
167.0,1.0,8.0,7.0,1.0,0.88
168.0,-1.0,6.0,1.0,5.0,0.17
169.0,-1.0,7.0,2.0,5.0,0.29
170.0,-1.0,4.0,2.0,2.0,0.5
171.0,-1.0,8.0,3.0,5.0,0.38
172.0,-1.0,4.0,1.0,3.0,0.25
173.0,-1.0,5.0,2.0,3.0,0.4
174.0,-1.0,6.0,3.0,3.0,0.5
175.0,-1.0,6.0,2.0,4.0,0.33
176.0,-1.0,4.0,1.0,3.0,0.25
177.0,-1.0,6.0,2.0,4.0,0.33
178.0,-1.0,6.0,3.0,3.0,0.5
179.0,-1.0,9.0,3.0,6.0,0.33
180.0,-1.0,7.0,2.0,5.0,0.29
181.0,-1.0,6.0,1.0,5.0,0.17
182.0,-1.0,6.0,2.0,4.0,0.33
183.0,1.0,4.0,3.0,1.0,0.75
184.0,-1.0,8.0,3.0,5.0,0.38
185.0,-1.0,11.0,5.0,6.0,0.45
186.0,1.0,7.0,5.0,2.0,0.71
187.0,1.0,5.0,3.0,2.0,0.6
188.0,1.0,4.0,3.0,1.0,0.75
189.0,-1.0,4.0,2.0,2.0,0.5
190.0,-1.0,4.0,2.0,2.0,0.5
191.0,-1.0,4.0,1.0,3.0,0.25
192.0,-1.0,6.0,2.0,4.0,0.33
193.0,-1.0,4.0,1.0,3.0,0.25
194.0,-1.0,10.0,4.0,6.0,0.4
195.0,-1.0,4.0,1.0,3.0,0.25
196.0,-1.0,5.0,2.0,3.0,0.4
197.0,1.0,6.0,4.0,2.0,0.67
198.0,-1.0,5.0,1.0,4.0,0.2
199.0,1.0,3.0,2.0,1.0,0.67
200.0,1.0,8.0,5.0,3.0,0.63
201.0,1.0,3.0,2.0,1.0,0.67
202.0,-1.0,5.0,2.0,3.0,0.4
203.0,-1.0,4.0,2.0,2.0,0.5
204.0,1.0,5.0,3.0,2.0,0.6
205.0,-1.0,10.0,3.0,7.0,0.3
206.0,-1.0,7.0,3.0,4.0,0.43
207.0,-1.0,7.0,0.0,7.0,0.0
208.0,-1.0,5.0,1.0,4.0,0.2
209.0,-1.0,6.0,3.0,3.0,0.5
210.0,-1.0,9.0,3.0,6.0,0.33
211.0,1.0,2.0,2.0,0.0,1.0
212.0,-1.0,6.0,1.0,5.0,0.17
213.0,-1.0,6.0,3.0,3.0,0.5
214.0,-1.0,6.0,0.0,6.0,0.0
215.0,-1.0,6.0,0.0,6.0,0.0
