,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,8.0,6.0,2.0,0.75
2.0,1.0,4.0,3.0,1.0,0.75
3.0,1.0,8.0,5.0,3.0,0.63
4.0,-1.0,7.0,3.0,4.0,0.43
5.0,1.0,4.0,3.0,1.0,0.75
6.0,-1.0,6.0,2.0,4.0,0.33
7.0,-1.0,3.0,1.0,2.0,0.33
8.0,1.0,6.0,4.0,2.0,0.67
9.0,-1.0,4.0,1.0,3.0,0.25
10.0,-1.0,4.0,1.0,3.0,0.25
11.0,-1.0,7.0,3.0,4.0,0.43
12.0,-1.0,6.0,0.0,6.0,0.0
13.0,-1.0,4.0,1.0,3.0,0.25
14.0,-1.0,5.0,1.0,4.0,0.2
15.0,-1.0,7.0,2.0,5.0,0.29
16.0,-1.0,5.0,2.0,3.0,0.4
17.0,-1.0,5.0,1.0,4.0,0.2
18.0,-1.0,5.0,1.0,4.0,0.2
19.0,-1.0,4.0,1.0,3.0,0.25
20.0,1.0,2.0,2.0,0.0,1.0
21.0,1.0,2.0,2.0,0.0,1.0
22.0,-1.0,6.0,3.0,3.0,0.5
23.0,-1.0,4.0,1.0,3.0,0.25
24.0,-1.0,8.0,4.0,4.0,0.5
25.0,-1.0,4.0,2.0,2.0,0.5
26.0,-1.0,8.0,2.0,6.0,0.25
27.0,-1.0,8.0,2.0,6.0,0.25
28.0,-1.0,6.0,2.0,4.0,0.33
29.0,-1.0,6.0,3.0,3.0,0.5
30.0,1.0,7.0,7.0,0.0,1.0
31.0,1.0,7.0,0.0,0.0,1.0
32.0,-1.0,5.0,2.0,3.0,0.4
33.0,-1.0,3.0,0.0,3.0,0.0
34.0,-1.0,9.0,2.0,7.0,0.22
35.0,-1.0,4.0,0.0,4.0,0.0
36.0,-1.0,8.0,2.0,6.0,0.25
37.0,1.0,6.0,5.0,1.0,0.83
38.0,-1.0,8.0,2.0,6.0,0.25
39.0,1.0,6.0,4.0,2.0,0.67
40.0,-1.0,8.0,1.0,7.0,0.13
41.0,-1.0,4.0,2.0,2.0,0.5
42.0,1.0,5.0,3.0,2.0,0.6
43.0,1.0,4.0,3.0,1.0,0.75
44.0,-1.0,5.0,2.0,3.0,0.4
45.0,-1.0,4.0,2.0,2.0,0.5
46.0,-1.0,10.0,4.0,6.0,0.4
47.0,1.0,8.0,5.0,3.0,0.63
48.0,-1.0,5.0,1.0,4.0,0.2
49.0,-1.0,7.0,2.0,5.0,0.29
50.0,1.0,5.0,3.0,2.0,0.6
51.0,-1.0,6.0,1.0,5.0,0.17
52.0,1.0,1.0,1.0,0.0,1.0
53.0,-1.0,4.0,1.0,3.0,0.25
54.0,-1.0,6.0,1.0,5.0,0.17
55.0,-1.0,7.0,0.0,7.0,0.0
56.0,-1.0,9.0,1.0,8.0,0.11
57.0,-1.0,4.0,0.0,4.0,0.0
58.0,-1.0,8.0,4.0,4.0,0.5
59.0,1.0,5.0,3.0,2.0,0.6
60.0,-1.0,6.0,1.0,5.0,0.17
61.0,-1.0,7.0,1.0,6.0,0.14
62.0,-1.0,5.0,1.0,4.0,0.2
63.0,1.0,5.0,4.0,1.0,0.8
64.0,-1.0,12.0,6.0,6.0,0.5
65.0,-1.0,6.0,2.0,4.0,0.33
66.0,-1.0,4.0,2.0,2.0,0.5
67.0,-1.0,8.0,2.0,6.0,0.25
68.0,-1.0,9.0,2.0,7.0,0.22
69.0,-1.0,6.0,1.0,5.0,0.17
70.0,-1.0,2.0,1.0,1.0,0.5
71.0,-1.0,7.0,2.0,5.0,0.29
72.0,-1.0,5.0,0.0,5.0,0.0
73.0,-1.0,6.0,2.0,4.0,0.33
74.0,-1.0,6.0,1.0,5.0,0.17
75.0,-1.0,9.0,4.0,5.0,0.44
76.0,-1.0,4.0,2.0,2.0,0.5
77.0,-1.0,6.0,1.0,5.0,0.17
