,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,9.0,9.0,0.0,1.0
2.0,1.0,14.0,9.0,5.0,0.64
3.0,1.0,14.0,10.0,4.0,0.71
4.0,1.0,13.0,10.0,3.0,0.77
5.0,1.0,13.0,10.0,3.0,0.77
6.0,1.0,14.0,11.0,3.0,0.79
7.0,1.0,15.0,10.0,5.0,0.67
8.0,1.0,14.0,12.0,2.0,0.86
9.0,1.0,14.0,11.0,3.0,0.79
10.0,1.0,15.0,13.0,2.0,0.87
11.0,1.0,14.0,10.0,4.0,0.71
12.0,1.0,14.0,11.0,3.0,0.79
13.0,1.0,13.0,11.0,2.0,0.85
14.0,1.0,13.0,12.0,1.0,0.92
15.0,1.0,15.0,10.0,5.0,0.67
16.0,1.0,15.0,13.0,2.0,0.87
17.0,1.0,14.0,10.0,4.0,0.71
18.0,1.0,14.0,12.0,2.0,0.86
19.0,1.0,15.0,12.0,3.0,0.8
20.0,1.0,14.0,12.0,2.0,0.86
21.0,1.0,13.0,9.0,4.0,0.69
22.0,1.0,13.0,10.0,3.0,0.77
23.0,1.0,14.0,12.0,2.0,0.86
24.0,1.0,15.0,14.0,1.0,0.93
25.0,1.0,12.0,10.0,2.0,0.83
26.0,1.0,13.0,10.0,3.0,0.77
27.0,1.0,13.0,13.0,0.0,1.0
28.0,1.0,12.0,11.0,1.0,0.92
29.0,1.0,13.0,10.0,3.0,0.77
30.0,1.0,13.0,11.0,2.0,0.85
31.0,1.0,15.0,10.0,5.0,0.67
32.0,1.0,15.0,13.0,2.0,0.87
33.0,1.0,15.0,11.0,4.0,0.73
34.0,1.0,14.0,12.0,2.0,0.86
35.0,1.0,14.0,11.0,3.0,0.79
36.0,1.0,14.0,11.0,3.0,0.79
37.0,1.0,13.0,11.0,2.0,0.85
38.0,1.0,15.0,10.0,5.0,0.67
39.0,1.0,15.0,12.0,3.0,0.8
40.0,1.0,13.0,8.0,5.0,0.62
41.0,1.0,14.0,12.0,2.0,0.86
42.0,1.0,12.0,10.0,2.0,0.83
43.0,1.0,13.0,10.0,3.0,0.77
44.0,1.0,14.0,12.0,2.0,0.86
45.0,1.0,14.0,10.0,4.0,0.71
46.0,1.0,13.0,9.0,4.0,0.69
47.0,1.0,15.0,11.0,4.0,0.73
48.0,1.0,14.0,12.0,2.0,0.86
49.0,1.0,13.0,10.0,3.0,0.77
50.0,1.0,15.0,12.0,3.0,0.8
51.0,1.0,14.0,11.0,3.0,0.79
52.0,1.0,12.0,10.0,2.0,0.83
53.0,1.0,13.0,10.0,3.0,0.77
54.0,1.0,15.0,11.0,4.0,0.73
55.0,1.0,14.0,9.0,5.0,0.64
56.0,1.0,13.0,10.0,3.0,0.77
57.0,1.0,14.0,10.0,4.0,0.71
58.0,1.0,14.0,12.0,2.0,0.86
59.0,1.0,14.0,10.0,4.0,0.71
60.0,1.0,12.0,11.0,1.0,0.92
61.0,1.0,15.0,11.0,4.0,0.73
62.0,1.0,13.0,11.0,2.0,0.85
63.0,1.0,13.0,8.0,5.0,0.62
64.0,1.0,14.0,11.0,3.0,0.79
65.0,1.0,13.0,9.0,4.0,0.69
66.0,1.0,13.0,11.0,2.0,0.85
67.0,1.0,14.0,9.0,5.0,0.64
68.0,1.0,15.0,14.0,1.0,0.93
69.0,1.0,14.0,10.0,4.0,0.71
70.0,1.0,15.0,12.0,3.0,0.8
71.0,1.0,14.0,10.0,4.0,0.71
72.0,1.0,13.0,12.0,1.0,0.92
73.0,1.0,14.0,11.0,3.0,0.79
74.0,1.0,13.0,12.0,1.0,0.92
75.0,1.0,11.0,7.0,4.0,0.64
76.0,1.0,15.0,11.0,4.0,0.73
77.0,1.0,14.0,11.0,3.0,0.79
78.0,1.0,14.0,11.0,3.0,0.79
79.0,1.0,12.0,10.0,2.0,0.83
80.0,1.0,14.0,12.0,2.0,0.86
81.0,1.0,15.0,11.0,4.0,0.73
82.0,1.0,12.0,11.0,1.0,0.92
83.0,1.0,14.0,9.0,5.0,0.64
84.0,1.0,15.0,13.0,2.0,0.87
85.0,1.0,15.0,12.0,3.0,0.8
