,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,10.0,10.0,0.0,1.0
2.0,1.0,15.0,10.0,5.0,0.67
3.0,1.0,15.0,11.0,4.0,0.73
4.0,1.0,13.0,8.0,5.0,0.62
5.0,1.0,14.0,11.0,3.0,0.79
6.0,1.0,13.0,10.0,3.0,0.77
7.0,1.0,11.0,7.0,4.0,0.64
8.0,1.0,14.0,12.0,2.0,0.86
9.0,1.0,12.0,8.0,4.0,0.67
10.0,1.0,15.0,13.0,2.0,0.87
11.0,1.0,10.0,7.0,3.0,0.7
12.0,1.0,13.0,12.0,1.0,0.92
13.0,1.0,14.0,10.0,4.0,0.71
14.0,1.0,13.0,10.0,3.0,0.77
15.0,-1.0,15.0,7.0,8.0,0.47
16.0,1.0,14.0,11.0,3.0,0.79
17.0,1.0,15.0,10.0,5.0,0.67
18.0,1.0,15.0,12.0,3.0,0.8
19.0,1.0,15.0,10.0,5.0,0.67
20.0,1.0,12.0,10.0,2.0,0.83
21.0,1.0,13.0,11.0,2.0,0.85
22.0,1.0,13.0,11.0,2.0,0.85
23.0,1.0,15.0,11.0,4.0,0.73
24.0,1.0,14.0,10.0,4.0,0.71
25.0,1.0,14.0,12.0,2.0,0.86
26.0,1.0,12.0,9.0,3.0,0.75
27.0,1.0,13.0,8.0,5.0,0.62
28.0,1.0,14.0,9.0,5.0,0.64
29.0,1.0,15.0,11.0,4.0,0.73
30.0,1.0,14.0,10.0,4.0,0.71
31.0,1.0,14.0,10.0,4.0,0.71
32.0,1.0,14.0,10.0,4.0,0.71
33.0,1.0,14.0,11.0,3.0,0.79
34.0,1.0,15.0,11.0,4.0,0.73
35.0,1.0,14.0,10.0,4.0,0.71
36.0,1.0,13.0,8.0,5.0,0.62
37.0,1.0,14.0,9.0,5.0,0.64
38.0,1.0,14.0,10.0,4.0,0.71
39.0,1.0,13.0,9.0,4.0,0.69
40.0,1.0,14.0,9.0,5.0,0.64
41.0,1.0,14.0,8.0,6.0,0.57
42.0,1.0,12.0,10.0,2.0,0.83
43.0,1.0,13.0,7.0,6.0,0.54
44.0,1.0,14.0,11.0,3.0,0.79
45.0,1.0,13.0,9.0,4.0,0.69
46.0,1.0,12.0,11.0,1.0,0.92
47.0,1.0,15.0,10.0,5.0,0.67
48.0,1.0,14.0,12.0,2.0,0.86
49.0,1.0,13.0,8.0,5.0,0.62
50.0,1.0,15.0,13.0,2.0,0.87
51.0,1.0,13.0,8.0,5.0,0.62
52.0,1.0,15.0,13.0,2.0,0.87
53.0,1.0,13.0,8.0,5.0,0.62
54.0,1.0,13.0,13.0,0.0,1.0
55.0,1.0,14.0,9.0,5.0,0.64
56.0,1.0,13.0,12.0,1.0,0.92
57.0,1.0,14.0,10.0,4.0,0.71
58.0,1.0,15.0,12.0,3.0,0.8
59.0,1.0,14.0,10.0,4.0,0.71
60.0,1.0,15.0,12.0,3.0,0.8
61.0,1.0,14.0,11.0,3.0,0.79
62.0,1.0,14.0,11.0,3.0,0.79
63.0,1.0,14.0,9.0,5.0,0.64
64.0,1.0,15.0,12.0,3.0,0.8
65.0,1.0,14.0,9.0,5.0,0.64
66.0,1.0,13.0,11.0,2.0,0.85
67.0,1.0,15.0,10.0,5.0,0.67
68.0,1.0,13.0,11.0,2.0,0.85
69.0,1.0,14.0,10.0,4.0,0.71
70.0,1.0,14.0,13.0,1.0,0.93
71.0,1.0,13.0,8.0,5.0,0.62
72.0,1.0,15.0,12.0,3.0,0.8
73.0,1.0,14.0,9.0,5.0,0.64
74.0,1.0,14.0,10.0,4.0,0.71
75.0,1.0,15.0,10.0,5.0,0.67
76.0,1.0,12.0,10.0,2.0,0.83
77.0,1.0,15.0,10.0,5.0,0.67
78.0,1.0,13.0,9.0,4.0,0.69
79.0,1.0,14.0,8.0,6.0,0.57
80.0,1.0,15.0,12.0,3.0,0.8
81.0,1.0,13.0,10.0,3.0,0.77
82.0,1.0,13.0,10.0,3.0,0.77
83.0,1.0,13.0,11.0,2.0,0.85
84.0,1.0,15.0,11.0,4.0,0.73
85.0,1.0,14.0,10.0,4.0,0.71
86.0,1.0,14.0,9.0,5.0,0.64
87.0,1.0,15.0,11.0,4.0,0.73
88.0,1.0,13.0,11.0,2.0,0.85
89.0,1.0,13.0,9.0,4.0,0.69
90.0,1.0,11.0,8.0,3.0,0.73
91.0,-1.0,14.0,7.0,7.0,0.5
92.0,1.0,12.0,10.0,2.0,0.83
93.0,1.0,14.0,8.0,6.0,0.57
94.0,1.0,15.0,11.0,4.0,0.73
95.0,1.0,13.0,11.0,2.0,0.85
96.0,1.0,13.0,9.0,4.0,0.69
97.0,1.0,11.0,10.0,1.0,0.91
98.0,-1.0,12.0,6.0,6.0,0.5
99.0,1.0,14.0,13.0,1.0,0.93
100.0,1.0,13.0,8.0,5.0,0.62
101.0,1.0,15.0,12.0,3.0,0.8
102.0,1.0,15.0,10.0,5.0,0.67
103.0,1.0,14.0,11.0,3.0,0.79
104.0,1.0,13.0,10.0,3.0,0.77
