,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,9.0,9.0,0.0,1.0
2.0,1.0,13.0,10.0,3.0,0.77
3.0,1.0,15.0,12.0,3.0,0.8
4.0,1.0,14.0,10.0,4.0,0.71
5.0,1.0,14.0,10.0,4.0,0.71
6.0,1.0,13.0,9.0,4.0,0.69
7.0,1.0,14.0,11.0,3.0,0.79
8.0,1.0,15.0,10.0,5.0,0.67
9.0,1.0,14.0,11.0,3.0,0.79
10.0,1.0,15.0,11.0,4.0,0.73
11.0,1.0,14.0,11.0,3.0,0.79
12.0,1.0,14.0,10.0,4.0,0.71
13.0,1.0,14.0,12.0,2.0,0.86
14.0,1.0,14.0,10.0,4.0,0.71
15.0,1.0,13.0,11.0,2.0,0.85
16.0,1.0,15.0,10.0,5.0,0.67
17.0,1.0,15.0,11.0,4.0,0.73
18.0,1.0,13.0,9.0,4.0,0.69
19.0,1.0,13.0,10.0,3.0,0.77
20.0,1.0,14.0,9.0,5.0,0.64
21.0,1.0,13.0,9.0,4.0,0.69
22.0,1.0,14.0,11.0,3.0,0.79
23.0,1.0,14.0,10.0,4.0,0.71
24.0,1.0,15.0,11.0,4.0,0.73
25.0,1.0,15.0,11.0,4.0,0.73
26.0,1.0,13.0,10.0,3.0,0.77
27.0,1.0,13.0,9.0,4.0,0.69
28.0,1.0,13.0,9.0,4.0,0.69
29.0,1.0,13.0,10.0,3.0,0.77
30.0,1.0,14.0,11.0,3.0,0.79
31.0,1.0,15.0,11.0,4.0,0.73
32.0,1.0,15.0,12.0,3.0,0.8
33.0,1.0,15.0,11.0,4.0,0.73
34.0,1.0,15.0,12.0,3.0,0.8
35.0,1.0,15.0,11.0,4.0,0.73
36.0,1.0,14.0,10.0,4.0,0.71
37.0,1.0,14.0,8.0,6.0,0.57
38.0,1.0,14.0,12.0,2.0,0.86
39.0,1.0,15.0,11.0,4.0,0.73
40.0,1.0,13.0,11.0,2.0,0.85
41.0,1.0,14.0,11.0,3.0,0.79
42.0,1.0,11.0,8.0,3.0,0.73
43.0,1.0,15.0,10.0,5.0,0.67
44.0,1.0,15.0,12.0,3.0,0.8
45.0,1.0,15.0,10.0,5.0,0.67
46.0,1.0,14.0,12.0,2.0,0.86
47.0,1.0,15.0,10.0,5.0,0.67
48.0,1.0,14.0,12.0,2.0,0.86
49.0,1.0,13.0,9.0,4.0,0.69
50.0,1.0,14.0,10.0,4.0,0.71
51.0,1.0,14.0,11.0,3.0,0.79
52.0,1.0,14.0,12.0,2.0,0.86
53.0,1.0,15.0,12.0,3.0,0.8
54.0,1.0,15.0,11.0,4.0,0.73
55.0,1.0,15.0,12.0,3.0,0.8
56.0,1.0,13.0,8.0,5.0,0.62
57.0,1.0,15.0,11.0,4.0,0.73
58.0,1.0,15.0,10.0,5.0,0.67
59.0,1.0,14.0,13.0,1.0,0.93
60.0,1.0,13.0,10.0,3.0,0.77
61.0,1.0,13.0,11.0,2.0,0.85
62.0,1.0,15.0,10.0,5.0,0.67
63.0,1.0,14.0,11.0,3.0,0.79
64.0,1.0,14.0,9.0,5.0,0.64
65.0,1.0,12.0,9.0,3.0,0.75
66.0,1.0,14.0,10.0,4.0,0.71
67.0,1.0,14.0,11.0,3.0,0.79
68.0,1.0,13.0,9.0,4.0,0.69
69.0,1.0,14.0,12.0,2.0,0.86
70.0,1.0,13.0,8.0,5.0,0.62
71.0,1.0,14.0,10.0,4.0,0.71
72.0,1.0,14.0,10.0,4.0,0.71
73.0,1.0,13.0,9.0,4.0,0.69
74.0,1.0,12.0,10.0,2.0,0.83
75.0,1.0,14.0,11.0,3.0,0.79
76.0,1.0,15.0,12.0,3.0,0.8
77.0,1.0,14.0,10.0,4.0,0.71
78.0,1.0,14.0,10.0,4.0,0.71
79.0,1.0,15.0,11.0,4.0,0.73
80.0,1.0,12.0,10.0,2.0,0.83
81.0,1.0,15.0,11.0,4.0,0.73
82.0,1.0,13.0,9.0,4.0,0.69
83.0,1.0,14.0,11.0,3.0,0.79
84.0,1.0,14.0,9.0,5.0,0.64
85.0,1.0,14.0,12.0,2.0,0.86
