,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,8.0,8.0,0.0,1.0
2.0,1.0,15.0,14.0,1.0,0.93
3.0,1.0,13.0,9.0,4.0,0.69
4.0,1.0,14.0,12.0,2.0,0.86
5.0,1.0,14.0,11.0,3.0,0.79
6.0,1.0,13.0,12.0,1.0,0.92
7.0,1.0,14.0,10.0,4.0,0.71
8.0,1.0,12.0,10.0,2.0,0.83
9.0,1.0,14.0,11.0,3.0,0.79
10.0,1.0,15.0,12.0,3.0,0.8
11.0,1.0,13.0,10.0,3.0,0.77
12.0,1.0,14.0,13.0,1.0,0.93
13.0,1.0,12.0,8.0,4.0,0.67
14.0,1.0,13.0,10.0,3.0,0.77
15.0,1.0,11.0,8.0,3.0,0.73
16.0,1.0,14.0,11.0,3.0,0.79
17.0,1.0,14.0,11.0,3.0,0.79
18.0,1.0,12.0,10.0,2.0,0.83
19.0,1.0,15.0,13.0,2.0,0.87
20.0,1.0,15.0,13.0,2.0,0.87
21.0,1.0,15.0,12.0,3.0,0.8
22.0,1.0,13.0,11.0,2.0,0.85
23.0,1.0,14.0,12.0,2.0,0.86
24.0,1.0,15.0,11.0,4.0,0.73
25.0,1.0,13.0,11.0,2.0,0.85
26.0,1.0,11.0,7.0,4.0,0.64
27.0,1.0,12.0,8.0,4.0,0.67
28.0,1.0,14.0,11.0,3.0,0.79
29.0,1.0,13.0,12.0,1.0,0.92
30.0,1.0,13.0,10.0,3.0,0.77
31.0,1.0,14.0,12.0,2.0,0.86
32.0,1.0,14.0,10.0,4.0,0.71
33.0,1.0,12.0,9.0,3.0,0.75
34.0,1.0,14.0,11.0,3.0,0.79
35.0,1.0,12.0,7.0,5.0,0.58
36.0,1.0,15.0,12.0,3.0,0.8
37.0,1.0,13.0,11.0,2.0,0.85
38.0,1.0,13.0,10.0,3.0,0.77
39.0,1.0,13.0,12.0,1.0,0.92
40.0,1.0,14.0,12.0,2.0,0.86
41.0,1.0,14.0,12.0,2.0,0.86
42.0,1.0,13.0,12.0,1.0,0.92
43.0,1.0,15.0,13.0,2.0,0.87
44.0,1.0,14.0,12.0,2.0,0.86
45.0,1.0,12.0,9.0,3.0,0.75
46.0,1.0,11.0,10.0,1.0,0.91
47.0,1.0,14.0,9.0,5.0,0.64
48.0,1.0,12.0,11.0,1.0,0.92
49.0,1.0,15.0,11.0,4.0,0.73
50.0,1.0,14.0,12.0,2.0,0.86
51.0,1.0,15.0,12.0,3.0,0.8
52.0,1.0,13.0,11.0,2.0,0.85
53.0,1.0,14.0,13.0,1.0,0.93
54.0,1.0,14.0,11.0,3.0,0.79
55.0,1.0,14.0,11.0,3.0,0.79
56.0,1.0,14.0,11.0,3.0,0.79
57.0,1.0,13.0,11.0,2.0,0.85
58.0,1.0,15.0,13.0,2.0,0.87
59.0,1.0,14.0,13.0,1.0,0.93
60.0,1.0,15.0,11.0,4.0,0.73
61.0,1.0,14.0,13.0,1.0,0.93
62.0,1.0,13.0,10.0,3.0,0.77
63.0,1.0,11.0,10.0,1.0,0.91
64.0,1.0,13.0,10.0,3.0,0.77
65.0,1.0,14.0,12.0,2.0,0.86
66.0,1.0,13.0,9.0,4.0,0.69
67.0,1.0,12.0,11.0,1.0,0.92
68.0,1.0,13.0,10.0,3.0,0.77
69.0,1.0,15.0,13.0,2.0,0.87
70.0,1.0,14.0,10.0,4.0,0.71
71.0,1.0,12.0,10.0,2.0,0.83
72.0,1.0,15.0,11.0,4.0,0.73
73.0,1.0,12.0,12.0,0.0,1.0
74.0,1.0,13.0,9.0,4.0,0.69
75.0,1.0,12.0,11.0,1.0,0.92
76.0,1.0,14.0,11.0,3.0,0.79
77.0,1.0,13.0,13.0,0.0,1.0
78.0,1.0,14.0,11.0,3.0,0.79
79.0,1.0,14.0,13.0,1.0,0.93
80.0,1.0,14.0,10.0,4.0,0.71
81.0,1.0,12.0,11.0,1.0,0.92
82.0,1.0,14.0,10.0,4.0,0.71
83.0,1.0,15.0,13.0,2.0,0.87
84.0,1.0,14.0,12.0,2.0,0.86
85.0,1.0,11.0,8.0,3.0,0.73
86.0,1.0,15.0,13.0,2.0,0.87
87.0,1.0,14.0,10.0,4.0,0.71
88.0,1.0,13.0,12.0,1.0,0.92
89.0,1.0,13.0,10.0,3.0,0.77
90.0,1.0,15.0,12.0,3.0,0.8
91.0,1.0,15.0,11.0,4.0,0.73
92.0,1.0,13.0,12.0,1.0,0.92
93.0,1.0,12.0,8.0,4.0,0.67
94.0,1.0,12.0,11.0,1.0,0.92
95.0,1.0,15.0,11.0,4.0,0.73
96.0,1.0,12.0,11.0,1.0,0.92
97.0,1.0,14.0,12.0,2.0,0.86
98.0,1.0,11.0,9.0,2.0,0.82
99.0,1.0,12.0,9.0,3.0,0.75
100.0,1.0,14.0,10.0,4.0,0.71
101.0,1.0,14.0,12.0,2.0,0.86
102.0,1.0,14.0,11.0,3.0,0.79
103.0,1.0,15.0,13.0,2.0,0.87
104.0,1.0,13.0,10.0,3.0,0.77
105.0,1.0,14.0,11.0,3.0,0.79
106.0,1.0,14.0,9.0,5.0,0.64
107.0,1.0,15.0,12.0,3.0,0.8
108.0,1.0,13.0,11.0,2.0,0.85
109.0,1.0,14.0,11.0,3.0,0.79
110.0,1.0,14.0,12.0,2.0,0.86
111.0,1.0,14.0,10.0,4.0,0.71
112.0,1.0,14.0,10.0,4.0,0.71
113.0,1.0,13.0,11.0,2.0,0.85
114.0,1.0,13.0,10.0,3.0,0.77
115.0,1.0,15.0,12.0,3.0,0.8
116.0,1.0,12.0,10.0,2.0,0.83
117.0,1.0,14.0,10.0,4.0,0.71
118.0,1.0,14.0,10.0,4.0,0.71
119.0,1.0,13.0,11.0,2.0,0.85
120.0,1.0,14.0,9.0,5.0,0.64
121.0,1.0,13.0,10.0,3.0,0.77
122.0,1.0,13.0,10.0,3.0,0.77
123.0,1.0,15.0,12.0,3.0,0.8
124.0,1.0,14.0,11.0,3.0,0.79
125.0,1.0,14.0,12.0,2.0,0.86
126.0,1.0,15.0,12.0,3.0,0.8
127.0,1.0,13.0,11.0,2.0,0.85
128.0,1.0,12.0,8.0,4.0,0.67
129.0,1.0,15.0,13.0,2.0,0.87
130.0,1.0,14.0,10.0,4.0,0.71
131.0,1.0,12.0,12.0,0.0,1.0
132.0,1.0,12.0,7.0,5.0,0.58
133.0,1.0,15.0,12.0,3.0,0.8
134.0,1.0,15.0,10.0,5.0,0.67
135.0,1.0,15.0,14.0,1.0,0.93
136.0,1.0,14.0,11.0,3.0,0.79
137.0,1.0,14.0,13.0,1.0,0.93
138.0,1.0,13.0,11.0,2.0,0.85
139.0,1.0,12.0,9.0,3.0,0.75
140.0,1.0,15.0,11.0,4.0,0.73
141.0,1.0,13.0,10.0,3.0,0.77
142.0,1.0,15.0,11.0,4.0,0.73
143.0,1.0,14.0,11.0,3.0,0.79
144.0,1.0,13.0,10.0,3.0,0.77
145.0,1.0,12.0,10.0,2.0,0.83
146.0,1.0,14.0,9.0,5.0,0.64
147.0,1.0,15.0,13.0,2.0,0.87
148.0,1.0,15.0,11.0,4.0,0.73
149.0,1.0,13.0,11.0,2.0,0.85
150.0,1.0,12.0,9.0,3.0,0.75
151.0,1.0,11.0,11.0,0.0,1.0
152.0,1.0,14.0,10.0,4.0,0.71
153.0,1.0,13.0,10.0,3.0,0.77
154.0,1.0,14.0,12.0,2.0,0.86
155.0,1.0,14.0,13.0,1.0,0.93
156.0,1.0,8.0,7.0,1.0,0.88
157.0,1.0,14.0,8.0,6.0,0.57
158.0,1.0,14.0,12.0,2.0,0.86
159.0,1.0,15.0,12.0,3.0,0.8
160.0,1.0,15.0,13.0,2.0,0.87
161.0,1.0,13.0,11.0,2.0,0.85
162.0,1.0,15.0,12.0,3.0,0.8
163.0,1.0,14.0,12.0,2.0,0.86
164.0,1.0,14.0,10.0,4.0,0.71
165.0,1.0,15.0,13.0,2.0,0.87
166.0,1.0,14.0,11.0,3.0,0.79
167.0,1.0,14.0,11.0,3.0,0.79
168.0,1.0,14.0,11.0,3.0,0.79
