,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,12.0,12.0,0.0,1.0
2.0,1.0,13.0,12.0,1.0,0.92
3.0,1.0,14.0,14.0,0.0,1.0
4.0,1.0,13.0,10.0,3.0,0.77
5.0,1.0,12.0,11.0,1.0,0.92
6.0,1.0,13.0,10.0,3.0,0.77
7.0,1.0,13.0,13.0,0.0,1.0
8.0,1.0,15.0,11.0,4.0,0.73
9.0,1.0,13.0,12.0,1.0,0.92
10.0,1.0,15.0,13.0,2.0,0.87
11.0,1.0,12.0,10.0,2.0,0.83
12.0,1.0,15.0,14.0,1.0,0.93
13.0,1.0,14.0,12.0,2.0,0.86
14.0,1.0,15.0,13.0,2.0,0.87
15.0,1.0,12.0,10.0,2.0,0.83
16.0,1.0,13.0,12.0,1.0,0.92
17.0,1.0,11.0,10.0,1.0,0.91
18.0,1.0,15.0,13.0,2.0,0.87
19.0,1.0,14.0,11.0,3.0,0.79
20.0,1.0,15.0,14.0,1.0,0.93
21.0,1.0,15.0,12.0,3.0,0.8
22.0,1.0,13.0,12.0,1.0,0.92
23.0,1.0,15.0,11.0,4.0,0.73
24.0,1.0,15.0,14.0,1.0,0.93
25.0,1.0,15.0,11.0,4.0,0.73
26.0,1.0,14.0,11.0,3.0,0.79
27.0,1.0,14.0,11.0,3.0,0.79
28.0,1.0,13.0,12.0,1.0,0.92
29.0,1.0,12.0,9.0,3.0,0.75
30.0,1.0,14.0,13.0,1.0,0.93
31.0,1.0,15.0,11.0,4.0,0.73
32.0,1.0,14.0,13.0,1.0,0.93
33.0,1.0,12.0,11.0,1.0,0.92
34.0,1.0,15.0,12.0,3.0,0.8
35.0,1.0,15.0,14.0,1.0,0.93
36.0,1.0,12.0,9.0,3.0,0.75
37.0,1.0,13.0,11.0,2.0,0.85
38.0,1.0,14.0,10.0,4.0,0.71
39.0,1.0,13.0,12.0,1.0,0.92
40.0,1.0,14.0,11.0,3.0,0.79
41.0,1.0,13.0,10.0,3.0,0.77
42.0,1.0,14.0,10.0,4.0,0.71
43.0,1.0,13.0,12.0,1.0,0.92
44.0,1.0,15.0,12.0,3.0,0.8
45.0,1.0,13.0,12.0,1.0,0.92
46.0,1.0,15.0,11.0,4.0,0.73
47.0,1.0,13.0,12.0,1.0,0.92
48.0,1.0,13.0,11.0,2.0,0.85
49.0,1.0,13.0,10.0,3.0,0.77
50.0,1.0,14.0,10.0,4.0,0.71
51.0,1.0,15.0,12.0,3.0,0.8
52.0,1.0,15.0,11.0,4.0,0.73
53.0,1.0,14.0,12.0,2.0,0.86
54.0,1.0,14.0,9.0,5.0,0.64
55.0,1.0,14.0,11.0,3.0,0.79
56.0,1.0,14.0,11.0,3.0,0.79
57.0,1.0,13.0,12.0,1.0,0.92
58.0,1.0,13.0,10.0,3.0,0.77
59.0,1.0,15.0,14.0,1.0,0.93
60.0,1.0,12.0,10.0,2.0,0.83
61.0,1.0,14.0,13.0,1.0,0.93
62.0,1.0,14.0,11.0,3.0,0.79
63.0,1.0,11.0,10.0,1.0,0.91
64.0,1.0,13.0,12.0,1.0,0.92
65.0,1.0,15.0,13.0,2.0,0.87
66.0,1.0,13.0,11.0,2.0,0.85
67.0,1.0,11.0,11.0,0.0,1.0
68.0,1.0,14.0,13.0,1.0,0.93
69.0,1.0,13.0,11.0,2.0,0.85
70.0,1.0,14.0,11.0,3.0,0.79
71.0,1.0,14.0,12.0,2.0,0.86
72.0,1.0,14.0,13.0,1.0,0.93
73.0,1.0,14.0,11.0,3.0,0.79
74.0,1.0,14.0,12.0,2.0,0.86
75.0,1.0,14.0,12.0,2.0,0.86
76.0,1.0,15.0,12.0,3.0,0.8
77.0,1.0,15.0,13.0,2.0,0.87
78.0,1.0,14.0,12.0,2.0,0.86
79.0,1.0,15.0,14.0,1.0,0.93
80.0,1.0,13.0,11.0,2.0,0.85
81.0,1.0,15.0,13.0,2.0,0.87
82.0,1.0,13.0,11.0,2.0,0.85
83.0,1.0,15.0,12.0,3.0,0.8
84.0,1.0,12.0,10.0,2.0,0.83
85.0,1.0,13.0,10.0,3.0,0.77
86.0,1.0,14.0,10.0,4.0,0.71
87.0,1.0,15.0,12.0,3.0,0.8
88.0,1.0,13.0,10.0,3.0,0.77
89.0,1.0,15.0,12.0,3.0,0.8
