,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,12.0,12.0,0.0,1.0
2.0,1.0,15.0,13.0,2.0,0.87
3.0,1.0,15.0,13.0,2.0,0.87
4.0,1.0,14.0,12.0,2.0,0.86
5.0,1.0,15.0,12.0,3.0,0.8
6.0,1.0,14.0,13.0,1.0,0.93
7.0,1.0,15.0,12.0,3.0,0.8
8.0,1.0,15.0,13.0,2.0,0.87
9.0,1.0,14.0,11.0,3.0,0.79
10.0,1.0,14.0,12.0,2.0,0.86
11.0,1.0,13.0,9.0,4.0,0.69
12.0,1.0,13.0,12.0,1.0,0.92
13.0,1.0,14.0,10.0,4.0,0.71
14.0,1.0,14.0,8.0,6.0,0.57
15.0,1.0,15.0,14.0,1.0,0.93
16.0,1.0,12.0,9.0,3.0,0.75
17.0,1.0,15.0,14.0,1.0,0.93
18.0,1.0,13.0,11.0,2.0,0.85
19.0,1.0,15.0,13.0,2.0,0.87
20.0,1.0,12.0,10.0,2.0,0.83
21.0,1.0,13.0,11.0,2.0,0.85
22.0,1.0,13.0,10.0,3.0,0.77
23.0,1.0,13.0,12.0,1.0,0.92
24.0,1.0,13.0,10.0,3.0,0.77
25.0,1.0,12.0,10.0,2.0,0.83
26.0,1.0,14.0,10.0,4.0,0.71
27.0,1.0,14.0,12.0,2.0,0.86
28.0,1.0,15.0,12.0,3.0,0.8
29.0,1.0,13.0,12.0,1.0,0.92
30.0,1.0,15.0,11.0,4.0,0.73
31.0,1.0,14.0,13.0,1.0,0.93
32.0,1.0,15.0,12.0,3.0,0.8
33.0,1.0,14.0,13.0,1.0,0.93
34.0,1.0,15.0,13.0,2.0,0.87
35.0,1.0,15.0,15.0,0.0,1.0
36.0,1.0,15.0,12.0,3.0,0.8
37.0,1.0,13.0,13.0,0.0,1.0
38.0,1.0,14.0,13.0,1.0,0.93
39.0,1.0,13.0,11.0,2.0,0.85
40.0,1.0,15.0,13.0,2.0,0.87
41.0,1.0,15.0,13.0,2.0,0.87
42.0,1.0,14.0,12.0,2.0,0.86
43.0,1.0,13.0,12.0,1.0,0.92
44.0,1.0,14.0,12.0,2.0,0.86
45.0,1.0,14.0,13.0,1.0,0.93
46.0,1.0,11.0,10.0,1.0,0.91
47.0,1.0,15.0,11.0,4.0,0.73
48.0,1.0,12.0,10.0,2.0,0.83
49.0,1.0,14.0,10.0,4.0,0.71
50.0,1.0,14.0,10.0,4.0,0.71
51.0,1.0,15.0,13.0,2.0,0.87
52.0,1.0,14.0,12.0,2.0,0.86
53.0,1.0,14.0,12.0,2.0,0.86
54.0,1.0,15.0,12.0,3.0,0.8
55.0,1.0,15.0,13.0,2.0,0.87
56.0,1.0,14.0,12.0,2.0,0.86
57.0,1.0,13.0,10.0,3.0,0.77
58.0,1.0,15.0,12.0,3.0,0.8
59.0,1.0,14.0,12.0,2.0,0.86
60.0,1.0,13.0,10.0,3.0,0.77
61.0,1.0,15.0,14.0,1.0,0.93
62.0,1.0,14.0,12.0,2.0,0.86
63.0,1.0,13.0,10.0,3.0,0.77
64.0,1.0,14.0,12.0,2.0,0.86
65.0,1.0,14.0,12.0,2.0,0.86
66.0,1.0,14.0,13.0,1.0,0.93
67.0,1.0,14.0,11.0,3.0,0.79
68.0,1.0,15.0,13.0,2.0,0.87
69.0,1.0,14.0,12.0,2.0,0.86
70.0,1.0,14.0,12.0,2.0,0.86
71.0,1.0,14.0,13.0,1.0,0.93
72.0,1.0,14.0,13.0,1.0,0.93
73.0,1.0,13.0,10.0,3.0,0.77
74.0,1.0,12.0,11.0,1.0,0.92
75.0,1.0,14.0,11.0,3.0,0.79
76.0,1.0,13.0,11.0,2.0,0.85
77.0,1.0,11.0,10.0,1.0,0.91
78.0,1.0,12.0,9.0,3.0,0.75
79.0,1.0,12.0,9.0,3.0,0.75
80.0,1.0,14.0,10.0,4.0,0.71
81.0,1.0,13.0,11.0,2.0,0.85
82.0,1.0,14.0,13.0,1.0,0.93
83.0,1.0,13.0,12.0,1.0,0.92
84.0,1.0,15.0,12.0,3.0,0.8
85.0,1.0,15.0,13.0,2.0,0.87
86.0,1.0,12.0,10.0,2.0,0.83
87.0,1.0,15.0,13.0,2.0,0.87
88.0,1.0,15.0,13.0,2.0,0.87
89.0,1.0,14.0,12.0,2.0,0.86
