,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,10.0,0.0,10.0,0.0
2.0,-1.0,9.0,4.0,5.0,0.44
3.0,-1.0,13.0,4.0,9.0,0.31
4.0,-1.0,12.0,3.0,9.0,0.25
5.0,-1.0,13.0,2.0,11.0,0.15
6.0,1.0,13.0,7.0,6.0,0.54
7.0,-1.0,14.0,4.0,10.0,0.29
8.0,-1.0,11.0,5.0,6.0,0.45
9.0,-1.0,13.0,4.0,9.0,0.31
10.0,-1.0,10.0,1.0,9.0,0.1
11.0,-1.0,8.0,2.0,6.0,0.25
12.0,-1.0,8.0,1.0,7.0,0.13
13.0,-1.0,10.0,2.0,8.0,0.2
14.0,-1.0,13.0,4.0,9.0,0.31
15.0,-1.0,12.0,3.0,9.0,0.25
16.0,-1.0,13.0,4.0,9.0,0.31
17.0,-1.0,9.0,1.0,8.0,0.11
18.0,-1.0,10.0,2.0,8.0,0.2
19.0,-1.0,11.0,1.0,10.0,0.09
20.0,-1.0,13.0,3.0,10.0,0.23
21.0,-1.0,11.0,0.0,11.0,0.0
22.0,-1.0,11.0,5.0,6.0,0.45
23.0,-1.0,12.0,3.0,9.0,0.25
24.0,-1.0,10.0,3.0,7.0,0.3
25.0,-1.0,7.0,3.0,4.0,0.43
26.0,-1.0,13.0,6.0,7.0,0.46
27.0,-1.0,10.0,4.0,6.0,0.4
28.0,-1.0,8.0,2.0,6.0,0.25
29.0,-1.0,8.0,3.0,5.0,0.38
30.0,-1.0,12.0,4.0,8.0,0.33
31.0,-1.0,10.0,2.0,8.0,0.2
32.0,-1.0,9.0,3.0,6.0,0.33
33.0,-1.0,12.0,3.0,9.0,0.25
34.0,-1.0,13.0,2.0,11.0,0.15
35.0,-1.0,14.0,4.0,10.0,0.29
36.0,-1.0,11.0,2.0,9.0,0.18
37.0,-1.0,12.0,5.0,7.0,0.42
38.0,1.0,13.0,7.0,6.0,0.54
39.0,-1.0,15.0,6.0,9.0,0.4
40.0,-1.0,12.0,6.0,6.0,0.5
41.0,-1.0,6.0,3.0,3.0,0.5
42.0,-1.0,13.0,4.0,9.0,0.31
43.0,-1.0,13.0,5.0,8.0,0.38
44.0,-1.0,13.0,1.0,12.0,0.08
45.0,1.0,12.0,7.0,5.0,0.58
46.0,-1.0,11.0,2.0,9.0,0.18
47.0,1.0,11.0,6.0,5.0,0.55
48.0,-1.0,12.0,2.0,10.0,0.17
49.0,-1.0,11.0,2.0,9.0,0.18
50.0,1.0,13.0,7.0,6.0,0.54
51.0,-1.0,14.0,3.0,11.0,0.21
52.0,-1.0,14.0,6.0,8.0,0.43
53.0,-1.0,12.0,3.0,9.0,0.25
54.0,-1.0,10.0,5.0,5.0,0.5
55.0,-1.0,13.0,3.0,10.0,0.23
56.0,-1.0,11.0,5.0,6.0,0.45
57.0,-1.0,13.0,5.0,8.0,0.38
58.0,-1.0,14.0,7.0,7.0,0.5
59.0,-1.0,11.0,4.0,7.0,0.36
60.0,-1.0,9.0,3.0,6.0,0.33
61.0,-1.0,10.0,2.0,8.0,0.2
62.0,1.0,13.0,7.0,6.0,0.54
63.0,-1.0,11.0,3.0,8.0,0.27
64.0,-1.0,11.0,1.0,10.0,0.09
65.0,-1.0,10.0,3.0,7.0,0.3
66.0,-1.0,13.0,5.0,8.0,0.38
67.0,-1.0,11.0,4.0,7.0,0.36
68.0,-1.0,11.0,1.0,10.0,0.09
69.0,-1.0,13.0,2.0,11.0,0.15
70.0,-1.0,9.0,2.0,7.0,0.22
71.0,-1.0,12.0,2.0,10.0,0.17
72.0,-1.0,10.0,5.0,5.0,0.5
73.0,-1.0,10.0,2.0,8.0,0.2
74.0,-1.0,11.0,4.0,7.0,0.36
75.0,-1.0,12.0,5.0,7.0,0.42
76.0,-1.0,12.0,2.0,10.0,0.17
77.0,-1.0,11.0,3.0,8.0,0.27
78.0,-1.0,10.0,5.0,5.0,0.5
79.0,-1.0,8.0,4.0,4.0,0.5
80.0,-1.0,8.0,4.0,4.0,0.5
81.0,-1.0,10.0,0.0,10.0,0.0
82.0,-1.0,11.0,4.0,7.0,0.36
83.0,-1.0,13.0,5.0,8.0,0.38
84.0,-1.0,12.0,1.0,11.0,0.08
85.0,-1.0,10.0,4.0,6.0,0.4
86.0,-1.0,12.0,1.0,11.0,0.08
87.0,-1.0,12.0,4.0,8.0,0.33
88.0,-1.0,11.0,5.0,6.0,0.45
89.0,-1.0,13.0,5.0,8.0,0.38
90.0,-1.0,13.0,5.0,8.0,0.38
91.0,-1.0,10.0,2.0,8.0,0.2
92.0,-1.0,9.0,1.0,8.0,0.11
93.0,-1.0,11.0,2.0,9.0,0.18
94.0,-1.0,14.0,2.0,12.0,0.14
95.0,-1.0,12.0,3.0,9.0,0.25
96.0,-1.0,11.0,2.0,9.0,0.18
97.0,-1.0,12.0,4.0,8.0,0.33
98.0,-1.0,13.0,6.0,7.0,0.46
99.0,-1.0,11.0,4.0,7.0,0.36
100.0,-1.0,13.0,3.0,10.0,0.23
101.0,-1.0,13.0,6.0,7.0,0.46
102.0,-1.0,13.0,2.0,11.0,0.15
103.0,-1.0,11.0,3.0,8.0,0.27
104.0,1.0,13.0,8.0,5.0,0.62
105.0,-1.0,8.0,3.0,5.0,0.38
106.0,-1.0,12.0,3.0,9.0,0.25
107.0,-1.0,10.0,2.0,8.0,0.2
108.0,-1.0,7.0,3.0,4.0,0.43
109.0,-1.0,8.0,2.0,6.0,0.25
110.0,-1.0,9.0,4.0,5.0,0.44
111.0,-1.0,11.0,3.0,8.0,0.27
112.0,1.0,14.0,8.0,6.0,0.57
113.0,-1.0,11.0,1.0,10.0,0.09
114.0,-1.0,10.0,1.0,9.0,0.1
115.0,-1.0,12.0,3.0,9.0,0.25
116.0,-1.0,10.0,4.0,6.0,0.4
117.0,-1.0,13.0,1.0,12.0,0.08
118.0,-1.0,12.0,3.0,9.0,0.25
119.0,-1.0,9.0,2.0,7.0,0.22
120.0,-1.0,10.0,1.0,9.0,0.1
121.0,-1.0,13.0,5.0,8.0,0.38
122.0,-1.0,11.0,3.0,8.0,0.27
123.0,1.0,11.0,6.0,5.0,0.55
124.0,-1.0,12.0,3.0,9.0,0.25
125.0,-1.0,12.0,5.0,7.0,0.42
126.0,-1.0,12.0,4.0,8.0,0.33
127.0,-1.0,12.0,5.0,7.0,0.42
128.0,-1.0,8.0,2.0,6.0,0.25
129.0,-1.0,12.0,5.0,7.0,0.42
130.0,-1.0,13.0,1.0,12.0,0.08
131.0,1.0,13.0,7.0,6.0,0.54
132.0,1.0,13.0,7.0,6.0,0.54
133.0,-1.0,13.0,5.0,8.0,0.38
134.0,-1.0,11.0,2.0,9.0,0.18
135.0,-1.0,13.0,3.0,10.0,0.23
136.0,-1.0,11.0,3.0,8.0,0.27
137.0,-1.0,12.0,4.0,8.0,0.33
138.0,-1.0,11.0,3.0,8.0,0.27
139.0,1.0,13.0,7.0,6.0,0.54
140.0,-1.0,11.0,3.0,8.0,0.27
141.0,-1.0,11.0,2.0,9.0,0.18
142.0,-1.0,12.0,5.0,7.0,0.42
