,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,9.0,0.0,9.0,0.0
2.0,-1.0,9.0,1.0,8.0,0.11
3.0,-1.0,13.0,6.0,7.0,0.46
4.0,-1.0,11.0,2.0,9.0,0.18
5.0,1.0,9.0,6.0,3.0,0.67
6.0,-1.0,11.0,4.0,7.0,0.36
7.0,-1.0,11.0,3.0,8.0,0.27
8.0,-1.0,14.0,6.0,8.0,0.43
9.0,-1.0,14.0,6.0,8.0,0.43
10.0,-1.0,10.0,2.0,8.0,0.2
11.0,-1.0,10.0,4.0,6.0,0.4
12.0,-1.0,11.0,1.0,10.0,0.09
13.0,-1.0,10.0,5.0,5.0,0.5
14.0,-1.0,13.0,4.0,9.0,0.31
15.0,-1.0,12.0,5.0,7.0,0.42
16.0,-1.0,10.0,3.0,7.0,0.3
17.0,-1.0,11.0,3.0,8.0,0.27
18.0,-1.0,13.0,3.0,10.0,0.23
19.0,-1.0,12.0,1.0,11.0,0.08
20.0,-1.0,11.0,5.0,6.0,0.45
21.0,-1.0,13.0,5.0,8.0,0.38
22.0,-1.0,10.0,0.0,10.0,0.0
23.0,1.0,9.0,7.0,2.0,0.78
24.0,-1.0,13.0,4.0,9.0,0.31
25.0,-1.0,13.0,3.0,10.0,0.23
26.0,-1.0,13.0,4.0,9.0,0.31
27.0,-1.0,11.0,1.0,10.0,0.09
28.0,-1.0,11.0,4.0,7.0,0.36
29.0,-1.0,14.0,6.0,8.0,0.43
30.0,-1.0,11.0,4.0,7.0,0.36
31.0,-1.0,15.0,6.0,9.0,0.4
32.0,-1.0,12.0,2.0,10.0,0.17
33.0,-1.0,13.0,6.0,7.0,0.46
34.0,1.0,13.0,8.0,5.0,0.62
35.0,-1.0,12.0,4.0,8.0,0.33
36.0,-1.0,11.0,2.0,9.0,0.18
37.0,-1.0,13.0,5.0,8.0,0.38
38.0,-1.0,14.0,3.0,11.0,0.21
39.0,-1.0,12.0,5.0,7.0,0.42
40.0,1.0,13.0,8.0,5.0,0.62
41.0,-1.0,12.0,6.0,6.0,0.5
