,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,11.0,0.0,11.0,0.0
2.0,-1.0,12.0,4.0,8.0,0.33
3.0,-1.0,11.0,3.0,8.0,0.27
4.0,-1.0,10.0,4.0,6.0,0.4
5.0,-1.0,12.0,3.0,9.0,0.25
6.0,1.0,14.0,8.0,6.0,0.57
7.0,-1.0,10.0,4.0,6.0,0.4
8.0,-1.0,11.0,1.0,10.0,0.09
9.0,-1.0,11.0,5.0,6.0,0.45
10.0,-1.0,9.0,3.0,6.0,0.33
11.0,-1.0,13.0,6.0,7.0,0.46
12.0,-1.0,15.0,7.0,8.0,0.47
13.0,-1.0,13.0,3.0,10.0,0.23
14.0,-1.0,11.0,3.0,8.0,0.27
15.0,-1.0,14.0,7.0,7.0,0.5
16.0,-1.0,12.0,4.0,8.0,0.33
17.0,-1.0,11.0,5.0,6.0,0.45
18.0,-1.0,10.0,4.0,6.0,0.4
19.0,-1.0,9.0,3.0,6.0,0.33
20.0,-1.0,13.0,4.0,9.0,0.31
21.0,-1.0,12.0,6.0,6.0,0.5
22.0,-1.0,10.0,5.0,5.0,0.5
23.0,-1.0,10.0,4.0,6.0,0.4
24.0,-1.0,8.0,3.0,5.0,0.38
25.0,1.0,10.0,6.0,4.0,0.6
26.0,-1.0,10.0,0.0,10.0,0.0
27.0,-1.0,9.0,4.0,5.0,0.44
28.0,1.0,11.0,7.0,4.0,0.64
29.0,-1.0,12.0,1.0,11.0,0.08
30.0,-1.0,7.0,3.0,4.0,0.43
31.0,-1.0,9.0,4.0,5.0,0.44
32.0,-1.0,10.0,1.0,9.0,0.1
33.0,1.0,10.0,7.0,3.0,0.7
34.0,-1.0,9.0,2.0,7.0,0.22
35.0,-1.0,8.0,3.0,5.0,0.38
36.0,1.0,12.0,7.0,5.0,0.58
37.0,-1.0,11.0,2.0,9.0,0.18
38.0,-1.0,12.0,6.0,6.0,0.5
39.0,-1.0,12.0,5.0,7.0,0.42
40.0,-1.0,9.0,4.0,5.0,0.44
41.0,-1.0,11.0,2.0,9.0,0.18
42.0,-1.0,12.0,6.0,6.0,0.5
43.0,-1.0,12.0,5.0,7.0,0.42
44.0,-1.0,12.0,3.0,9.0,0.25
45.0,-1.0,10.0,5.0,5.0,0.5
46.0,-1.0,10.0,2.0,8.0,0.2
47.0,-1.0,7.0,3.0,4.0,0.43
48.0,-1.0,10.0,4.0,6.0,0.4
49.0,-1.0,10.0,3.0,7.0,0.3
50.0,-1.0,10.0,2.0,8.0,0.2
51.0,-1.0,10.0,1.0,9.0,0.1
52.0,-1.0,9.0,3.0,6.0,0.33
53.0,-1.0,12.0,4.0,8.0,0.33
54.0,-1.0,11.0,3.0,8.0,0.27
55.0,-1.0,11.0,1.0,10.0,0.09
56.0,-1.0,13.0,1.0,12.0,0.08
57.0,-1.0,13.0,5.0,8.0,0.38
58.0,-1.0,12.0,4.0,8.0,0.33
59.0,-1.0,11.0,4.0,7.0,0.36
60.0,-1.0,13.0,3.0,10.0,0.23
61.0,-1.0,12.0,4.0,8.0,0.33
62.0,-1.0,11.0,3.0,8.0,0.27
63.0,-1.0,8.0,1.0,7.0,0.13
64.0,-1.0,10.0,4.0,6.0,0.4
65.0,-1.0,10.0,1.0,9.0,0.1
66.0,-1.0,9.0,2.0,7.0,0.22
67.0,-1.0,10.0,3.0,7.0,0.3
68.0,-1.0,11.0,2.0,9.0,0.18
69.0,1.0,9.0,5.0,4.0,0.56
70.0,-1.0,12.0,3.0,9.0,0.25
71.0,-1.0,12.0,3.0,9.0,0.25
72.0,-1.0,14.0,6.0,8.0,0.43
73.0,-1.0,11.0,3.0,8.0,0.27
74.0,-1.0,13.0,4.0,9.0,0.31
75.0,1.0,12.0,8.0,4.0,0.67
76.0,-1.0,11.0,3.0,8.0,0.27
77.0,-1.0,14.0,5.0,9.0,0.36
78.0,-1.0,12.0,2.0,10.0,0.17
79.0,-1.0,10.0,2.0,8.0,0.2
80.0,-1.0,13.0,1.0,12.0,0.08
81.0,-1.0,11.0,2.0,9.0,0.18
82.0,-1.0,12.0,4.0,8.0,0.33
83.0,-1.0,10.0,2.0,8.0,0.2
84.0,-1.0,10.0,4.0,6.0,0.4
85.0,-1.0,14.0,5.0,9.0,0.36
86.0,-1.0,12.0,3.0,9.0,0.25
87.0,-1.0,9.0,4.0,5.0,0.44
88.0,-1.0,11.0,2.0,9.0,0.18
89.0,-1.0,8.0,2.0,6.0,0.25
90.0,-1.0,10.0,4.0,6.0,0.4
91.0,-1.0,12.0,2.0,10.0,0.17
92.0,-1.0,12.0,5.0,7.0,0.42
