,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,8.0,0.0,8.0,0.0
2.0,1.0,8.0,5.0,3.0,0.63
3.0,-1.0,13.0,3.0,10.0,0.23
4.0,-1.0,12.0,2.0,10.0,0.17
5.0,-1.0,13.0,4.0,9.0,0.31
6.0,-1.0,14.0,6.0,8.0,0.43
7.0,-1.0,11.0,5.0,6.0,0.45
8.0,-1.0,13.0,5.0,8.0,0.38
9.0,-1.0,12.0,4.0,8.0,0.33
10.0,-1.0,11.0,2.0,9.0,0.18
11.0,-1.0,10.0,2.0,8.0,0.2
12.0,-1.0,9.0,2.0,7.0,0.22
13.0,-1.0,13.0,5.0,8.0,0.38
14.0,-1.0,12.0,1.0,11.0,0.08
15.0,-1.0,11.0,4.0,7.0,0.36
16.0,-1.0,10.0,1.0,9.0,0.1
17.0,1.0,10.0,6.0,4.0,0.6
18.0,-1.0,9.0,0.0,9.0,0.0
19.0,-1.0,9.0,4.0,5.0,0.44
20.0,-1.0,13.0,1.0,12.0,0.08
21.0,-1.0,13.0,5.0,8.0,0.38
22.0,-1.0,11.0,3.0,8.0,0.27
23.0,-1.0,9.0,3.0,6.0,0.33
24.0,-1.0,11.0,3.0,8.0,0.27
25.0,-1.0,12.0,4.0,8.0,0.33
26.0,-1.0,11.0,5.0,6.0,0.45
27.0,-1.0,9.0,1.0,8.0,0.11
28.0,-1.0,12.0,4.0,8.0,0.33
29.0,-1.0,13.0,5.0,8.0,0.38
30.0,-1.0,11.0,3.0,8.0,0.27
31.0,-1.0,12.0,4.0,8.0,0.33
32.0,-1.0,10.0,1.0,9.0,0.1
33.0,-1.0,10.0,5.0,5.0,0.5
34.0,-1.0,8.0,1.0,7.0,0.13
35.0,-1.0,12.0,6.0,6.0,0.5
36.0,-1.0,11.0,0.0,11.0,0.0
37.0,-1.0,12.0,4.0,8.0,0.33
38.0,-1.0,9.0,3.0,6.0,0.33
39.0,-1.0,11.0,2.0,9.0,0.18
40.0,-1.0,12.0,5.0,7.0,0.42
41.0,-1.0,11.0,5.0,6.0,0.45
42.0,-1.0,14.0,3.0,11.0,0.21
43.0,-1.0,15.0,2.0,13.0,0.13
44.0,-1.0,14.0,5.0,9.0,0.36
45.0,-1.0,13.0,2.0,11.0,0.15
46.0,-1.0,9.0,1.0,8.0,0.11
47.0,-1.0,10.0,4.0,6.0,0.4
48.0,-1.0,13.0,5.0,8.0,0.38
