,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,7.0,0.0,7.0,0.0
2.0,-1.0,10.0,2.0,8.0,0.2
3.0,-1.0,10.0,4.0,6.0,0.4
4.0,-1.0,11.0,4.0,7.0,0.36
5.0,-1.0,12.0,1.0,11.0,0.08
6.0,-1.0,13.0,5.0,8.0,0.38
7.0,-1.0,15.0,2.0,13.0,0.13
8.0,-1.0,11.0,5.0,6.0,0.45
9.0,-1.0,12.0,2.0,10.0,0.17
10.0,-1.0,12.0,6.0,6.0,0.5
11.0,-1.0,12.0,2.0,10.0,0.17
12.0,-1.0,10.0,2.0,8.0,0.2
13.0,-1.0,9.0,1.0,8.0,0.11
14.0,-1.0,14.0,5.0,9.0,0.36
15.0,-1.0,13.0,4.0,9.0,0.31
16.0,-1.0,11.0,4.0,7.0,0.36
17.0,-1.0,14.0,4.0,10.0,0.29
18.0,-1.0,10.0,4.0,6.0,0.4
19.0,-1.0,10.0,5.0,5.0,0.5
20.0,-1.0,9.0,2.0,7.0,0.22
21.0,-1.0,10.0,5.0,5.0,0.5
22.0,-1.0,10.0,2.0,8.0,0.2
23.0,-1.0,11.0,2.0,9.0,0.18
24.0,-1.0,10.0,2.0,8.0,0.2
25.0,-1.0,11.0,5.0,6.0,0.45
26.0,-1.0,12.0,2.0,10.0,0.17
27.0,-1.0,11.0,4.0,7.0,0.36
28.0,-1.0,14.0,6.0,8.0,0.43
29.0,-1.0,12.0,4.0,8.0,0.33
30.0,-1.0,13.0,3.0,10.0,0.23
31.0,1.0,13.0,7.0,6.0,0.54
32.0,-1.0,14.0,4.0,10.0,0.29
33.0,-1.0,11.0,1.0,10.0,0.09
34.0,-1.0,11.0,4.0,7.0,0.36
35.0,-1.0,13.0,4.0,9.0,0.31
36.0,-1.0,14.0,7.0,7.0,0.5
37.0,-1.0,11.0,3.0,8.0,0.27
38.0,1.0,10.0,6.0,4.0,0.6
39.0,-1.0,10.0,4.0,6.0,0.4
40.0,-1.0,7.0,3.0,4.0,0.43
