,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,12.0,0.0,12.0,0.0
2.0,-1.0,13.0,6.0,7.0,0.46
3.0,-1.0,11.0,3.0,8.0,0.27
4.0,-1.0,12.0,5.0,7.0,0.42
5.0,-1.0,11.0,1.0,10.0,0.09
6.0,-1.0,10.0,5.0,5.0,0.5
7.0,-1.0,9.0,3.0,6.0,0.33
8.0,-1.0,11.0,5.0,6.0,0.45
9.0,-1.0,9.0,2.0,7.0,0.22
10.0,-1.0,11.0,2.0,9.0,0.18
11.0,-1.0,12.0,6.0,6.0,0.5
12.0,-1.0,15.0,4.0,11.0,0.27
13.0,1.0,12.0,7.0,5.0,0.58
14.0,-1.0,10.0,3.0,7.0,0.3
15.0,-1.0,11.0,0.0,11.0,0.0
16.0,-1.0,13.0,4.0,9.0,0.31
17.0,-1.0,13.0,5.0,8.0,0.38
18.0,-1.0,13.0,6.0,7.0,0.46
19.0,-1.0,12.0,6.0,6.0,0.5
20.0,-1.0,13.0,4.0,9.0,0.31
21.0,-1.0,12.0,4.0,8.0,0.33
22.0,-1.0,12.0,6.0,6.0,0.5
23.0,-1.0,10.0,1.0,9.0,0.1
24.0,-1.0,8.0,2.0,6.0,0.25
25.0,-1.0,8.0,4.0,4.0,0.5
26.0,-1.0,7.0,2.0,5.0,0.29
27.0,-1.0,11.0,2.0,9.0,0.18
28.0,-1.0,14.0,5.0,9.0,0.36
29.0,-1.0,12.0,2.0,10.0,0.17
30.0,-1.0,11.0,4.0,7.0,0.36
31.0,1.0,10.0,6.0,4.0,0.6
32.0,-1.0,8.0,3.0,5.0,0.38
33.0,-1.0,9.0,0.0,9.0,0.0
34.0,-1.0,11.0,2.0,9.0,0.18
35.0,1.0,11.0,6.0,5.0,0.55
36.0,-1.0,10.0,3.0,7.0,0.3
37.0,-1.0,10.0,3.0,7.0,0.3
38.0,-1.0,9.0,4.0,5.0,0.44
39.0,-1.0,11.0,2.0,9.0,0.18
40.0,1.0,11.0,7.0,4.0,0.64
41.0,-1.0,13.0,3.0,10.0,0.23
42.0,-1.0,12.0,1.0,11.0,0.08
43.0,-1.0,12.0,2.0,10.0,0.17
44.0,-1.0,12.0,5.0,7.0,0.42
45.0,-1.0,10.0,5.0,5.0,0.5
46.0,-1.0,10.0,5.0,5.0,0.5
47.0,-1.0,11.0,3.0,8.0,0.27
48.0,-1.0,13.0,5.0,8.0,0.38
49.0,-1.0,9.0,2.0,7.0,0.22
50.0,-1.0,10.0,2.0,8.0,0.2
51.0,-1.0,10.0,4.0,6.0,0.4
52.0,-1.0,13.0,2.0,11.0,0.15
53.0,-1.0,12.0,3.0,9.0,0.25
54.0,-1.0,11.0,3.0,8.0,0.27
55.0,-1.0,14.0,5.0,9.0,0.36
56.0,-1.0,13.0,6.0,7.0,0.46
57.0,-1.0,13.0,3.0,10.0,0.23
58.0,-1.0,13.0,6.0,7.0,0.46
59.0,-1.0,14.0,3.0,11.0,0.21
60.0,1.0,10.0,6.0,4.0,0.6
61.0,-1.0,8.0,2.0,6.0,0.25
62.0,1.0,10.0,7.0,3.0,0.7
63.0,-1.0,13.0,6.0,7.0,0.46
64.0,-1.0,12.0,3.0,9.0,0.25
65.0,-1.0,12.0,4.0,8.0,0.33
66.0,-1.0,9.0,3.0,6.0,0.33
67.0,-1.0,11.0,1.0,10.0,0.09
68.0,-1.0,11.0,5.0,6.0,0.45
69.0,-1.0,13.0,3.0,10.0,0.23
70.0,-1.0,12.0,2.0,10.0,0.17
71.0,-1.0,10.0,4.0,6.0,0.4
72.0,-1.0,13.0,3.0,10.0,0.23
73.0,1.0,13.0,7.0,6.0,0.54
74.0,-1.0,13.0,6.0,7.0,0.46
75.0,-1.0,14.0,3.0,11.0,0.21
76.0,-1.0,6.0,2.0,4.0,0.33
77.0,-1.0,8.0,1.0,7.0,0.13
78.0,1.0,9.0,5.0,4.0,0.56
79.0,-1.0,12.0,1.0,11.0,0.08
80.0,-1.0,10.0,3.0,7.0,0.3
81.0,-1.0,7.0,3.0,4.0,0.43
82.0,-1.0,13.0,3.0,10.0,0.23
83.0,-1.0,13.0,6.0,7.0,0.46
84.0,-1.0,12.0,1.0,11.0,0.08
85.0,-1.0,12.0,4.0,8.0,0.33
86.0,-1.0,8.0,3.0,5.0,0.38
87.0,-1.0,8.0,2.0,6.0,0.25
88.0,-1.0,11.0,2.0,9.0,0.18
89.0,-1.0,13.0,6.0,7.0,0.46
90.0,-1.0,13.0,2.0,11.0,0.15
91.0,1.0,11.0,8.0,3.0,0.73
92.0,-1.0,12.0,3.0,9.0,0.25
93.0,-1.0,11.0,2.0,9.0,0.18
94.0,-1.0,11.0,0.0,11.0,0.0
95.0,-1.0,10.0,2.0,8.0,0.2
96.0,-1.0,11.0,4.0,7.0,0.36
97.0,1.0,13.0,10.0,3.0,0.77
98.0,-1.0,10.0,1.0,9.0,0.1
99.0,-1.0,6.0,3.0,3.0,0.5
100.0,-1.0,6.0,1.0,5.0,0.17
101.0,-1.0,7.0,2.0,5.0,0.29
102.0,-1.0,11.0,3.0,8.0,0.27
103.0,-1.0,11.0,4.0,7.0,0.36
104.0,-1.0,13.0,5.0,8.0,0.38
105.0,-1.0,13.0,5.0,8.0,0.38
106.0,-1.0,12.0,1.0,11.0,0.08
107.0,-1.0,12.0,2.0,10.0,0.17
108.0,-1.0,12.0,1.0,11.0,0.08
109.0,-1.0,8.0,3.0,5.0,0.38
110.0,-1.0,9.0,3.0,6.0,0.33
111.0,1.0,12.0,8.0,4.0,0.67
112.0,1.0,13.0,7.0,6.0,0.54
113.0,-1.0,12.0,4.0,8.0,0.33
114.0,-1.0,8.0,3.0,5.0,0.38
115.0,-1.0,10.0,4.0,6.0,0.4
116.0,-1.0,9.0,3.0,6.0,0.33
117.0,-1.0,11.0,3.0,8.0,0.27
118.0,-1.0,11.0,4.0,7.0,0.36
119.0,-1.0,12.0,3.0,9.0,0.25
120.0,1.0,13.0,7.0,6.0,0.54
121.0,-1.0,13.0,3.0,10.0,0.23
122.0,-1.0,11.0,5.0,6.0,0.45
123.0,-1.0,14.0,1.0,13.0,0.07
124.0,-1.0,11.0,4.0,7.0,0.36
125.0,-1.0,13.0,4.0,9.0,0.31
126.0,-1.0,13.0,0.0,13.0,0.0
127.0,-1.0,10.0,2.0,8.0,0.2
128.0,1.0,9.0,5.0,4.0,0.56
129.0,-1.0,13.0,2.0,11.0,0.15
130.0,-1.0,12.0,5.0,7.0,0.42
131.0,-1.0,9.0,1.0,8.0,0.11
132.0,-1.0,8.0,4.0,4.0,0.5
133.0,-1.0,11.0,0.0,11.0,0.0
134.0,-1.0,12.0,4.0,8.0,0.33
135.0,-1.0,12.0,2.0,10.0,0.17
136.0,-1.0,12.0,5.0,7.0,0.42
