,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,10.0,0.0,10.0,0.0
2.0,-1.0,9.0,4.0,5.0,0.44
3.0,-1.0,8.0,3.0,5.0,0.38
4.0,-1.0,9.0,3.0,6.0,0.33
5.0,-1.0,11.0,4.0,7.0,0.36
6.0,-1.0,9.0,1.0,8.0,0.11
7.0,-1.0,7.0,2.0,5.0,0.29
8.0,-1.0,10.0,4.0,6.0,0.4
9.0,-1.0,12.0,4.0,8.0,0.33
10.0,-1.0,11.0,0.0,11.0,0.0
11.0,-1.0,8.0,3.0,5.0,0.38
12.0,-1.0,11.0,3.0,8.0,0.27
13.0,-1.0,15.0,6.0,9.0,0.4
14.0,-1.0,9.0,2.0,7.0,0.22
15.0,-1.0,11.0,4.0,7.0,0.36
16.0,-1.0,13.0,6.0,7.0,0.46
17.0,-1.0,11.0,1.0,10.0,0.09
18.0,-1.0,12.0,5.0,7.0,0.42
19.0,-1.0,8.0,3.0,5.0,0.38
20.0,-1.0,10.0,0.0,10.0,0.0
21.0,-1.0,13.0,4.0,9.0,0.31
22.0,-1.0,10.0,2.0,8.0,0.2
23.0,-1.0,10.0,3.0,7.0,0.3
24.0,-1.0,12.0,6.0,6.0,0.5
25.0,-1.0,10.0,1.0,9.0,0.1
26.0,-1.0,10.0,5.0,5.0,0.5
27.0,-1.0,10.0,2.0,8.0,0.2
28.0,-1.0,10.0,3.0,7.0,0.3
29.0,-1.0,9.0,4.0,5.0,0.44
30.0,-1.0,11.0,3.0,8.0,0.27
31.0,-1.0,13.0,3.0,10.0,0.23
32.0,1.0,12.0,7.0,5.0,0.58
33.0,-1.0,13.0,2.0,11.0,0.15
34.0,-1.0,9.0,4.0,5.0,0.44
35.0,1.0,12.0,7.0,5.0,0.58
36.0,-1.0,10.0,2.0,8.0,0.2
37.0,-1.0,8.0,1.0,7.0,0.13
38.0,-1.0,12.0,2.0,10.0,0.17
39.0,-1.0,11.0,5.0,6.0,0.45
40.0,-1.0,11.0,1.0,10.0,0.09
41.0,-1.0,12.0,3.0,9.0,0.25
42.0,-1.0,12.0,3.0,9.0,0.25
43.0,-1.0,13.0,2.0,11.0,0.15
44.0,-1.0,12.0,4.0,8.0,0.33
45.0,-1.0,8.0,2.0,6.0,0.25
46.0,1.0,11.0,6.0,5.0,0.55
47.0,-1.0,11.0,0.0,11.0,0.0
48.0,-1.0,8.0,4.0,4.0,0.5
49.0,-1.0,8.0,3.0,5.0,0.38
50.0,-1.0,8.0,0.0,8.0,0.0
51.0,-1.0,10.0,3.0,7.0,0.3
52.0,-1.0,11.0,4.0,7.0,0.36
53.0,-1.0,9.0,3.0,6.0,0.33
54.0,-1.0,14.0,7.0,7.0,0.5
55.0,1.0,13.0,7.0,6.0,0.54
56.0,-1.0,10.0,2.0,8.0,0.2
57.0,-1.0,13.0,4.0,9.0,0.31
58.0,-1.0,13.0,2.0,11.0,0.15
59.0,-1.0,14.0,4.0,10.0,0.29
60.0,-1.0,10.0,5.0,5.0,0.5
61.0,-1.0,14.0,4.0,10.0,0.29
62.0,-1.0,10.0,4.0,6.0,0.4
63.0,-1.0,11.0,3.0,8.0,0.27
64.0,-1.0,15.0,3.0,12.0,0.2
65.0,1.0,12.0,7.0,5.0,0.58
66.0,-1.0,12.0,1.0,11.0,0.08
67.0,-1.0,8.0,3.0,5.0,0.38
68.0,-1.0,9.0,1.0,8.0,0.11
69.0,-1.0,14.0,5.0,9.0,0.36
70.0,-1.0,11.0,2.0,9.0,0.18
71.0,-1.0,11.0,2.0,9.0,0.18
72.0,-1.0,12.0,3.0,9.0,0.25
73.0,1.0,11.0,6.0,5.0,0.55
74.0,-1.0,12.0,3.0,9.0,0.25
75.0,-1.0,8.0,1.0,7.0,0.13
76.0,-1.0,14.0,6.0,8.0,0.43
77.0,-1.0,14.0,2.0,12.0,0.14
78.0,1.0,8.0,5.0,3.0,0.63
79.0,-1.0,10.0,2.0,8.0,0.2
80.0,-1.0,11.0,3.0,8.0,0.27
81.0,-1.0,12.0,4.0,8.0,0.33
82.0,-1.0,10.0,3.0,7.0,0.3
83.0,-1.0,12.0,6.0,6.0,0.5
84.0,1.0,9.0,5.0,4.0,0.56
85.0,-1.0,11.0,3.0,8.0,0.27
86.0,-1.0,11.0,3.0,8.0,0.27
87.0,1.0,14.0,8.0,6.0,0.57
88.0,-1.0,10.0,2.0,8.0,0.2
89.0,-1.0,8.0,4.0,4.0,0.5
90.0,-1.0,10.0,4.0,6.0,0.4
91.0,-1.0,10.0,3.0,7.0,0.3
92.0,-1.0,7.0,3.0,4.0,0.43
93.0,1.0,11.0,6.0,5.0,0.55
94.0,-1.0,11.0,4.0,7.0,0.36
95.0,-1.0,14.0,6.0,8.0,0.43
96.0,-1.0,12.0,3.0,9.0,0.25
97.0,-1.0,12.0,4.0,8.0,0.33
98.0,-1.0,12.0,5.0,7.0,0.42
99.0,-1.0,8.0,2.0,6.0,0.25
100.0,-1.0,6.0,1.0,5.0,0.17
101.0,-1.0,10.0,4.0,6.0,0.4
102.0,-1.0,9.0,1.0,8.0,0.11
103.0,-1.0,14.0,5.0,9.0,0.36
104.0,-1.0,11.0,2.0,9.0,0.18
105.0,-1.0,12.0,2.0,10.0,0.17
106.0,-1.0,10.0,3.0,7.0,0.3
107.0,-1.0,11.0,5.0,6.0,0.45
108.0,-1.0,10.0,2.0,8.0,0.2
109.0,-1.0,12.0,5.0,7.0,0.42
110.0,-1.0,10.0,2.0,8.0,0.2
111.0,-1.0,11.0,2.0,9.0,0.18
112.0,-1.0,12.0,4.0,8.0,0.33
113.0,-1.0,13.0,5.0,8.0,0.38
114.0,-1.0,12.0,2.0,10.0,0.17
115.0,-1.0,9.0,2.0,7.0,0.22
116.0,-1.0,9.0,4.0,5.0,0.44
117.0,-1.0,13.0,4.0,9.0,0.31
118.0,-1.0,11.0,1.0,10.0,0.09
119.0,-1.0,9.0,2.0,7.0,0.22
120.0,-1.0,11.0,3.0,8.0,0.27
121.0,-1.0,10.0,4.0,6.0,0.4
122.0,-1.0,11.0,3.0,8.0,0.27
123.0,-1.0,11.0,4.0,7.0,0.36
124.0,1.0,8.0,6.0,2.0,0.75
125.0,-1.0,11.0,2.0,9.0,0.18
126.0,-1.0,11.0,4.0,7.0,0.36
127.0,-1.0,15.0,5.0,10.0,0.33
128.0,-1.0,11.0,4.0,7.0,0.36
129.0,-1.0,14.0,3.0,11.0,0.21
130.0,-1.0,13.0,3.0,10.0,0.23
131.0,-1.0,9.0,1.0,8.0,0.11
132.0,-1.0,12.0,0.0,12.0,0.0
133.0,-1.0,8.0,3.0,5.0,0.38
134.0,-1.0,12.0,4.0,8.0,0.33
135.0,-1.0,10.0,4.0,6.0,0.4
136.0,-1.0,13.0,3.0,10.0,0.23
137.0,-1.0,11.0,2.0,9.0,0.18
138.0,-1.0,9.0,2.0,7.0,0.22
139.0,-1.0,15.0,5.0,10.0,0.33
140.0,-1.0,10.0,2.0,8.0,0.2
141.0,-1.0,8.0,1.0,7.0,0.13
142.0,-1.0,9.0,3.0,6.0,0.33
