,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,8.0,0.0,8.0,0.0
2.0,-1.0,10.0,3.0,7.0,0.3
3.0,-1.0,11.0,4.0,7.0,0.36
4.0,-1.0,14.0,4.0,10.0,0.29
5.0,-1.0,10.0,3.0,7.0,0.3
6.0,-1.0,10.0,5.0,5.0,0.5
7.0,-1.0,10.0,4.0,6.0,0.4
8.0,-1.0,9.0,3.0,6.0,0.33
9.0,-1.0,12.0,4.0,8.0,0.33
10.0,-1.0,9.0,3.0,6.0,0.33
11.0,-1.0,13.0,3.0,10.0,0.23
12.0,-1.0,8.0,2.0,6.0,0.25
13.0,-1.0,11.0,2.0,9.0,0.18
14.0,-1.0,8.0,1.0,7.0,0.13
15.0,-1.0,7.0,1.0,6.0,0.14
16.0,-1.0,11.0,2.0,9.0,0.18
17.0,-1.0,13.0,6.0,7.0,0.46
18.0,-1.0,13.0,4.0,9.0,0.31
19.0,-1.0,13.0,3.0,10.0,0.23
20.0,-1.0,14.0,5.0,9.0,0.36
21.0,-1.0,10.0,2.0,8.0,0.2
22.0,-1.0,9.0,1.0,8.0,0.11
23.0,-1.0,12.0,4.0,8.0,0.33
24.0,-1.0,12.0,3.0,9.0,0.25
25.0,-1.0,12.0,4.0,8.0,0.33
26.0,-1.0,13.0,6.0,7.0,0.46
27.0,-1.0,13.0,3.0,10.0,0.23
28.0,1.0,13.0,7.0,6.0,0.54
29.0,-1.0,12.0,3.0,9.0,0.25
30.0,-1.0,8.0,2.0,6.0,0.25
31.0,-1.0,10.0,1.0,9.0,0.1
32.0,1.0,10.0,6.0,4.0,0.6
33.0,-1.0,8.0,3.0,5.0,0.38
34.0,-1.0,9.0,4.0,5.0,0.44
35.0,-1.0,12.0,2.0,10.0,0.17
36.0,-1.0,7.0,3.0,4.0,0.43
37.0,-1.0,10.0,2.0,8.0,0.2
38.0,-1.0,11.0,5.0,6.0,0.45
39.0,-1.0,11.0,0.0,11.0,0.0
40.0,-1.0,11.0,5.0,6.0,0.45
41.0,-1.0,10.0,2.0,8.0,0.2
42.0,-1.0,10.0,2.0,8.0,0.2
43.0,-1.0,10.0,3.0,7.0,0.3
44.0,-1.0,5.0,2.0,3.0,0.4
45.0,-1.0,10.0,2.0,8.0,0.2
46.0,-1.0,10.0,3.0,7.0,0.3
47.0,-1.0,12.0,5.0,7.0,0.42
48.0,-1.0,11.0,3.0,8.0,0.27
