,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,10.0,0.0,10.0,0.0
2.0,-1.0,8.0,3.0,5.0,0.38
3.0,1.0,9.0,5.0,4.0,0.56
4.0,-1.0,11.0,3.0,8.0,0.27
5.0,-1.0,13.0,5.0,8.0,0.38
6.0,-1.0,15.0,4.0,11.0,0.27
7.0,-1.0,14.0,5.0,9.0,0.36
8.0,-1.0,13.0,2.0,11.0,0.15
9.0,-1.0,9.0,2.0,7.0,0.22
10.0,-1.0,12.0,3.0,9.0,0.25
11.0,-1.0,10.0,2.0,8.0,0.2
12.0,-1.0,11.0,2.0,9.0,0.18
13.0,1.0,11.0,8.0,3.0,0.73
14.0,-1.0,10.0,1.0,9.0,0.1
15.0,1.0,11.0,6.0,5.0,0.55
16.0,-1.0,11.0,4.0,7.0,0.36
17.0,-1.0,12.0,5.0,7.0,0.42
18.0,1.0,11.0,6.0,5.0,0.55
19.0,-1.0,13.0,2.0,11.0,0.15
20.0,-1.0,13.0,5.0,8.0,0.38
21.0,-1.0,9.0,3.0,6.0,0.33
22.0,-1.0,12.0,2.0,10.0,0.17
23.0,-1.0,11.0,3.0,8.0,0.27
24.0,-1.0,12.0,3.0,9.0,0.25
25.0,-1.0,11.0,3.0,8.0,0.27
26.0,-1.0,13.0,5.0,8.0,0.38
27.0,-1.0,13.0,3.0,10.0,0.23
28.0,-1.0,12.0,4.0,8.0,0.33
29.0,-1.0,12.0,4.0,8.0,0.33
30.0,-1.0,14.0,4.0,10.0,0.29
31.0,-1.0,15.0,4.0,11.0,0.27
32.0,-1.0,13.0,3.0,10.0,0.23
33.0,-1.0,12.0,2.0,10.0,0.17
34.0,-1.0,12.0,5.0,7.0,0.42
35.0,-1.0,10.0,4.0,6.0,0.4
36.0,-1.0,10.0,3.0,7.0,0.3
37.0,1.0,9.0,5.0,4.0,0.56
38.0,-1.0,11.0,2.0,9.0,0.18
39.0,1.0,12.0,7.0,5.0,0.58
40.0,-1.0,10.0,3.0,7.0,0.3
41.0,-1.0,14.0,2.0,12.0,0.14
42.0,-1.0,12.0,4.0,8.0,0.33
43.0,1.0,12.0,7.0,5.0,0.58
44.0,-1.0,13.0,3.0,10.0,0.23
45.0,1.0,13.0,7.0,6.0,0.54
46.0,-1.0,14.0,3.0,11.0,0.21
47.0,-1.0,13.0,3.0,10.0,0.23
48.0,-1.0,12.0,3.0,9.0,0.25
49.0,-1.0,9.0,2.0,7.0,0.22
50.0,-1.0,10.0,3.0,7.0,0.3
51.0,-1.0,10.0,3.0,7.0,0.3
52.0,-1.0,11.0,5.0,6.0,0.45
53.0,-1.0,11.0,2.0,9.0,0.18
54.0,1.0,8.0,6.0,2.0,0.75
55.0,-1.0,10.0,5.0,5.0,0.5
56.0,-1.0,10.0,2.0,8.0,0.2
57.0,-1.0,10.0,3.0,7.0,0.3
58.0,-1.0,11.0,3.0,8.0,0.27
59.0,1.0,10.0,6.0,4.0,0.6
60.0,-1.0,10.0,5.0,5.0,0.5
61.0,-1.0,7.0,2.0,5.0,0.29
62.0,-1.0,11.0,5.0,6.0,0.45
63.0,-1.0,11.0,1.0,10.0,0.09
64.0,-1.0,13.0,3.0,10.0,0.23
65.0,-1.0,11.0,3.0,8.0,0.27
66.0,-1.0,15.0,6.0,9.0,0.4
67.0,-1.0,11.0,4.0,7.0,0.36
68.0,-1.0,12.0,3.0,9.0,0.25
69.0,-1.0,10.0,2.0,8.0,0.2
70.0,-1.0,11.0,4.0,7.0,0.36
71.0,-1.0,11.0,4.0,7.0,0.36
72.0,-1.0,14.0,4.0,10.0,0.29
73.0,-1.0,11.0,3.0,8.0,0.27
74.0,-1.0,15.0,5.0,10.0,0.33
75.0,-1.0,10.0,5.0,5.0,0.5
76.0,-1.0,7.0,1.0,6.0,0.14
77.0,-1.0,13.0,3.0,10.0,0.23
78.0,-1.0,13.0,3.0,10.0,0.23
79.0,-1.0,12.0,2.0,10.0,0.17
80.0,1.0,10.0,7.0,3.0,0.7
81.0,-1.0,13.0,3.0,10.0,0.23
82.0,-1.0,11.0,4.0,7.0,0.36
83.0,-1.0,13.0,2.0,11.0,0.15
84.0,-1.0,13.0,4.0,9.0,0.31
85.0,-1.0,10.0,1.0,9.0,0.1
86.0,-1.0,10.0,4.0,6.0,0.4
87.0,-1.0,12.0,4.0,8.0,0.33
88.0,-1.0,9.0,2.0,7.0,0.22
89.0,-1.0,13.0,6.0,7.0,0.46
90.0,-1.0,11.0,2.0,9.0,0.18
91.0,-1.0,13.0,5.0,8.0,0.38
92.0,-1.0,11.0,4.0,7.0,0.36
93.0,-1.0,12.0,3.0,9.0,0.25
94.0,-1.0,11.0,4.0,7.0,0.36
95.0,-1.0,12.0,0.0,12.0,0.0
96.0,1.0,11.0,6.0,5.0,0.55
97.0,-1.0,11.0,4.0,7.0,0.36
98.0,-1.0,14.0,5.0,9.0,0.36
99.0,-1.0,12.0,4.0,8.0,0.33
100.0,-1.0,8.0,3.0,5.0,0.38
101.0,-1.0,10.0,4.0,6.0,0.4
102.0,-1.0,7.0,2.0,5.0,0.29
103.0,-1.0,11.0,2.0,9.0,0.18
104.0,-1.0,9.0,4.0,5.0,0.44
105.0,-1.0,14.0,4.0,10.0,0.29
106.0,-1.0,10.0,4.0,6.0,0.4
107.0,-1.0,9.0,1.0,8.0,0.11
108.0,-1.0,12.0,4.0,8.0,0.33
109.0,-1.0,13.0,5.0,8.0,0.38
110.0,-1.0,11.0,3.0,8.0,0.27
111.0,-1.0,10.0,4.0,6.0,0.4
112.0,-1.0,12.0,3.0,9.0,0.25
113.0,-1.0,11.0,5.0,6.0,0.45
114.0,-1.0,9.0,0.0,9.0,0.0
115.0,-1.0,13.0,4.0,9.0,0.31
116.0,-1.0,14.0,4.0,10.0,0.29
117.0,-1.0,9.0,1.0,8.0,0.11
118.0,1.0,12.0,7.0,5.0,0.58
119.0,-1.0,12.0,3.0,9.0,0.25
120.0,-1.0,13.0,3.0,10.0,0.23
121.0,-1.0,12.0,5.0,7.0,0.42
122.0,-1.0,11.0,4.0,7.0,0.36
123.0,-1.0,12.0,5.0,7.0,0.42
124.0,-1.0,13.0,5.0,8.0,0.38
125.0,1.0,13.0,7.0,6.0,0.54
126.0,-1.0,13.0,5.0,8.0,0.38
127.0,-1.0,12.0,4.0,8.0,0.33
128.0,-1.0,13.0,3.0,10.0,0.23
129.0,1.0,11.0,7.0,4.0,0.64
130.0,-1.0,12.0,4.0,8.0,0.33
131.0,-1.0,11.0,2.0,9.0,0.18
132.0,-1.0,12.0,5.0,7.0,0.42
133.0,-1.0,14.0,3.0,11.0,0.21
134.0,-1.0,11.0,5.0,6.0,0.45
135.0,-1.0,13.0,4.0,9.0,0.31
136.0,-1.0,13.0,4.0,9.0,0.31
137.0,-1.0,13.0,4.0,9.0,0.31
138.0,-1.0,11.0,0.0,11.0,0.0
139.0,1.0,13.0,8.0,5.0,0.62
140.0,-1.0,14.0,5.0,9.0,0.36
141.0,-1.0,12.0,3.0,9.0,0.25
142.0,-1.0,8.0,2.0,6.0,0.25
143.0,-1.0,11.0,5.0,6.0,0.45
