,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,5.0,0.0,5.0,0.0
2.0,-1.0,9.0,2.0,7.0,0.22
3.0,-1.0,11.0,4.0,7.0,0.36
4.0,-1.0,10.0,4.0,6.0,0.4
5.0,-1.0,9.0,2.0,7.0,0.22
6.0,-1.0,12.0,2.0,10.0,0.17
7.0,-1.0,13.0,2.0,11.0,0.15
8.0,-1.0,14.0,5.0,9.0,0.36
9.0,1.0,12.0,7.0,5.0,0.58
10.0,-1.0,11.0,3.0,8.0,0.27
11.0,1.0,12.0,8.0,4.0,0.67
12.0,-1.0,9.0,1.0,8.0,0.11
13.0,-1.0,11.0,4.0,7.0,0.36
14.0,-1.0,10.0,1.0,9.0,0.1
15.0,-1.0,9.0,3.0,6.0,0.33
16.0,-1.0,13.0,4.0,9.0,0.31
17.0,-1.0,11.0,3.0,8.0,0.27
18.0,-1.0,11.0,5.0,6.0,0.45
19.0,1.0,12.0,7.0,5.0,0.58
20.0,-1.0,9.0,3.0,6.0,0.33
21.0,-1.0,12.0,5.0,7.0,0.42
22.0,-1.0,8.0,3.0,5.0,0.38
23.0,-1.0,10.0,4.0,6.0,0.4
24.0,-1.0,8.0,4.0,4.0,0.5
25.0,-1.0,9.0,1.0,8.0,0.11
26.0,-1.0,14.0,5.0,9.0,0.36
27.0,-1.0,13.0,2.0,11.0,0.15
28.0,1.0,15.0,8.0,7.0,0.53
29.0,-1.0,14.0,5.0,9.0,0.36
30.0,-1.0,15.0,6.0,9.0,0.4
31.0,-1.0,12.0,2.0,10.0,0.17
32.0,-1.0,10.0,5.0,5.0,0.5
33.0,-1.0,10.0,5.0,5.0,0.5
34.0,-1.0,12.0,3.0,9.0,0.25
35.0,-1.0,13.0,4.0,9.0,0.31
36.0,-1.0,13.0,4.0,9.0,0.31
37.0,-1.0,13.0,3.0,10.0,0.23
38.0,-1.0,14.0,4.0,10.0,0.29
39.0,-1.0,13.0,6.0,7.0,0.46
40.0,-1.0,12.0,3.0,9.0,0.25
41.0,-1.0,9.0,4.0,5.0,0.44
42.0,-1.0,12.0,3.0,9.0,0.25
43.0,-1.0,9.0,2.0,7.0,0.22
44.0,-1.0,14.0,2.0,12.0,0.14
45.0,-1.0,8.0,0.0,8.0,0.0
46.0,-1.0,9.0,3.0,6.0,0.33
47.0,-1.0,13.0,4.0,9.0,0.31
48.0,-1.0,14.0,5.0,9.0,0.36
49.0,1.0,11.0,6.0,5.0,0.55
50.0,-1.0,11.0,3.0,8.0,0.27
51.0,-1.0,13.0,6.0,7.0,0.46
52.0,-1.0,14.0,2.0,12.0,0.14
53.0,-1.0,9.0,3.0,6.0,0.33
54.0,-1.0,11.0,4.0,7.0,0.36
55.0,-1.0,10.0,1.0,9.0,0.1
56.0,-1.0,10.0,2.0,8.0,0.2
57.0,-1.0,12.0,5.0,7.0,0.42
58.0,-1.0,8.0,1.0,7.0,0.13
59.0,-1.0,10.0,3.0,7.0,0.3
60.0,-1.0,11.0,4.0,7.0,0.36
61.0,-1.0,12.0,6.0,6.0,0.5
62.0,-1.0,7.0,2.0,5.0,0.29
63.0,-1.0,12.0,2.0,10.0,0.17
64.0,-1.0,9.0,4.0,5.0,0.44
65.0,-1.0,14.0,3.0,11.0,0.21
66.0,1.0,11.0,6.0,5.0,0.55
67.0,-1.0,13.0,3.0,10.0,0.23
68.0,-1.0,12.0,4.0,8.0,0.33
