,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,11.0,0.0,11.0,0.0
2.0,-1.0,10.0,5.0,5.0,0.5
3.0,-1.0,11.0,4.0,7.0,0.36
4.0,-1.0,10.0,3.0,7.0,0.3
5.0,-1.0,10.0,2.0,8.0,0.2
6.0,-1.0,10.0,3.0,7.0,0.3
7.0,-1.0,8.0,3.0,5.0,0.38
8.0,-1.0,12.0,2.0,10.0,0.17
9.0,-1.0,11.0,4.0,7.0,0.36
10.0,-1.0,13.0,1.0,12.0,0.08
11.0,1.0,14.0,9.0,5.0,0.64
12.0,-1.0,12.0,3.0,9.0,0.25
13.0,-1.0,9.0,3.0,6.0,0.33
14.0,1.0,11.0,7.0,4.0,0.64
15.0,-1.0,13.0,3.0,10.0,0.23
16.0,-1.0,14.0,4.0,10.0,0.29
17.0,-1.0,9.0,3.0,6.0,0.33
18.0,-1.0,8.0,4.0,4.0,0.5
19.0,1.0,11.0,6.0,5.0,0.55
20.0,-1.0,12.0,4.0,8.0,0.33
21.0,-1.0,12.0,2.0,10.0,0.17
22.0,1.0,11.0,6.0,5.0,0.55
23.0,-1.0,9.0,1.0,8.0,0.11
24.0,-1.0,11.0,1.0,10.0,0.09
25.0,-1.0,12.0,6.0,6.0,0.5
26.0,-1.0,11.0,4.0,7.0,0.36
27.0,-1.0,14.0,6.0,8.0,0.43
28.0,-1.0,11.0,3.0,8.0,0.27
29.0,-1.0,14.0,4.0,10.0,0.29
30.0,-1.0,8.0,2.0,6.0,0.25
31.0,-1.0,9.0,3.0,6.0,0.33
32.0,1.0,13.0,8.0,5.0,0.62
33.0,-1.0,13.0,6.0,7.0,0.46
34.0,-1.0,11.0,2.0,9.0,0.18
35.0,1.0,14.0,9.0,5.0,0.64
36.0,-1.0,9.0,3.0,6.0,0.33
37.0,-1.0,12.0,5.0,7.0,0.42
38.0,-1.0,12.0,4.0,8.0,0.33
39.0,-1.0,11.0,3.0,8.0,0.27
40.0,-1.0,11.0,3.0,8.0,0.27
41.0,-1.0,12.0,6.0,6.0,0.5
42.0,-1.0,10.0,4.0,6.0,0.4
43.0,1.0,13.0,7.0,6.0,0.54
44.0,-1.0,14.0,3.0,11.0,0.21
45.0,-1.0,12.0,4.0,8.0,0.33
46.0,-1.0,9.0,2.0,7.0,0.22
47.0,-1.0,12.0,2.0,10.0,0.17
48.0,-1.0,8.0,2.0,6.0,0.25
49.0,-1.0,9.0,3.0,6.0,0.33
50.0,-1.0,12.0,4.0,8.0,0.33
51.0,-1.0,12.0,4.0,8.0,0.33
52.0,-1.0,9.0,2.0,7.0,0.22
53.0,1.0,14.0,10.0,4.0,0.71
54.0,-1.0,12.0,1.0,11.0,0.08
55.0,-1.0,10.0,4.0,6.0,0.4
56.0,-1.0,10.0,3.0,7.0,0.3
57.0,-1.0,11.0,3.0,8.0,0.27
58.0,-1.0,12.0,3.0,9.0,0.25
59.0,-1.0,9.0,2.0,7.0,0.22
60.0,-1.0,10.0,2.0,8.0,0.2
61.0,-1.0,12.0,5.0,7.0,0.42
62.0,-1.0,12.0,1.0,11.0,0.08
63.0,-1.0,12.0,2.0,10.0,0.17
64.0,1.0,13.0,7.0,6.0,0.54
65.0,-1.0,13.0,5.0,8.0,0.38
66.0,-1.0,10.0,3.0,7.0,0.3
67.0,-1.0,11.0,3.0,8.0,0.27
68.0,1.0,11.0,6.0,5.0,0.55
69.0,-1.0,11.0,1.0,10.0,0.09
70.0,-1.0,14.0,4.0,10.0,0.29
71.0,-1.0,10.0,4.0,6.0,0.4
72.0,-1.0,12.0,1.0,11.0,0.08
73.0,-1.0,12.0,4.0,8.0,0.33
74.0,-1.0,11.0,4.0,7.0,0.36
75.0,-1.0,11.0,4.0,7.0,0.36
76.0,-1.0,11.0,3.0,8.0,0.27
77.0,-1.0,12.0,6.0,6.0,0.5
78.0,-1.0,10.0,2.0,8.0,0.2
79.0,-1.0,10.0,4.0,6.0,0.4
80.0,-1.0,11.0,5.0,6.0,0.45
81.0,-1.0,12.0,5.0,7.0,0.42
82.0,1.0,11.0,7.0,4.0,0.64
83.0,-1.0,11.0,2.0,9.0,0.18
84.0,-1.0,12.0,2.0,10.0,0.17
85.0,-1.0,11.0,3.0,8.0,0.27
86.0,-1.0,13.0,4.0,9.0,0.31
87.0,-1.0,10.0,3.0,7.0,0.3
88.0,-1.0,12.0,5.0,7.0,0.42
89.0,1.0,11.0,7.0,4.0,0.64
90.0,-1.0,13.0,4.0,9.0,0.31
91.0,-1.0,11.0,3.0,8.0,0.27
92.0,-1.0,12.0,4.0,8.0,0.33
93.0,-1.0,10.0,3.0,7.0,0.3
