,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,7.0,6.0,1.0,0.86
2.0,-1.0,7.0,2.0,5.0,0.29
3.0,-1.0,13.0,5.0,8.0,0.38
4.0,1.0,8.0,7.0,1.0,0.88
5.0,-1.0,3.0,0.0,3.0,0.0
6.0,1.0,6.0,4.0,2.0,0.67
7.0,1.0,8.0,5.0,3.0,0.63
8.0,-1.0,4.0,1.0,3.0,0.25
9.0,-1.0,8.0,4.0,4.0,0.5
10.0,1.0,8.0,6.0,2.0,0.75
11.0,-1.0,6.0,3.0,3.0,0.5
12.0,1.0,9.0,5.0,4.0,0.56
13.0,1.0,7.0,6.0,1.0,0.86
14.0,-1.0,5.0,2.0,3.0,0.4
15.0,1.0,11.0,7.0,4.0,0.64
16.0,-1.0,8.0,3.0,5.0,0.38
17.0,1.0,6.0,4.0,2.0,0.67
18.0,1.0,5.0,4.0,1.0,0.8
19.0,1.0,9.0,6.0,3.0,0.67
20.0,-1.0,4.0,2.0,2.0,0.5
21.0,-1.0,6.0,3.0,3.0,0.5
22.0,1.0,9.0,8.0,1.0,0.89
23.0,1.0,6.0,4.0,2.0,0.67
24.0,1.0,8.0,7.0,1.0,0.88
25.0,1.0,8.0,6.0,2.0,0.75
26.0,-1.0,2.0,0.0,2.0,0.0
27.0,-1.0,2.0,0.0,2.0,0.0
28.0,1.0,9.0,6.0,3.0,0.67
29.0,-1.0,5.0,2.0,3.0,0.4
30.0,1.0,5.0,3.0,2.0,0.6
31.0,1.0,8.0,5.0,3.0,0.63
32.0,-1.0,3.0,1.0,2.0,0.33
33.0,1.0,11.0,10.0,1.0,0.91
34.0,-1.0,5.0,1.0,4.0,0.2
35.0,-1.0,4.0,1.0,3.0,0.25
36.0,1.0,10.0,7.0,3.0,0.7
37.0,-1.0,8.0,2.0,6.0,0.25
38.0,-1.0,2.0,1.0,1.0,0.5
39.0,-1.0,6.0,2.0,4.0,0.33
40.0,-1.0,7.0,3.0,4.0,0.43
41.0,1.0,10.0,7.0,3.0,0.7
42.0,-1.0,5.0,1.0,4.0,0.2
43.0,1.0,12.0,7.0,5.0,0.58
44.0,1.0,3.0,2.0,1.0,0.67
45.0,-1.0,2.0,1.0,1.0,0.5
46.0,1.0,11.0,9.0,2.0,0.82
47.0,-1.0,13.0,4.0,9.0,0.31
48.0,-1.0,8.0,4.0,4.0,0.5
49.0,1.0,2.0,2.0,0.0,1.0
50.0,1.0,10.0,7.0,3.0,0.7
51.0,1.0,9.0,7.0,2.0,0.78
52.0,-1.0,6.0,3.0,3.0,0.5
53.0,1.0,9.0,5.0,4.0,0.56
54.0,1.0,6.0,4.0,2.0,0.67
55.0,1.0,6.0,4.0,2.0,0.67
56.0,-1.0,10.0,4.0,6.0,0.4
57.0,-1.0,5.0,1.0,4.0,0.2
58.0,1.0,3.0,2.0,1.0,0.67
59.0,1.0,10.0,7.0,3.0,0.7
60.0,-1.0,4.0,1.0,3.0,0.25
61.0,1.0,5.0,4.0,1.0,0.8
62.0,1.0,7.0,5.0,2.0,0.71
63.0,1.0,9.0,6.0,3.0,0.67
64.0,1.0,8.0,5.0,3.0,0.63
65.0,1.0,5.0,3.0,2.0,0.6
66.0,1.0,13.0,8.0,5.0,0.62
67.0,-1.0,4.0,1.0,3.0,0.25
68.0,1.0,10.0,9.0,1.0,0.9
69.0,1.0,7.0,5.0,2.0,0.71
70.0,-1.0,6.0,1.0,5.0,0.17
71.0,-1.0,6.0,3.0,3.0,0.5
72.0,-1.0,5.0,2.0,3.0,0.4
73.0,1.0,6.0,5.0,1.0,0.83
74.0,-1.0,7.0,1.0,6.0,0.14
75.0,1.0,14.0,11.0,3.0,0.79
76.0,1.0,5.0,5.0,0.0,1.0
77.0,1.0,6.0,5.0,1.0,0.83
78.0,-1.0,6.0,2.0,4.0,0.33
79.0,-1.0,5.0,2.0,3.0,0.4
80.0,-1.0,4.0,0.0,4.0,0.0
81.0,-1.0,3.0,0.0,3.0,0.0
82.0,-1.0,6.0,2.0,4.0,0.33
83.0,-1.0,5.0,2.0,3.0,0.4
84.0,1.0,7.0,5.0,2.0,0.71
85.0,1.0,4.0,3.0,1.0,0.75
86.0,-1.0,6.0,3.0,3.0,0.5
87.0,-1.0,3.0,1.0,2.0,0.33
88.0,1.0,5.0,3.0,2.0,0.6
89.0,-1.0,5.0,2.0,3.0,0.4
90.0,-1.0,6.0,2.0,4.0,0.33
91.0,1.0,8.0,5.0,3.0,0.63
92.0,-1.0,5.0,1.0,4.0,0.2
93.0,1.0,11.0,8.0,3.0,0.73
94.0,-1.0,4.0,0.0,4.0,0.0
95.0,1.0,7.0,5.0,2.0,0.71
96.0,-1.0,7.0,2.0,5.0,0.29
97.0,-1.0,9.0,3.0,6.0,0.33
98.0,1.0,5.0,4.0,1.0,0.8
99.0,-1.0,4.0,2.0,2.0,0.5
100.0,1.0,9.0,6.0,3.0,0.67
101.0,-1.0,6.0,3.0,3.0,0.5
102.0,1.0,9.0,5.0,4.0,0.56
103.0,-1.0,6.0,2.0,4.0,0.33
104.0,1.0,7.0,5.0,2.0,0.71
105.0,1.0,8.0,5.0,3.0,0.63
106.0,-1.0,8.0,3.0,5.0,0.38
107.0,-1.0,8.0,4.0,4.0,0.5
108.0,1.0,4.0,3.0,1.0,0.75
109.0,1.0,8.0,7.0,1.0,0.88
110.0,1.0,5.0,3.0,2.0,0.6
111.0,-1.0,8.0,4.0,4.0,0.5
112.0,1.0,7.0,5.0,2.0,0.71
113.0,1.0,6.0,4.0,2.0,0.67
114.0,1.0,8.0,5.0,3.0,0.63
115.0,-1.0,6.0,1.0,5.0,0.17
116.0,1.0,11.0,8.0,3.0,0.73
117.0,1.0,9.0,5.0,4.0,0.56
118.0,1.0,7.0,4.0,3.0,0.57
119.0,-1.0,9.0,4.0,5.0,0.44
120.0,1.0,7.0,7.0,0.0,1.0
121.0,1.0,3.0,3.0,0.0,1.0
122.0,-1.0,7.0,2.0,5.0,0.29
123.0,-1.0,8.0,3.0,5.0,0.38
124.0,1.0,10.0,6.0,4.0,0.6
125.0,-1.0,2.0,0.0,2.0,0.0
126.0,-1.0,6.0,3.0,3.0,0.5
127.0,1.0,8.0,7.0,1.0,0.88
128.0,1.0,10.0,6.0,4.0,0.6
129.0,-1.0,6.0,3.0,3.0,0.5
130.0,-1.0,5.0,0.0,5.0,0.0
131.0,1.0,10.0,8.0,2.0,0.8
132.0,1.0,8.0,6.0,2.0,0.75
133.0,-1.0,5.0,2.0,3.0,0.4
134.0,-1.0,6.0,3.0,3.0,0.5
135.0,-1.0,7.0,3.0,4.0,0.43
136.0,1.0,4.0,3.0,1.0,0.75
137.0,-1.0,9.0,3.0,6.0,0.33
138.0,-1.0,6.0,2.0,4.0,0.33
139.0,1.0,8.0,5.0,3.0,0.63
140.0,1.0,9.0,5.0,4.0,0.56
141.0,1.0,6.0,4.0,2.0,0.67
142.0,-1.0,12.0,5.0,7.0,0.42
143.0,1.0,6.0,6.0,0.0,1.0
144.0,-1.0,4.0,1.0,3.0,0.25
145.0,1.0,3.0,2.0,1.0,0.67
146.0,1.0,12.0,8.0,4.0,0.67
147.0,-1.0,6.0,3.0,3.0,0.5
148.0,1.0,5.0,3.0,2.0,0.6
149.0,1.0,9.0,5.0,4.0,0.56
150.0,1.0,8.0,8.0,0.0,1.0
151.0,-1.0,6.0,3.0,3.0,0.5
152.0,1.0,5.0,3.0,2.0,0.6
153.0,1.0,7.0,5.0,2.0,0.71
154.0,-1.0,7.0,3.0,4.0,0.43
