,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,7.0,1.0,6.0,0.14
2.0,-1.0,6.0,2.0,4.0,0.33
3.0,-1.0,10.0,3.0,7.0,0.3
4.0,-1.0,6.0,2.0,4.0,0.33
5.0,-1.0,4.0,1.0,3.0,0.25
6.0,-1.0,8.0,3.0,5.0,0.38
7.0,1.0,7.0,4.0,3.0,0.57
8.0,-1.0,5.0,2.0,3.0,0.4
9.0,-1.0,7.0,2.0,5.0,0.29
10.0,1.0,5.0,4.0,1.0,0.8
11.0,-1.0,7.0,2.0,5.0,0.29
12.0,1.0,12.0,7.0,5.0,0.58
13.0,-1.0,4.0,1.0,3.0,0.25
14.0,-1.0,9.0,4.0,5.0,0.44
15.0,1.0,9.0,6.0,3.0,0.67
16.0,-1.0,7.0,1.0,6.0,0.14
17.0,-1.0,6.0,3.0,3.0,0.5
18.0,1.0,8.0,6.0,2.0,0.75
19.0,-1.0,8.0,3.0,5.0,0.38
20.0,1.0,6.0,5.0,1.0,0.83
21.0,-1.0,5.0,1.0,4.0,0.2
22.0,1.0,8.0,5.0,3.0,0.63
23.0,-1.0,7.0,2.0,5.0,0.29
24.0,-1.0,7.0,3.0,4.0,0.43
25.0,-1.0,5.0,2.0,3.0,0.4
26.0,-1.0,12.0,5.0,7.0,0.42
27.0,-1.0,5.0,2.0,3.0,0.4
28.0,-1.0,6.0,2.0,4.0,0.33
29.0,-1.0,3.0,1.0,2.0,0.33
30.0,-1.0,7.0,2.0,5.0,0.29
31.0,-1.0,6.0,3.0,3.0,0.5
32.0,1.0,7.0,4.0,3.0,0.57
33.0,-1.0,6.0,2.0,4.0,0.33
34.0,-1.0,9.0,3.0,6.0,0.33
35.0,-1.0,7.0,2.0,5.0,0.29
36.0,-1.0,9.0,4.0,5.0,0.44
37.0,1.0,6.0,4.0,2.0,0.67
38.0,-1.0,8.0,4.0,4.0,0.5
39.0,-1.0,8.0,2.0,6.0,0.25
40.0,-1.0,10.0,4.0,6.0,0.4
41.0,1.0,3.0,2.0,1.0,0.67
42.0,-1.0,8.0,2.0,6.0,0.25
43.0,-1.0,4.0,0.0,4.0,0.0
44.0,1.0,4.0,3.0,1.0,0.75
45.0,-1.0,10.0,2.0,8.0,0.2
46.0,-1.0,5.0,1.0,4.0,0.2
47.0,-1.0,8.0,4.0,4.0,0.5
48.0,-1.0,9.0,3.0,6.0,0.33
49.0,-1.0,6.0,3.0,3.0,0.5
50.0,1.0,5.0,3.0,2.0,0.6
