,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,6.0,2.0,4.0,0.33
2.0,1.0,7.0,6.0,1.0,0.86
3.0,-1.0,4.0,1.0,3.0,0.25
4.0,-1.0,5.0,1.0,4.0,0.2
5.0,1.0,7.0,5.0,2.0,0.71
6.0,-1.0,4.0,2.0,2.0,0.5
7.0,1.0,6.0,5.0,1.0,0.83
8.0,1.0,8.0,6.0,2.0,0.75
9.0,-1.0,7.0,3.0,4.0,0.43
10.0,-1.0,8.0,3.0,5.0,0.38
11.0,-1.0,8.0,4.0,4.0,0.5
12.0,-1.0,5.0,0.0,5.0,0.0
13.0,1.0,4.0,3.0,1.0,0.75
14.0,1.0,9.0,6.0,3.0,0.67
15.0,1.0,9.0,6.0,3.0,0.67
16.0,-1.0,3.0,0.0,3.0,0.0
17.0,1.0,8.0,8.0,0.0,1.0
18.0,1.0,7.0,6.0,1.0,0.86
19.0,1.0,4.0,4.0,0.0,1.0
20.0,-1.0,4.0,1.0,3.0,0.25
21.0,-1.0,6.0,2.0,4.0,0.33
22.0,1.0,7.0,5.0,2.0,0.71
23.0,-1.0,2.0,0.0,2.0,0.0
24.0,-1.0,8.0,1.0,7.0,0.13
25.0,-1.0,7.0,3.0,4.0,0.43
26.0,-1.0,8.0,3.0,5.0,0.38
27.0,1.0,7.0,5.0,2.0,0.71
28.0,1.0,4.0,4.0,0.0,1.0
29.0,-1.0,4.0,0.0,4.0,0.0
30.0,1.0,9.0,6.0,3.0,0.67
31.0,1.0,7.0,5.0,2.0,0.71
32.0,1.0,7.0,6.0,1.0,0.86
33.0,-1.0,4.0,2.0,2.0,0.5
34.0,1.0,6.0,4.0,2.0,0.67
35.0,1.0,7.0,4.0,3.0,0.57
36.0,1.0,8.0,5.0,3.0,0.63
37.0,-1.0,6.0,0.0,6.0,0.0
38.0,-1.0,6.0,2.0,4.0,0.33
39.0,1.0,7.0,5.0,2.0,0.71
40.0,1.0,9.0,7.0,2.0,0.78
41.0,-1.0,7.0,3.0,4.0,0.43
42.0,1.0,11.0,6.0,5.0,0.55
43.0,-1.0,4.0,2.0,2.0,0.5
44.0,-1.0,10.0,4.0,6.0,0.4
45.0,1.0,11.0,8.0,3.0,0.73
46.0,1.0,9.0,8.0,1.0,0.89
47.0,-1.0,6.0,3.0,3.0,0.5
48.0,-1.0,8.0,3.0,5.0,0.38
49.0,-1.0,6.0,3.0,3.0,0.5
50.0,-1.0,5.0,1.0,4.0,0.2
51.0,1.0,5.0,5.0,0.0,1.0
52.0,-1.0,4.0,2.0,2.0,0.5
53.0,-1.0,3.0,1.0,2.0,0.33
54.0,1.0,8.0,5.0,3.0,0.63
55.0,1.0,8.0,5.0,3.0,0.63
56.0,1.0,6.0,4.0,2.0,0.67
57.0,1.0,11.0,6.0,5.0,0.55
58.0,-1.0,5.0,1.0,4.0,0.2
59.0,-1.0,10.0,5.0,5.0,0.5
60.0,-1.0,8.0,3.0,5.0,0.38
61.0,1.0,5.0,5.0,0.0,1.0
62.0,-1.0,5.0,2.0,3.0,0.4
63.0,1.0,9.0,8.0,1.0,0.89
64.0,-1.0,5.0,1.0,4.0,0.2
65.0,1.0,11.0,8.0,3.0,0.73
66.0,-1.0,2.0,1.0,1.0,0.5
67.0,-1.0,8.0,4.0,4.0,0.5
68.0,1.0,8.0,6.0,2.0,0.75
69.0,1.0,5.0,4.0,1.0,0.8
70.0,-1.0,6.0,2.0,4.0,0.33
71.0,1.0,8.0,6.0,2.0,0.75
72.0,1.0,11.0,6.0,5.0,0.55
73.0,-1.0,8.0,2.0,6.0,0.25
74.0,1.0,7.0,6.0,1.0,0.86
75.0,-1.0,7.0,3.0,4.0,0.43
76.0,1.0,7.0,6.0,1.0,0.86
77.0,1.0,4.0,3.0,1.0,0.75
78.0,-1.0,6.0,2.0,4.0,0.33
79.0,-1.0,8.0,4.0,4.0,0.5
80.0,-1.0,10.0,4.0,6.0,0.4
81.0,-1.0,8.0,4.0,4.0,0.5
82.0,-1.0,7.0,2.0,5.0,0.29
83.0,1.0,10.0,7.0,3.0,0.7
84.0,-1.0,6.0,1.0,5.0,0.17
85.0,1.0,11.0,7.0,4.0,0.64
86.0,-1.0,7.0,2.0,5.0,0.29
87.0,1.0,5.0,3.0,2.0,0.6
88.0,1.0,9.0,5.0,4.0,0.56
89.0,-1.0,8.0,4.0,4.0,0.5
90.0,-1.0,4.0,2.0,2.0,0.5
91.0,1.0,5.0,3.0,2.0,0.6
92.0,-1.0,10.0,5.0,5.0,0.5
93.0,1.0,7.0,7.0,0.0,1.0
94.0,1.0,7.0,6.0,1.0,0.86
95.0,1.0,9.0,7.0,2.0,0.78
96.0,1.0,8.0,5.0,3.0,0.63
97.0,1.0,6.0,4.0,2.0,0.67
98.0,1.0,1.0,1.0,0.0,1.0
99.0,1.0,5.0,4.0,1.0,0.8
100.0,1.0,6.0,5.0,1.0,0.83
101.0,-1.0,5.0,1.0,4.0,0.2
102.0,1.0,7.0,5.0,2.0,0.71
103.0,-1.0,8.0,4.0,4.0,0.5
104.0,-1.0,6.0,3.0,3.0,0.5
105.0,-1.0,6.0,2.0,4.0,0.33
106.0,1.0,6.0,4.0,2.0,0.67
107.0,-1.0,8.0,4.0,4.0,0.5
108.0,-1.0,4.0,1.0,3.0,0.25
109.0,1.0,8.0,5.0,3.0,0.63
110.0,1.0,5.0,3.0,2.0,0.6
111.0,1.0,11.0,6.0,5.0,0.55
112.0,-1.0,5.0,0.0,5.0,0.0
113.0,-1.0,13.0,6.0,7.0,0.46
114.0,-1.0,9.0,4.0,5.0,0.44
115.0,-1.0,8.0,4.0,4.0,0.5
116.0,-1.0,6.0,1.0,5.0,0.17
117.0,1.0,5.0,4.0,1.0,0.8
118.0,1.0,8.0,5.0,3.0,0.63
119.0,1.0,6.0,5.0,1.0,0.83
120.0,-1.0,5.0,0.0,5.0,0.0
121.0,1.0,9.0,9.0,0.0,1.0
122.0,1.0,8.0,6.0,2.0,0.75
123.0,1.0,6.0,4.0,2.0,0.67
124.0,-1.0,8.0,3.0,5.0,0.38
125.0,-1.0,5.0,1.0,4.0,0.2
126.0,-1.0,6.0,3.0,3.0,0.5
127.0,1.0,9.0,6.0,3.0,0.67
128.0,1.0,7.0,4.0,3.0,0.57
129.0,1.0,5.0,4.0,1.0,0.8
130.0,-1.0,6.0,2.0,4.0,0.33
131.0,1.0,8.0,6.0,2.0,0.75
132.0,1.0,8.0,5.0,3.0,0.63
133.0,1.0,12.0,9.0,3.0,0.75
134.0,1.0,7.0,6.0,1.0,0.86
135.0,-1.0,5.0,1.0,4.0,0.2
136.0,1.0,9.0,5.0,4.0,0.56
137.0,-1.0,3.0,0.0,3.0,0.0
138.0,1.0,5.0,3.0,2.0,0.6
139.0,-1.0,4.0,2.0,2.0,0.5
140.0,1.0,7.0,4.0,3.0,0.57
141.0,1.0,10.0,6.0,4.0,0.6
142.0,-1.0,6.0,2.0,4.0,0.33
143.0,-1.0,6.0,3.0,3.0,0.5
144.0,-1.0,7.0,2.0,5.0,0.29
