,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,6.0,2.0,4.0,0.33
2.0,-1.0,8.0,2.0,6.0,0.25
3.0,1.0,6.0,5.0,1.0,0.83
4.0,-1.0,7.0,3.0,4.0,0.43
5.0,-1.0,4.0,2.0,2.0,0.5
6.0,1.0,6.0,4.0,2.0,0.67
7.0,-1.0,7.0,1.0,6.0,0.14
8.0,-1.0,6.0,3.0,3.0,0.5
9.0,-1.0,6.0,3.0,3.0,0.5
10.0,1.0,10.0,6.0,4.0,0.6
11.0,1.0,7.0,5.0,2.0,0.71
12.0,1.0,10.0,7.0,3.0,0.7
13.0,1.0,7.0,5.0,2.0,0.71
14.0,-1.0,10.0,4.0,6.0,0.4
15.0,1.0,7.0,4.0,3.0,0.57
16.0,1.0,9.0,5.0,4.0,0.56
17.0,1.0,5.0,4.0,1.0,0.8
18.0,-1.0,4.0,2.0,2.0,0.5
19.0,-1.0,6.0,3.0,3.0,0.5
20.0,-1.0,8.0,4.0,4.0,0.5
21.0,-1.0,6.0,2.0,4.0,0.33
22.0,-1.0,4.0,1.0,3.0,0.25
23.0,-1.0,7.0,1.0,6.0,0.14
24.0,1.0,12.0,9.0,3.0,0.75
25.0,1.0,5.0,3.0,2.0,0.6
26.0,1.0,5.0,3.0,2.0,0.6
27.0,1.0,6.0,4.0,2.0,0.67
28.0,-1.0,5.0,2.0,3.0,0.4
29.0,-1.0,5.0,1.0,4.0,0.2
30.0,-1.0,5.0,2.0,3.0,0.4
31.0,-1.0,9.0,3.0,6.0,0.33
32.0,1.0,7.0,5.0,2.0,0.71
33.0,-1.0,7.0,1.0,6.0,0.14
34.0,1.0,5.0,3.0,2.0,0.6
35.0,-1.0,5.0,0.0,5.0,0.0
36.0,-1.0,7.0,2.0,5.0,0.29
37.0,1.0,7.0,5.0,2.0,0.71
38.0,-1.0,6.0,3.0,3.0,0.5
39.0,-1.0,6.0,0.0,6.0,0.0
40.0,1.0,5.0,3.0,2.0,0.6
41.0,-1.0,4.0,2.0,2.0,0.5
42.0,-1.0,6.0,0.0,6.0,0.0
43.0,-1.0,5.0,2.0,3.0,0.4
44.0,-1.0,6.0,1.0,5.0,0.17
45.0,-1.0,6.0,2.0,4.0,0.33
46.0,1.0,5.0,3.0,2.0,0.6
47.0,1.0,2.0,2.0,0.0,1.0
48.0,1.0,7.0,4.0,3.0,0.57
49.0,1.0,9.0,7.0,2.0,0.78
50.0,1.0,6.0,4.0,2.0,0.67
51.0,-1.0,10.0,5.0,5.0,0.5
52.0,-1.0,6.0,2.0,4.0,0.33
53.0,1.0,9.0,7.0,2.0,0.78
54.0,-1.0,5.0,2.0,3.0,0.4
55.0,-1.0,9.0,4.0,5.0,0.44
56.0,1.0,9.0,6.0,3.0,0.67
57.0,-1.0,6.0,2.0,4.0,0.33
58.0,1.0,10.0,8.0,2.0,0.8
59.0,-1.0,5.0,2.0,3.0,0.4
60.0,1.0,5.0,3.0,2.0,0.6
61.0,1.0,9.0,5.0,4.0,0.56
62.0,-1.0,5.0,2.0,3.0,0.4
63.0,1.0,7.0,4.0,3.0,0.57
64.0,-1.0,6.0,3.0,3.0,0.5
65.0,-1.0,12.0,6.0,6.0,0.5
66.0,-1.0,4.0,1.0,3.0,0.25
67.0,-1.0,7.0,2.0,5.0,0.29
68.0,-1.0,10.0,4.0,6.0,0.4
69.0,1.0,9.0,5.0,4.0,0.56
70.0,-1.0,7.0,2.0,5.0,0.29
71.0,1.0,7.0,5.0,2.0,0.71
72.0,1.0,7.0,4.0,3.0,0.57
73.0,-1.0,8.0,4.0,4.0,0.5
74.0,-1.0,6.0,1.0,5.0,0.17
75.0,-1.0,8.0,3.0,5.0,0.38
76.0,-1.0,5.0,1.0,4.0,0.2
77.0,1.0,9.0,5.0,4.0,0.56
78.0,1.0,4.0,3.0,1.0,0.75
79.0,-1.0,2.0,0.0,2.0,0.0
80.0,-1.0,9.0,4.0,5.0,0.44
81.0,-1.0,10.0,4.0,6.0,0.4
82.0,1.0,11.0,7.0,4.0,0.64
83.0,1.0,10.0,7.0,3.0,0.7
84.0,1.0,8.0,5.0,3.0,0.63
85.0,-1.0,5.0,2.0,3.0,0.4
86.0,-1.0,7.0,2.0,5.0,0.29
87.0,-1.0,10.0,4.0,6.0,0.4
88.0,1.0,6.0,4.0,2.0,0.67
89.0,-1.0,4.0,0.0,4.0,0.0
90.0,-1.0,11.0,3.0,8.0,0.27
91.0,1.0,5.0,4.0,1.0,0.8
92.0,1.0,5.0,4.0,1.0,0.8
93.0,-1.0,9.0,4.0,5.0,0.44
94.0,-1.0,8.0,4.0,4.0,0.5
95.0,-1.0,3.0,0.0,3.0,0.0
96.0,-1.0,6.0,0.0,6.0,0.0
97.0,1.0,10.0,9.0,1.0,0.9
98.0,1.0,3.0,2.0,1.0,0.67
99.0,-1.0,8.0,4.0,4.0,0.5
100.0,-1.0,3.0,1.0,2.0,0.33
101.0,1.0,5.0,3.0,2.0,0.6
102.0,-1.0,10.0,2.0,8.0,0.2
103.0,-1.0,4.0,1.0,3.0,0.25
104.0,-1.0,8.0,3.0,5.0,0.38
105.0,-1.0,6.0,3.0,3.0,0.5
106.0,-1.0,2.0,0.0,2.0,0.0
107.0,-1.0,5.0,2.0,3.0,0.4
108.0,-1.0,7.0,3.0,4.0,0.43
109.0,1.0,7.0,6.0,1.0,0.86
110.0,1.0,5.0,4.0,1.0,0.8
111.0,1.0,6.0,4.0,2.0,0.67
112.0,-1.0,8.0,2.0,6.0,0.25
113.0,1.0,10.0,7.0,3.0,0.7
114.0,1.0,8.0,5.0,3.0,0.63
115.0,1.0,7.0,4.0,3.0,0.57
116.0,-1.0,9.0,4.0,5.0,0.44
117.0,-1.0,3.0,1.0,2.0,0.33
118.0,1.0,8.0,5.0,3.0,0.63
119.0,1.0,5.0,4.0,1.0,0.8
120.0,-1.0,7.0,3.0,4.0,0.43
121.0,1.0,5.0,5.0,0.0,1.0
122.0,1.0,6.0,4.0,2.0,0.67
123.0,1.0,9.0,6.0,3.0,0.67
124.0,-1.0,11.0,5.0,6.0,0.45
125.0,1.0,8.0,6.0,2.0,0.75
126.0,1.0,5.0,3.0,2.0,0.6
127.0,1.0,7.0,4.0,3.0,0.57
128.0,1.0,9.0,6.0,3.0,0.67
129.0,-1.0,10.0,4.0,6.0,0.4
130.0,-1.0,6.0,2.0,4.0,0.33
131.0,-1.0,1.0,0.0,1.0,0.0
132.0,-1.0,4.0,2.0,2.0,0.5
133.0,-1.0,5.0,0.0,5.0,0.0
134.0,1.0,11.0,8.0,3.0,0.73
135.0,-1.0,7.0,3.0,4.0,0.43
136.0,-1.0,5.0,2.0,3.0,0.4
137.0,-1.0,8.0,4.0,4.0,0.5
138.0,-1.0,3.0,1.0,2.0,0.33
139.0,-1.0,10.0,5.0,5.0,0.5
140.0,-1.0,10.0,4.0,6.0,0.4
141.0,-1.0,2.0,0.0,2.0,0.0
142.0,-1.0,7.0,2.0,5.0,0.29
143.0,1.0,9.0,8.0,1.0,0.89
144.0,1.0,5.0,4.0,1.0,0.8
