,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,11.0,7.0,4.0,0.64
2.0,1.0,7.0,5.0,2.0,0.71
3.0,1.0,12.0,11.0,1.0,0.92
4.0,1.0,9.0,7.0,2.0,0.78
5.0,1.0,7.0,7.0,0.0,1.0
6.0,1.0,10.0,9.0,1.0,0.9
7.0,1.0,6.0,4.0,2.0,0.67
8.0,1.0,9.0,6.0,3.0,0.67
9.0,1.0,5.0,5.0,0.0,1.0
10.0,1.0,9.0,8.0,1.0,0.89
11.0,1.0,6.0,5.0,1.0,0.83
12.0,1.0,4.0,3.0,1.0,0.75
13.0,1.0,9.0,8.0,1.0,0.89
14.0,1.0,7.0,4.0,3.0,0.57
15.0,1.0,5.0,5.0,0.0,1.0
16.0,1.0,8.0,8.0,0.0,1.0
17.0,1.0,7.0,6.0,1.0,0.86
18.0,1.0,7.0,6.0,1.0,0.86
19.0,1.0,7.0,5.0,2.0,0.71
20.0,1.0,9.0,9.0,0.0,1.0
21.0,1.0,11.0,10.0,1.0,0.91
22.0,1.0,8.0,7.0,1.0,0.88
23.0,1.0,7.0,4.0,3.0,0.57
24.0,1.0,7.0,6.0,1.0,0.86
25.0,1.0,7.0,7.0,0.0,1.0
26.0,1.0,7.0,7.0,0.0,1.0
27.0,1.0,7.0,7.0,0.0,1.0
28.0,1.0,6.0,6.0,0.0,1.0
29.0,1.0,9.0,8.0,1.0,0.89
30.0,1.0,5.0,4.0,1.0,0.8
31.0,1.0,5.0,4.0,1.0,0.8
32.0,1.0,6.0,5.0,1.0,0.83
33.0,1.0,6.0,6.0,0.0,1.0
34.0,1.0,6.0,5.0,1.0,0.83
35.0,1.0,7.0,7.0,0.0,1.0
36.0,1.0,6.0,6.0,0.0,1.0
37.0,1.0,7.0,7.0,0.0,1.0
38.0,1.0,9.0,5.0,4.0,0.56
39.0,1.0,6.0,6.0,0.0,1.0
40.0,1.0,10.0,8.0,2.0,0.8
41.0,1.0,11.0,10.0,1.0,0.91
42.0,1.0,9.0,8.0,1.0,0.89
43.0,1.0,7.0,7.0,0.0,1.0
44.0,1.0,8.0,6.0,2.0,0.75
45.0,1.0,7.0,6.0,1.0,0.86
46.0,1.0,9.0,6.0,3.0,0.67
47.0,1.0,8.0,5.0,3.0,0.63
48.0,1.0,5.0,4.0,1.0,0.8
49.0,1.0,7.0,7.0,0.0,1.0
50.0,1.0,5.0,4.0,1.0,0.8
51.0,1.0,7.0,7.0,0.0,1.0
52.0,1.0,8.0,7.0,1.0,0.88
53.0,1.0,9.0,8.0,1.0,0.89
54.0,1.0,5.0,5.0,0.0,1.0
55.0,1.0,10.0,9.0,1.0,0.9
56.0,1.0,4.0,4.0,0.0,1.0
57.0,1.0,7.0,7.0,0.0,1.0
58.0,1.0,5.0,5.0,0.0,1.0
59.0,1.0,7.0,5.0,2.0,0.71
60.0,1.0,5.0,5.0,0.0,1.0
61.0,1.0,7.0,5.0,2.0,0.71
62.0,1.0,6.0,5.0,1.0,0.83
63.0,1.0,8.0,8.0,0.0,1.0
64.0,1.0,9.0,7.0,2.0,0.78
65.0,1.0,8.0,7.0,1.0,0.88
66.0,1.0,6.0,5.0,1.0,0.83
67.0,1.0,8.0,7.0,1.0,0.88
68.0,1.0,12.0,11.0,1.0,0.92
69.0,1.0,8.0,5.0,3.0,0.63
70.0,1.0,6.0,6.0,0.0,1.0
71.0,1.0,9.0,6.0,3.0,0.67
72.0,1.0,5.0,5.0,0.0,1.0
73.0,1.0,11.0,10.0,1.0,0.91
74.0,1.0,9.0,7.0,2.0,0.78
75.0,1.0,7.0,4.0,3.0,0.57
76.0,1.0,9.0,6.0,3.0,0.67
77.0,1.0,10.0,9.0,1.0,0.9
78.0,1.0,8.0,7.0,1.0,0.88
79.0,1.0,6.0,4.0,2.0,0.67
80.0,1.0,9.0,9.0,0.0,1.0
81.0,1.0,8.0,6.0,2.0,0.75
82.0,1.0,7.0,6.0,1.0,0.86
83.0,1.0,6.0,5.0,1.0,0.83
84.0,1.0,9.0,8.0,1.0,0.89
85.0,1.0,5.0,5.0,0.0,1.0
86.0,1.0,7.0,6.0,1.0,0.86
87.0,1.0,6.0,5.0,1.0,0.83
88.0,1.0,8.0,8.0,0.0,1.0
89.0,1.0,7.0,7.0,0.0,1.0
90.0,1.0,5.0,4.0,1.0,0.8
91.0,1.0,9.0,9.0,0.0,1.0
92.0,1.0,8.0,7.0,1.0,0.88
93.0,1.0,7.0,6.0,1.0,0.86
94.0,1.0,10.0,6.0,4.0,0.6
95.0,1.0,8.0,6.0,2.0,0.75
96.0,1.0,6.0,5.0,1.0,0.83
97.0,1.0,4.0,4.0,0.0,1.0
98.0,1.0,7.0,7.0,0.0,1.0
99.0,1.0,4.0,4.0,0.0,1.0
100.0,1.0,8.0,6.0,2.0,0.75
101.0,1.0,13.0,8.0,5.0,0.62
102.0,1.0,9.0,8.0,1.0,0.89
103.0,1.0,7.0,7.0,0.0,1.0
104.0,-1.0,8.0,4.0,4.0,0.5
105.0,1.0,10.0,8.0,2.0,0.8
106.0,1.0,6.0,6.0,0.0,1.0
107.0,1.0,7.0,7.0,0.0,1.0
108.0,1.0,6.0,4.0,2.0,0.67
109.0,1.0,7.0,5.0,2.0,0.71
110.0,1.0,5.0,4.0,1.0,0.8
111.0,1.0,8.0,5.0,3.0,0.63
112.0,1.0,7.0,7.0,0.0,1.0
113.0,1.0,11.0,9.0,2.0,0.82
114.0,1.0,7.0,6.0,1.0,0.86
115.0,1.0,6.0,5.0,1.0,0.83
116.0,1.0,7.0,7.0,0.0,1.0
117.0,1.0,7.0,6.0,1.0,0.86
118.0,1.0,11.0,11.0,0.0,1.0
119.0,1.0,8.0,8.0,0.0,1.0
120.0,1.0,10.0,10.0,0.0,1.0
121.0,1.0,7.0,5.0,2.0,0.71
122.0,1.0,9.0,9.0,0.0,1.0
123.0,1.0,5.0,4.0,1.0,0.8
124.0,1.0,7.0,6.0,1.0,0.86
125.0,1.0,8.0,8.0,0.0,1.0
126.0,1.0,9.0,8.0,1.0,0.89
127.0,1.0,4.0,4.0,0.0,1.0
128.0,1.0,5.0,4.0,1.0,0.8
129.0,1.0,7.0,7.0,0.0,1.0
130.0,1.0,7.0,6.0,1.0,0.86
131.0,-1.0,6.0,3.0,3.0,0.5
132.0,1.0,6.0,6.0,0.0,1.0
133.0,1.0,7.0,7.0,0.0,1.0
134.0,1.0,5.0,4.0,1.0,0.8
135.0,1.0,8.0,7.0,1.0,0.88
136.0,1.0,3.0,3.0,0.0,1.0
137.0,1.0,7.0,6.0,1.0,0.86
138.0,1.0,8.0,6.0,2.0,0.75
139.0,1.0,8.0,5.0,3.0,0.63
140.0,1.0,11.0,10.0,1.0,0.91
141.0,1.0,7.0,7.0,0.0,1.0
142.0,1.0,9.0,7.0,2.0,0.78
143.0,1.0,8.0,7.0,1.0,0.88
144.0,1.0,8.0,6.0,2.0,0.75
145.0,1.0,9.0,7.0,2.0,0.78
146.0,1.0,11.0,9.0,2.0,0.82
147.0,1.0,8.0,8.0,0.0,1.0
148.0,1.0,8.0,5.0,3.0,0.63
149.0,1.0,10.0,9.0,1.0,0.9
150.0,1.0,6.0,5.0,1.0,0.83
151.0,1.0,8.0,7.0,1.0,0.88
152.0,1.0,9.0,8.0,1.0,0.89
153.0,1.0,8.0,7.0,1.0,0.88
154.0,1.0,8.0,5.0,3.0,0.63
155.0,1.0,8.0,8.0,0.0,1.0
