,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,5.0,4.0,1.0,0.8
2.0,1.0,8.0,6.0,2.0,0.75
3.0,1.0,4.0,3.0,1.0,0.75
4.0,1.0,9.0,5.0,4.0,0.56
5.0,1.0,6.0,5.0,1.0,0.83
6.0,1.0,6.0,6.0,0.0,1.0
7.0,1.0,8.0,7.0,1.0,0.88
8.0,1.0,4.0,4.0,0.0,1.0
9.0,-1.0,4.0,2.0,2.0,0.5
10.0,1.0,9.0,6.0,3.0,0.67
11.0,1.0,7.0,5.0,2.0,0.71
12.0,1.0,8.0,5.0,3.0,0.63
13.0,1.0,7.0,5.0,2.0,0.71
14.0,1.0,11.0,8.0,3.0,0.73
15.0,1.0,11.0,8.0,3.0,0.73
16.0,-1.0,4.0,2.0,2.0,0.5
17.0,1.0,6.0,4.0,2.0,0.67
18.0,1.0,8.0,5.0,3.0,0.63
19.0,1.0,5.0,4.0,1.0,0.8
20.0,1.0,8.0,7.0,1.0,0.88
21.0,1.0,8.0,7.0,1.0,0.88
22.0,1.0,9.0,8.0,1.0,0.89
23.0,-1.0,6.0,3.0,3.0,0.5
24.0,1.0,5.0,4.0,1.0,0.8
25.0,1.0,7.0,5.0,2.0,0.71
26.0,1.0,7.0,7.0,0.0,1.0
27.0,1.0,7.0,6.0,1.0,0.86
28.0,1.0,9.0,7.0,2.0,0.78
29.0,1.0,7.0,5.0,2.0,0.71
30.0,1.0,8.0,7.0,1.0,0.88
31.0,1.0,9.0,6.0,3.0,0.67
32.0,1.0,6.0,6.0,0.0,1.0
33.0,1.0,6.0,4.0,2.0,0.67
34.0,1.0,7.0,7.0,0.0,1.0
35.0,1.0,9.0,6.0,3.0,0.67
36.0,1.0,7.0,6.0,1.0,0.86
37.0,1.0,6.0,4.0,2.0,0.67
38.0,1.0,7.0,7.0,0.0,1.0
39.0,1.0,10.0,8.0,2.0,0.8
40.0,1.0,10.0,10.0,0.0,1.0
