,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,5.0,2.0,3.0,0.4
2.0,1.0,9.0,9.0,0.0,1.0
3.0,-1.0,10.0,5.0,5.0,0.5
4.0,-1.0,4.0,2.0,2.0,0.5
5.0,1.0,7.0,5.0,2.0,0.71
6.0,1.0,8.0,6.0,2.0,0.75
7.0,1.0,9.0,6.0,3.0,0.67
8.0,1.0,5.0,3.0,2.0,0.6
9.0,1.0,6.0,4.0,2.0,0.67
10.0,1.0,5.0,4.0,1.0,0.8
11.0,1.0,6.0,4.0,2.0,0.67
12.0,-1.0,7.0,3.0,4.0,0.43
13.0,1.0,8.0,5.0,3.0,0.63
14.0,1.0,5.0,3.0,2.0,0.6
15.0,-1.0,4.0,2.0,2.0,0.5
16.0,1.0,9.0,6.0,3.0,0.67
17.0,1.0,7.0,5.0,2.0,0.71
18.0,1.0,7.0,5.0,2.0,0.71
19.0,1.0,8.0,5.0,3.0,0.63
20.0,1.0,4.0,3.0,1.0,0.75
21.0,1.0,10.0,8.0,2.0,0.8
22.0,-1.0,5.0,2.0,3.0,0.4
23.0,1.0,8.0,7.0,1.0,0.88
24.0,1.0,6.0,5.0,1.0,0.83
25.0,1.0,8.0,5.0,3.0,0.63
26.0,1.0,7.0,5.0,2.0,0.71
27.0,1.0,7.0,5.0,2.0,0.71
28.0,1.0,7.0,6.0,1.0,0.86
29.0,1.0,8.0,7.0,1.0,0.88
30.0,1.0,5.0,3.0,2.0,0.6
31.0,-1.0,6.0,3.0,3.0,0.5
32.0,1.0,6.0,6.0,0.0,1.0
33.0,-1.0,5.0,1.0,4.0,0.2
34.0,1.0,9.0,6.0,3.0,0.67
35.0,1.0,7.0,4.0,3.0,0.57
36.0,1.0,9.0,7.0,2.0,0.78
37.0,1.0,5.0,3.0,2.0,0.6
38.0,1.0,6.0,4.0,2.0,0.67
39.0,-1.0,8.0,4.0,4.0,0.5
40.0,-1.0,14.0,7.0,7.0,0.5
41.0,-1.0,8.0,4.0,4.0,0.5
42.0,1.0,9.0,7.0,2.0,0.78
43.0,1.0,9.0,7.0,2.0,0.78
44.0,1.0,9.0,5.0,4.0,0.56
45.0,1.0,9.0,8.0,1.0,0.89
46.0,-1.0,8.0,3.0,5.0,0.38
47.0,-1.0,7.0,3.0,4.0,0.43
48.0,1.0,9.0,6.0,3.0,0.67
49.0,1.0,5.0,5.0,0.0,1.0
50.0,1.0,5.0,3.0,2.0,0.6
51.0,1.0,7.0,6.0,1.0,0.86
52.0,-1.0,4.0,2.0,2.0,0.5
53.0,1.0,7.0,5.0,2.0,0.71
54.0,1.0,7.0,4.0,3.0,0.57
55.0,1.0,7.0,4.0,3.0,0.57
56.0,1.0,12.0,9.0,3.0,0.75
57.0,1.0,8.0,5.0,3.0,0.63
58.0,1.0,10.0,6.0,4.0,0.6
59.0,1.0,10.0,8.0,2.0,0.8
60.0,1.0,7.0,4.0,3.0,0.57
61.0,1.0,7.0,6.0,1.0,0.86
62.0,1.0,5.0,4.0,1.0,0.8
63.0,1.0,7.0,4.0,3.0,0.57
64.0,1.0,8.0,6.0,2.0,0.75
65.0,1.0,12.0,7.0,5.0,0.58
66.0,1.0,9.0,6.0,3.0,0.67
67.0,-1.0,7.0,3.0,4.0,0.43
68.0,1.0,9.0,7.0,2.0,0.78
69.0,1.0,6.0,4.0,2.0,0.67
70.0,1.0,9.0,6.0,3.0,0.67
71.0,1.0,11.0,7.0,4.0,0.64
72.0,1.0,7.0,5.0,2.0,0.71
73.0,1.0,8.0,6.0,2.0,0.75
74.0,-1.0,7.0,3.0,4.0,0.43
75.0,1.0,9.0,5.0,4.0,0.56
