,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,5.0,3.0,2.0,0.6
2.0,-1.0,7.0,2.0,5.0,0.29
3.0,-1.0,9.0,4.0,5.0,0.44
4.0,1.0,8.0,5.0,3.0,0.63
5.0,1.0,9.0,6.0,3.0,0.67
6.0,1.0,5.0,3.0,2.0,0.6
7.0,1.0,7.0,4.0,3.0,0.57
8.0,-1.0,5.0,2.0,3.0,0.4
9.0,1.0,7.0,4.0,3.0,0.57
10.0,-1.0,8.0,4.0,4.0,0.5
11.0,1.0,4.0,4.0,0.0,1.0
12.0,1.0,10.0,6.0,4.0,0.6
13.0,-1.0,9.0,4.0,5.0,0.44
14.0,-1.0,13.0,5.0,8.0,0.38
15.0,1.0,7.0,4.0,3.0,0.57
16.0,1.0,9.0,5.0,4.0,0.56
17.0,1.0,5.0,3.0,2.0,0.6
18.0,1.0,11.0,8.0,3.0,0.73
19.0,-1.0,7.0,3.0,4.0,0.43
20.0,-1.0,6.0,1.0,5.0,0.17
21.0,-1.0,6.0,2.0,4.0,0.33
22.0,-1.0,8.0,4.0,4.0,0.5
23.0,1.0,9.0,5.0,4.0,0.56
24.0,1.0,6.0,5.0,1.0,0.83
25.0,-1.0,7.0,3.0,4.0,0.43
26.0,1.0,8.0,5.0,3.0,0.63
27.0,1.0,7.0,4.0,3.0,0.57
28.0,1.0,9.0,7.0,2.0,0.78
29.0,-1.0,8.0,2.0,6.0,0.25
30.0,1.0,8.0,6.0,2.0,0.75
31.0,-1.0,8.0,4.0,4.0,0.5
32.0,1.0,6.0,5.0,1.0,0.83
33.0,-1.0,8.0,4.0,4.0,0.5
34.0,1.0,6.0,4.0,2.0,0.67
35.0,-1.0,10.0,5.0,5.0,0.5
36.0,1.0,9.0,6.0,3.0,0.67
37.0,-1.0,9.0,2.0,7.0,0.22
38.0,-1.0,7.0,3.0,4.0,0.43
39.0,1.0,7.0,4.0,3.0,0.57
40.0,1.0,10.0,8.0,2.0,0.8
41.0,-1.0,10.0,4.0,6.0,0.4
42.0,-1.0,4.0,0.0,4.0,0.0
43.0,1.0,9.0,6.0,3.0,0.67
44.0,-1.0,7.0,2.0,5.0,0.29
45.0,-1.0,8.0,4.0,4.0,0.5
46.0,1.0,7.0,4.0,3.0,0.57
47.0,1.0,9.0,6.0,3.0,0.67
48.0,-1.0,8.0,3.0,5.0,0.38
49.0,1.0,9.0,8.0,1.0,0.89
50.0,-1.0,8.0,4.0,4.0,0.5
51.0,1.0,12.0,7.0,5.0,0.58
52.0,-1.0,6.0,1.0,5.0,0.17
53.0,-1.0,9.0,4.0,5.0,0.44
54.0,-1.0,10.0,5.0,5.0,0.5
55.0,1.0,7.0,4.0,3.0,0.57
56.0,-1.0,12.0,6.0,6.0,0.5
57.0,1.0,7.0,5.0,2.0,0.71
58.0,-1.0,4.0,2.0,2.0,0.5
59.0,1.0,7.0,4.0,3.0,0.57
60.0,-1.0,10.0,4.0,6.0,0.4
61.0,1.0,9.0,7.0,2.0,0.78
62.0,1.0,9.0,7.0,2.0,0.78
63.0,-1.0,5.0,2.0,3.0,0.4
64.0,-1.0,9.0,4.0,5.0,0.44
65.0,1.0,8.0,5.0,3.0,0.63
66.0,-1.0,6.0,1.0,5.0,0.17
67.0,-1.0,6.0,2.0,4.0,0.33
68.0,1.0,7.0,5.0,2.0,0.71
69.0,1.0,5.0,3.0,2.0,0.6
70.0,1.0,8.0,8.0,0.0,1.0
71.0,1.0,7.0,6.0,1.0,0.86
72.0,-1.0,3.0,1.0,2.0,0.33
73.0,-1.0,6.0,3.0,3.0,0.5
74.0,1.0,8.0,5.0,3.0,0.63
75.0,-1.0,7.0,3.0,4.0,0.43
76.0,-1.0,8.0,3.0,5.0,0.38
77.0,-1.0,7.0,2.0,5.0,0.29
78.0,1.0,7.0,5.0,2.0,0.71
79.0,-1.0,6.0,1.0,5.0,0.17
80.0,-1.0,5.0,2.0,3.0,0.4
81.0,1.0,6.0,5.0,1.0,0.83
82.0,1.0,11.0,6.0,5.0,0.55
83.0,-1.0,11.0,4.0,7.0,0.36
84.0,1.0,5.0,4.0,1.0,0.8
85.0,1.0,9.0,5.0,4.0,0.56
86.0,1.0,11.0,7.0,4.0,0.64
87.0,-1.0,5.0,2.0,3.0,0.4
88.0,-1.0,7.0,1.0,6.0,0.14
89.0,-1.0,10.0,4.0,6.0,0.4
90.0,1.0,11.0,6.0,5.0,0.55
91.0,1.0,7.0,4.0,3.0,0.57
92.0,-1.0,11.0,5.0,6.0,0.45
93.0,1.0,10.0,6.0,4.0,0.6
94.0,-1.0,6.0,2.0,4.0,0.33
95.0,-1.0,7.0,3.0,4.0,0.43
96.0,-1.0,8.0,3.0,5.0,0.38
97.0,-1.0,5.0,1.0,4.0,0.2
98.0,-1.0,6.0,2.0,4.0,0.33
99.0,1.0,7.0,6.0,1.0,0.86
100.0,-1.0,4.0,2.0,2.0,0.5
101.0,-1.0,6.0,3.0,3.0,0.5
102.0,-1.0,6.0,3.0,3.0,0.5
103.0,1.0,8.0,5.0,3.0,0.63
104.0,1.0,7.0,4.0,3.0,0.57
105.0,1.0,6.0,5.0,1.0,0.83
106.0,-1.0,7.0,3.0,4.0,0.43
107.0,1.0,2.0,2.0,0.0,1.0
108.0,-1.0,11.0,3.0,8.0,0.27
109.0,-1.0,8.0,4.0,4.0,0.5
110.0,-1.0,7.0,3.0,4.0,0.43
111.0,-1.0,10.0,5.0,5.0,0.5
112.0,-1.0,9.0,4.0,5.0,0.44
113.0,-1.0,5.0,2.0,3.0,0.4
114.0,1.0,7.0,5.0,2.0,0.71
115.0,-1.0,11.0,5.0,6.0,0.45
116.0,1.0,9.0,5.0,4.0,0.56
117.0,1.0,3.0,2.0,1.0,0.67
118.0,1.0,7.0,5.0,2.0,0.71
119.0,-1.0,5.0,0.0,5.0,0.0
120.0,1.0,8.0,5.0,3.0,0.63
121.0,1.0,9.0,6.0,3.0,0.67
122.0,-1.0,7.0,3.0,4.0,0.43
123.0,-1.0,5.0,2.0,3.0,0.4
124.0,-1.0,9.0,3.0,6.0,0.33
125.0,-1.0,5.0,0.0,5.0,0.0
126.0,1.0,7.0,5.0,2.0,0.71
127.0,-1.0,8.0,4.0,4.0,0.5
128.0,1.0,7.0,5.0,2.0,0.71
129.0,1.0,7.0,4.0,3.0,0.57
130.0,1.0,5.0,3.0,2.0,0.6
131.0,-1.0,9.0,2.0,7.0,0.22
132.0,1.0,6.0,4.0,2.0,0.67
133.0,1.0,7.0,4.0,3.0,0.57
134.0,1.0,7.0,6.0,1.0,0.86
135.0,-1.0,7.0,2.0,5.0,0.29
136.0,1.0,10.0,6.0,4.0,0.6
137.0,-1.0,6.0,2.0,4.0,0.33
138.0,1.0,8.0,6.0,2.0,0.75
139.0,1.0,7.0,5.0,2.0,0.71
140.0,-1.0,5.0,2.0,3.0,0.4
141.0,-1.0,8.0,2.0,6.0,0.25
142.0,-1.0,8.0,3.0,5.0,0.38
143.0,-1.0,9.0,4.0,5.0,0.44
144.0,1.0,9.0,7.0,2.0,0.78
145.0,-1.0,7.0,3.0,4.0,0.43
146.0,-1.0,9.0,3.0,6.0,0.33
147.0,1.0,11.0,8.0,3.0,0.73
148.0,-1.0,4.0,2.0,2.0,0.5
149.0,-1.0,3.0,0.0,3.0,0.0
150.0,-1.0,6.0,2.0,4.0,0.33
151.0,-1.0,6.0,3.0,3.0,0.5
152.0,-1.0,6.0,2.0,4.0,0.33
153.0,-1.0,6.0,1.0,5.0,0.17
154.0,1.0,8.0,5.0,3.0,0.63
155.0,1.0,8.0,7.0,1.0,0.88
156.0,-1.0,6.0,2.0,4.0,0.33
157.0,1.0,8.0,5.0,3.0,0.63
158.0,1.0,9.0,6.0,3.0,0.67
159.0,-1.0,6.0,2.0,4.0,0.33
160.0,1.0,8.0,7.0,1.0,0.88
161.0,-1.0,8.0,3.0,5.0,0.38
162.0,1.0,8.0,5.0,3.0,0.63
163.0,1.0,7.0,5.0,2.0,0.71
164.0,-1.0,10.0,3.0,7.0,0.3
165.0,-1.0,9.0,2.0,7.0,0.22
166.0,-1.0,8.0,3.0,5.0,0.38
167.0,1.0,6.0,4.0,2.0,0.67
168.0,-1.0,9.0,4.0,5.0,0.44
169.0,-1.0,8.0,3.0,5.0,0.38
170.0,1.0,7.0,5.0,2.0,0.71
171.0,1.0,9.0,5.0,4.0,0.56
172.0,-1.0,7.0,3.0,4.0,0.43
173.0,1.0,6.0,4.0,2.0,0.67
174.0,-1.0,7.0,3.0,4.0,0.43
175.0,1.0,10.0,7.0,3.0,0.7
176.0,1.0,9.0,5.0,4.0,0.56
177.0,1.0,5.0,3.0,2.0,0.6
178.0,1.0,11.0,6.0,5.0,0.55
179.0,-1.0,9.0,3.0,6.0,0.33
180.0,1.0,6.0,4.0,2.0,0.67
181.0,1.0,4.0,3.0,1.0,0.75
182.0,-1.0,10.0,4.0,6.0,0.4
183.0,-1.0,7.0,3.0,4.0,0.43
184.0,-1.0,9.0,3.0,6.0,0.33
185.0,1.0,8.0,6.0,2.0,0.75
186.0,-1.0,7.0,3.0,4.0,0.43
187.0,1.0,4.0,4.0,0.0,1.0
188.0,1.0,9.0,5.0,4.0,0.56
189.0,-1.0,6.0,3.0,3.0,0.5
190.0,-1.0,9.0,4.0,5.0,0.44
