,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,7.0,1.0,6.0,0.14
2.0,-1.0,7.0,1.0,6.0,0.14
3.0,1.0,11.0,7.0,4.0,0.64
4.0,-1.0,9.0,3.0,6.0,0.33
5.0,1.0,8.0,6.0,2.0,0.75
6.0,1.0,4.0,3.0,1.0,0.75
7.0,-1.0,5.0,2.0,3.0,0.4
8.0,1.0,8.0,5.0,3.0,0.63
9.0,1.0,7.0,5.0,2.0,0.71
10.0,1.0,10.0,6.0,4.0,0.6
11.0,-1.0,8.0,4.0,4.0,0.5
12.0,-1.0,8.0,3.0,5.0,0.38
13.0,-1.0,8.0,2.0,6.0,0.25
14.0,-1.0,6.0,1.0,5.0,0.17
15.0,-1.0,8.0,4.0,4.0,0.5
16.0,-1.0,7.0,3.0,4.0,0.43
17.0,1.0,8.0,5.0,3.0,0.63
18.0,1.0,7.0,4.0,3.0,0.57
19.0,-1.0,6.0,3.0,3.0,0.5
20.0,1.0,11.0,7.0,4.0,0.64
21.0,-1.0,6.0,3.0,3.0,0.5
22.0,1.0,7.0,4.0,3.0,0.57
23.0,-1.0,5.0,1.0,4.0,0.2
24.0,1.0,5.0,3.0,2.0,0.6
25.0,-1.0,7.0,1.0,6.0,0.14
26.0,-1.0,7.0,3.0,4.0,0.43
27.0,1.0,4.0,4.0,0.0,1.0
28.0,-1.0,10.0,5.0,5.0,0.5
29.0,1.0,8.0,7.0,1.0,0.88
30.0,1.0,9.0,5.0,4.0,0.56
31.0,-1.0,7.0,3.0,4.0,0.43
32.0,-1.0,8.0,4.0,4.0,0.5
33.0,1.0,5.0,3.0,2.0,0.6
34.0,1.0,8.0,5.0,3.0,0.63
35.0,-1.0,5.0,1.0,4.0,0.2
36.0,1.0,5.0,3.0,2.0,0.6
37.0,-1.0,7.0,2.0,5.0,0.29
38.0,1.0,8.0,6.0,2.0,0.75
39.0,-1.0,10.0,5.0,5.0,0.5
40.0,1.0,9.0,5.0,4.0,0.56
41.0,-1.0,11.0,4.0,7.0,0.36
42.0,1.0,7.0,5.0,2.0,0.71
43.0,1.0,8.0,5.0,3.0,0.63
44.0,-1.0,6.0,3.0,3.0,0.5
45.0,1.0,6.0,4.0,2.0,0.67
46.0,1.0,8.0,6.0,2.0,0.75
47.0,1.0,8.0,6.0,2.0,0.75
48.0,-1.0,6.0,2.0,4.0,0.33
49.0,-1.0,7.0,3.0,4.0,0.43
50.0,1.0,12.0,7.0,5.0,0.58
