,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,8.0,4.0,4.0,0.5
2.0,-1.0,7.0,2.0,5.0,0.29
3.0,-1.0,7.0,2.0,5.0,0.29
4.0,-1.0,6.0,2.0,4.0,0.33
5.0,-1.0,8.0,4.0,4.0,0.5
6.0,-1.0,8.0,4.0,4.0,0.5
7.0,1.0,6.0,4.0,2.0,0.67
8.0,-1.0,5.0,0.0,5.0,0.0
9.0,1.0,8.0,5.0,3.0,0.63
10.0,1.0,7.0,4.0,3.0,0.57
11.0,-1.0,8.0,4.0,4.0,0.5
12.0,1.0,10.0,6.0,4.0,0.6
13.0,1.0,9.0,6.0,3.0,0.67
14.0,1.0,7.0,4.0,3.0,0.57
15.0,1.0,7.0,4.0,3.0,0.57
16.0,1.0,9.0,7.0,2.0,0.78
17.0,1.0,8.0,6.0,2.0,0.75
18.0,1.0,9.0,5.0,4.0,0.56
19.0,-1.0,12.0,5.0,7.0,0.42
20.0,1.0,8.0,7.0,1.0,0.88
21.0,1.0,9.0,5.0,4.0,0.56
22.0,1.0,6.0,5.0,1.0,0.83
23.0,1.0,7.0,4.0,3.0,0.57
24.0,1.0,8.0,5.0,3.0,0.63
25.0,-1.0,6.0,3.0,3.0,0.5
26.0,1.0,7.0,4.0,3.0,0.57
27.0,-1.0,9.0,3.0,6.0,0.33
28.0,1.0,7.0,5.0,2.0,0.71
29.0,-1.0,8.0,4.0,4.0,0.5
30.0,-1.0,9.0,4.0,5.0,0.44
31.0,-1.0,7.0,3.0,4.0,0.43
32.0,1.0,7.0,4.0,3.0,0.57
33.0,-1.0,6.0,3.0,3.0,0.5
34.0,-1.0,8.0,2.0,6.0,0.25
35.0,1.0,7.0,5.0,2.0,0.71
36.0,1.0,11.0,6.0,5.0,0.55
37.0,1.0,8.0,5.0,3.0,0.63
38.0,1.0,6.0,4.0,2.0,0.67
39.0,-1.0,8.0,3.0,5.0,0.38
40.0,-1.0,11.0,4.0,7.0,0.36
41.0,1.0,6.0,4.0,2.0,0.67
42.0,-1.0,8.0,2.0,6.0,0.25
43.0,-1.0,6.0,2.0,4.0,0.33
44.0,-1.0,8.0,4.0,4.0,0.5
45.0,-1.0,5.0,2.0,3.0,0.4
46.0,1.0,5.0,3.0,2.0,0.6
47.0,1.0,9.0,5.0,4.0,0.56
48.0,-1.0,8.0,3.0,5.0,0.38
49.0,1.0,6.0,5.0,1.0,0.83
50.0,-1.0,6.0,2.0,4.0,0.33
51.0,-1.0,7.0,3.0,4.0,0.43
52.0,-1.0,8.0,4.0,4.0,0.5
53.0,-1.0,6.0,3.0,3.0,0.5
54.0,1.0,9.0,6.0,3.0,0.67
55.0,1.0,7.0,5.0,2.0,0.71
56.0,-1.0,7.0,3.0,4.0,0.43
57.0,1.0,8.0,6.0,2.0,0.75
58.0,-1.0,8.0,3.0,5.0,0.38
59.0,1.0,6.0,5.0,1.0,0.83
60.0,-1.0,7.0,3.0,4.0,0.43
61.0,1.0,8.0,6.0,2.0,0.75
62.0,1.0,8.0,5.0,3.0,0.63
63.0,-1.0,8.0,3.0,5.0,0.38
64.0,1.0,10.0,6.0,4.0,0.6
