,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,8.0,5.0,3.0,0.63
2.0,-1.0,8.0,3.0,5.0,0.38
3.0,-1.0,6.0,3.0,3.0,0.5
4.0,-1.0,8.0,2.0,6.0,0.25
5.0,-1.0,10.0,5.0,5.0,0.5
6.0,1.0,11.0,7.0,4.0,0.64
7.0,1.0,7.0,4.0,3.0,0.57
8.0,1.0,8.0,6.0,2.0,0.75
9.0,-1.0,8.0,4.0,4.0,0.5
10.0,-1.0,9.0,3.0,6.0,0.33
11.0,-1.0,9.0,4.0,5.0,0.44
12.0,-1.0,9.0,4.0,5.0,0.44
13.0,-1.0,4.0,1.0,3.0,0.25
14.0,-1.0,7.0,3.0,4.0,0.43
15.0,1.0,9.0,7.0,2.0,0.78
16.0,-1.0,9.0,2.0,7.0,0.22
17.0,-1.0,4.0,1.0,3.0,0.25
18.0,-1.0,7.0,2.0,5.0,0.29
19.0,-1.0,10.0,5.0,5.0,0.5
20.0,1.0,10.0,6.0,4.0,0.6
21.0,1.0,6.0,4.0,2.0,0.67
22.0,-1.0,8.0,4.0,4.0,0.5
23.0,1.0,4.0,3.0,1.0,0.75
24.0,-1.0,7.0,2.0,5.0,0.29
25.0,-1.0,5.0,2.0,3.0,0.4
26.0,1.0,7.0,4.0,3.0,0.57
27.0,1.0,10.0,7.0,3.0,0.7
28.0,-1.0,8.0,2.0,6.0,0.25
29.0,-1.0,7.0,2.0,5.0,0.29
30.0,1.0,7.0,4.0,3.0,0.57
31.0,-1.0,10.0,4.0,6.0,0.4
32.0,1.0,7.0,4.0,3.0,0.57
33.0,1.0,2.0,2.0,0.0,1.0
34.0,-1.0,5.0,2.0,3.0,0.4
35.0,-1.0,6.0,2.0,4.0,0.33
36.0,1.0,7.0,5.0,2.0,0.71
37.0,-1.0,9.0,2.0,7.0,0.22
38.0,-1.0,6.0,2.0,4.0,0.33
39.0,-1.0,7.0,1.0,6.0,0.14
40.0,1.0,7.0,4.0,3.0,0.57
41.0,-1.0,6.0,1.0,5.0,0.17
42.0,-1.0,8.0,3.0,5.0,0.38
43.0,-1.0,7.0,2.0,5.0,0.29
44.0,-1.0,9.0,4.0,5.0,0.44
45.0,-1.0,6.0,3.0,3.0,0.5
46.0,-1.0,8.0,4.0,4.0,0.5
47.0,1.0,5.0,3.0,2.0,0.6
48.0,1.0,6.0,4.0,2.0,0.67
49.0,1.0,8.0,6.0,2.0,0.75
50.0,-1.0,8.0,4.0,4.0,0.5
51.0,-1.0,8.0,4.0,4.0,0.5
52.0,-1.0,6.0,0.0,6.0,0.0
53.0,1.0,10.0,6.0,4.0,0.6
54.0,-1.0,6.0,2.0,4.0,0.33
55.0,-1.0,13.0,6.0,7.0,0.46
56.0,-1.0,5.0,1.0,4.0,0.2
57.0,1.0,8.0,6.0,2.0,0.75
58.0,1.0,8.0,5.0,3.0,0.63
59.0,-1.0,3.0,1.0,2.0,0.33
60.0,-1.0,6.0,2.0,4.0,0.33
61.0,-1.0,14.0,5.0,9.0,0.36
62.0,1.0,9.0,5.0,4.0,0.56
63.0,1.0,9.0,6.0,3.0,0.67
64.0,-1.0,7.0,2.0,5.0,0.29
65.0,-1.0,7.0,3.0,4.0,0.43
66.0,-1.0,6.0,3.0,3.0,0.5
67.0,-1.0,8.0,2.0,6.0,0.25
68.0,1.0,9.0,5.0,4.0,0.56
69.0,1.0,6.0,4.0,2.0,0.67
70.0,-1.0,4.0,1.0,3.0,0.25
71.0,-1.0,8.0,4.0,4.0,0.5
72.0,-1.0,9.0,2.0,7.0,0.22
73.0,1.0,8.0,6.0,2.0,0.75
74.0,-1.0,7.0,3.0,4.0,0.43
75.0,-1.0,8.0,3.0,5.0,0.38
76.0,-1.0,5.0,0.0,5.0,0.0
77.0,1.0,5.0,3.0,2.0,0.6
78.0,1.0,7.0,4.0,3.0,0.57
79.0,-1.0,9.0,3.0,6.0,0.33
80.0,-1.0,5.0,2.0,3.0,0.4
81.0,-1.0,8.0,4.0,4.0,0.5
82.0,-1.0,8.0,4.0,4.0,0.5
83.0,1.0,8.0,5.0,3.0,0.63
84.0,-1.0,8.0,3.0,5.0,0.38
85.0,-1.0,7.0,3.0,4.0,0.43
86.0,1.0,9.0,5.0,4.0,0.56
87.0,-1.0,7.0,3.0,4.0,0.43
88.0,-1.0,10.0,5.0,5.0,0.5
89.0,1.0,8.0,6.0,2.0,0.75
90.0,-1.0,5.0,1.0,4.0,0.2
91.0,-1.0,7.0,2.0,5.0,0.29
92.0,-1.0,8.0,3.0,5.0,0.38
93.0,-1.0,11.0,5.0,6.0,0.45
94.0,1.0,9.0,5.0,4.0,0.56
95.0,-1.0,9.0,4.0,5.0,0.44
96.0,-1.0,6.0,3.0,3.0,0.5
97.0,-1.0,4.0,2.0,2.0,0.5
98.0,-1.0,7.0,2.0,5.0,0.29
99.0,1.0,6.0,4.0,2.0,0.67
100.0,-1.0,9.0,1.0,8.0,0.11
101.0,-1.0,6.0,2.0,4.0,0.33
102.0,-1.0,8.0,4.0,4.0,0.5
103.0,-1.0,7.0,3.0,4.0,0.43
104.0,1.0,9.0,6.0,3.0,0.67
105.0,1.0,7.0,4.0,3.0,0.57
106.0,-1.0,1.0,0.0,1.0,0.0
107.0,-1.0,10.0,3.0,7.0,0.3
108.0,1.0,7.0,4.0,3.0,0.57
109.0,-1.0,8.0,4.0,4.0,0.5
110.0,-1.0,7.0,2.0,5.0,0.29
111.0,-1.0,9.0,4.0,5.0,0.44
112.0,-1.0,6.0,3.0,3.0,0.5
113.0,-1.0,6.0,3.0,3.0,0.5
114.0,1.0,6.0,4.0,2.0,0.67
115.0,-1.0,6.0,0.0,6.0,0.0
116.0,-1.0,3.0,1.0,2.0,0.33
117.0,1.0,7.0,6.0,1.0,0.86
118.0,-1.0,8.0,2.0,6.0,0.25
119.0,-1.0,5.0,2.0,3.0,0.4
120.0,-1.0,10.0,4.0,6.0,0.4
121.0,1.0,8.0,6.0,2.0,0.75
122.0,-1.0,11.0,5.0,6.0,0.45
123.0,1.0,6.0,4.0,2.0,0.67
124.0,-1.0,7.0,3.0,4.0,0.43
125.0,1.0,8.0,5.0,3.0,0.63
126.0,-1.0,7.0,3.0,4.0,0.43
127.0,1.0,9.0,5.0,4.0,0.56
128.0,-1.0,6.0,3.0,3.0,0.5
129.0,1.0,7.0,4.0,3.0,0.57
130.0,-1.0,9.0,4.0,5.0,0.44
131.0,-1.0,9.0,4.0,5.0,0.44
132.0,-1.0,10.0,5.0,5.0,0.5
133.0,-1.0,4.0,2.0,2.0,0.5
134.0,-1.0,10.0,4.0,6.0,0.4
135.0,1.0,7.0,5.0,2.0,0.71
136.0,1.0,8.0,6.0,2.0,0.75
137.0,-1.0,7.0,2.0,5.0,0.29
138.0,-1.0,5.0,1.0,4.0,0.2
139.0,1.0,9.0,5.0,4.0,0.56
140.0,-1.0,9.0,3.0,6.0,0.33
141.0,-1.0,7.0,3.0,4.0,0.43
142.0,1.0,8.0,5.0,3.0,0.63
143.0,-1.0,10.0,3.0,7.0,0.3
144.0,-1.0,9.0,4.0,5.0,0.44
145.0,-1.0,9.0,1.0,8.0,0.11
146.0,1.0,7.0,5.0,2.0,0.71
147.0,-1.0,9.0,4.0,5.0,0.44
148.0,-1.0,9.0,4.0,5.0,0.44
149.0,-1.0,8.0,4.0,4.0,0.5
150.0,-1.0,8.0,4.0,4.0,0.5
151.0,1.0,7.0,5.0,2.0,0.71
152.0,-1.0,8.0,4.0,4.0,0.5
153.0,1.0,8.0,5.0,3.0,0.63
154.0,1.0,7.0,4.0,3.0,0.57
155.0,1.0,6.0,5.0,1.0,0.83
156.0,-1.0,5.0,2.0,3.0,0.4
157.0,1.0,9.0,6.0,3.0,0.67
158.0,1.0,6.0,4.0,2.0,0.67
159.0,1.0,8.0,6.0,2.0,0.75
160.0,-1.0,5.0,1.0,4.0,0.2
161.0,-1.0,6.0,0.0,6.0,0.0
162.0,1.0,6.0,5.0,1.0,0.83
163.0,1.0,5.0,3.0,2.0,0.6
164.0,-1.0,9.0,4.0,5.0,0.44
165.0,-1.0,9.0,3.0,6.0,0.33
166.0,1.0,5.0,3.0,2.0,0.6
167.0,-1.0,6.0,1.0,5.0,0.17
168.0,1.0,7.0,5.0,2.0,0.71
169.0,-1.0,6.0,1.0,5.0,0.17
170.0,-1.0,10.0,4.0,6.0,0.4
171.0,-1.0,5.0,1.0,4.0,0.2
