,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,10.0,10.0,0.0,1.0
2.0,-1.0,6.0,0.0,6.0,0.0
3.0,-1.0,7.0,1.0,6.0,0.14
4.0,1.0,7.0,5.0,2.0,0.71
5.0,1.0,12.0,10.0,2.0,0.83
6.0,-1.0,8.0,1.0,7.0,0.13
7.0,1.0,11.0,6.0,5.0,0.55
8.0,1.0,8.0,7.0,1.0,0.88
9.0,1.0,12.0,10.0,2.0,0.83
10.0,-1.0,7.0,1.0,6.0,0.14
11.0,-1.0,14.0,6.0,8.0,0.43
12.0,1.0,11.0,9.0,2.0,0.82
13.0,-1.0,7.0,0.0,7.0,0.0
14.0,-1.0,12.0,6.0,6.0,0.5
15.0,-1.0,8.0,3.0,5.0,0.38
16.0,1.0,4.0,3.0,1.0,0.75
17.0,-1.0,6.0,1.0,5.0,0.17
18.0,1.0,12.0,9.0,3.0,0.75
19.0,-1.0,8.0,1.0,7.0,0.13
20.0,1.0,15.0,8.0,7.0,0.53
21.0,-1.0,11.0,3.0,8.0,0.27
22.0,1.0,13.0,8.0,5.0,0.62
23.0,-1.0,9.0,4.0,5.0,0.44
24.0,-1.0,10.0,3.0,7.0,0.3
25.0,-1.0,9.0,4.0,5.0,0.44
26.0,1.0,3.0,3.0,0.0,1.0
27.0,-1.0,6.0,2.0,4.0,0.33
28.0,-1.0,9.0,4.0,5.0,0.44
29.0,-1.0,7.0,0.0,7.0,0.0
30.0,-1.0,5.0,0.0,5.0,0.0
31.0,1.0,10.0,7.0,3.0,0.7
32.0,-1.0,6.0,3.0,3.0,0.5
33.0,-1.0,8.0,1.0,7.0,0.13
34.0,-1.0,9.0,4.0,5.0,0.44
35.0,-1.0,9.0,1.0,8.0,0.11
36.0,-1.0,1.0,0.0,1.0,0.0
37.0,-1.0,8.0,4.0,4.0,0.5
38.0,-1.0,9.0,2.0,7.0,0.22
39.0,-1.0,4.0,2.0,2.0,0.5
40.0,1.0,9.0,5.0,4.0,0.56
41.0,-1.0,7.0,0.0,7.0,0.0
42.0,-1.0,9.0,4.0,5.0,0.44
43.0,1.0,7.0,5.0,2.0,0.71
44.0,-1.0,7.0,1.0,6.0,0.14
45.0,1.0,3.0,2.0,1.0,0.67
46.0,1.0,10.0,8.0,2.0,0.8
47.0,-1.0,5.0,2.0,3.0,0.4
48.0,1.0,10.0,6.0,4.0,0.6
49.0,1.0,5.0,3.0,2.0,0.6
50.0,1.0,5.0,3.0,2.0,0.6
51.0,-1.0,8.0,3.0,5.0,0.38
52.0,1.0,3.0,2.0,1.0,0.67
53.0,-1.0,11.0,3.0,8.0,0.27
54.0,1.0,5.0,4.0,1.0,0.8
55.0,1.0,8.0,5.0,3.0,0.63
56.0,-1.0,6.0,1.0,5.0,0.17
57.0,-1.0,13.0,6.0,7.0,0.46
58.0,-1.0,10.0,5.0,5.0,0.5
59.0,-1.0,9.0,3.0,6.0,0.33
60.0,1.0,10.0,8.0,2.0,0.8
61.0,-1.0,5.0,1.0,4.0,0.2
62.0,-1.0,4.0,2.0,2.0,0.5
63.0,-1.0,6.0,2.0,4.0,0.33
64.0,1.0,9.0,7.0,2.0,0.78
65.0,-1.0,7.0,2.0,5.0,0.29
66.0,-1.0,10.0,3.0,7.0,0.3
67.0,1.0,6.0,5.0,1.0,0.83
68.0,1.0,11.0,9.0,2.0,0.82
69.0,1.0,10.0,8.0,2.0,0.8
70.0,-1.0,8.0,1.0,7.0,0.13
71.0,-1.0,2.0,1.0,1.0,0.5
72.0,-1.0,7.0,2.0,5.0,0.29
73.0,1.0,11.0,7.0,4.0,0.64
74.0,-1.0,7.0,2.0,5.0,0.29
75.0,-1.0,10.0,4.0,6.0,0.4
76.0,1.0,8.0,5.0,3.0,0.63
77.0,-1.0,7.0,1.0,6.0,0.14
78.0,1.0,13.0,9.0,4.0,0.69
79.0,1.0,9.0,7.0,2.0,0.78
80.0,1.0,11.0,9.0,2.0,0.82
81.0,1.0,11.0,10.0,1.0,0.91
82.0,-1.0,6.0,0.0,6.0,0.0
83.0,-1.0,8.0,3.0,5.0,0.38
84.0,-1.0,8.0,2.0,6.0,0.25
85.0,1.0,13.0,10.0,3.0,0.77
86.0,-1.0,10.0,4.0,6.0,0.4
87.0,-1.0,11.0,5.0,6.0,0.45
88.0,-1.0,12.0,5.0,7.0,0.42
89.0,1.0,10.0,6.0,4.0,0.6
90.0,1.0,11.0,8.0,3.0,0.73
91.0,-1.0,7.0,2.0,5.0,0.29
92.0,-1.0,11.0,5.0,6.0,0.45
93.0,1.0,11.0,9.0,2.0,0.82
94.0,-1.0,9.0,0.0,9.0,0.0
95.0,-1.0,4.0,1.0,3.0,0.25
96.0,1.0,7.0,4.0,3.0,0.57
97.0,1.0,7.0,4.0,3.0,0.57
98.0,-1.0,11.0,4.0,7.0,0.36
99.0,1.0,13.0,7.0,6.0,0.54
100.0,-1.0,8.0,2.0,6.0,0.25
101.0,1.0,10.0,7.0,3.0,0.7
102.0,1.0,10.0,10.0,0.0,1.0
