,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,8.0,0.0,8.0,0.0
2.0,-1.0,7.0,2.0,5.0,0.29
3.0,-1.0,2.0,1.0,1.0,0.5
4.0,1.0,9.0,5.0,4.0,0.56
5.0,1.0,9.0,5.0,4.0,0.56
6.0,-1.0,10.0,3.0,7.0,0.3
7.0,1.0,6.0,4.0,2.0,0.67
8.0,1.0,9.0,7.0,2.0,0.78
9.0,1.0,12.0,9.0,3.0,0.75
10.0,1.0,12.0,8.0,4.0,0.67
11.0,1.0,11.0,8.0,3.0,0.73
12.0,1.0,8.0,7.0,1.0,0.88
13.0,1.0,9.0,5.0,4.0,0.56
14.0,-1.0,6.0,0.0,6.0,0.0
15.0,-1.0,8.0,4.0,4.0,0.5
16.0,-1.0,7.0,2.0,5.0,0.29
17.0,-1.0,3.0,1.0,2.0,0.33
18.0,1.0,9.0,6.0,3.0,0.67
19.0,-1.0,7.0,2.0,5.0,0.29
20.0,1.0,13.0,9.0,4.0,0.69
21.0,-1.0,9.0,2.0,7.0,0.22
22.0,-1.0,10.0,4.0,6.0,0.4
23.0,-1.0,11.0,3.0,8.0,0.27
24.0,-1.0,2.0,1.0,1.0,0.5
25.0,-1.0,5.0,2.0,3.0,0.4
26.0,-1.0,9.0,2.0,7.0,0.22
27.0,-1.0,10.0,5.0,5.0,0.5
28.0,-1.0,8.0,4.0,4.0,0.5
29.0,1.0,12.0,8.0,4.0,0.67
30.0,-1.0,3.0,1.0,2.0,0.33
31.0,-1.0,12.0,4.0,8.0,0.33
32.0,-1.0,6.0,3.0,3.0,0.5
33.0,1.0,9.0,6.0,3.0,0.67
34.0,1.0,8.0,6.0,2.0,0.75
35.0,-1.0,11.0,4.0,7.0,0.36
36.0,-1.0,8.0,4.0,4.0,0.5
37.0,-1.0,11.0,3.0,8.0,0.27
38.0,1.0,9.0,6.0,3.0,0.67
39.0,1.0,8.0,5.0,3.0,0.63
40.0,1.0,13.0,11.0,2.0,0.85
41.0,1.0,8.0,6.0,2.0,0.75
42.0,1.0,9.0,8.0,1.0,0.89
43.0,1.0,10.0,8.0,2.0,0.8
44.0,1.0,12.0,9.0,3.0,0.75
45.0,1.0,7.0,6.0,1.0,0.86
46.0,-1.0,5.0,1.0,4.0,0.2
47.0,-1.0,3.0,0.0,3.0,0.0
48.0,1.0,14.0,8.0,6.0,0.57
49.0,1.0,10.0,6.0,4.0,0.6
