,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,11.0,11.0,0.0,1.0
2.0,1.0,11.0,8.0,3.0,0.73
3.0,1.0,9.0,5.0,4.0,0.56
4.0,-1.0,10.0,5.0,5.0,0.5
5.0,1.0,9.0,6.0,3.0,0.67
6.0,-1.0,7.0,1.0,6.0,0.14
7.0,1.0,12.0,7.0,5.0,0.58
8.0,1.0,12.0,7.0,5.0,0.58
9.0,1.0,9.0,7.0,2.0,0.78
10.0,-1.0,8.0,1.0,7.0,0.13
11.0,-1.0,11.0,5.0,6.0,0.45
12.0,1.0,8.0,5.0,3.0,0.63
13.0,-1.0,8.0,3.0,5.0,0.38
14.0,-1.0,10.0,3.0,7.0,0.3
15.0,-1.0,5.0,1.0,4.0,0.2
16.0,1.0,1.0,1.0,0.0,1.0
17.0,1.0,9.0,7.0,2.0,0.78
18.0,1.0,10.0,8.0,2.0,0.8
19.0,1.0,11.0,9.0,2.0,0.82
20.0,1.0,9.0,6.0,3.0,0.67
21.0,1.0,10.0,6.0,4.0,0.6
22.0,1.0,11.0,6.0,5.0,0.55
23.0,1.0,9.0,5.0,4.0,0.56
24.0,-1.0,12.0,4.0,8.0,0.33
25.0,-1.0,9.0,3.0,6.0,0.33
26.0,1.0,12.0,7.0,5.0,0.58
27.0,1.0,9.0,6.0,3.0,0.67
28.0,-1.0,6.0,1.0,5.0,0.17
29.0,-1.0,8.0,2.0,6.0,0.25
30.0,1.0,10.0,7.0,3.0,0.7
31.0,-1.0,8.0,4.0,4.0,0.5
32.0,1.0,12.0,8.0,4.0,0.67
33.0,-1.0,9.0,2.0,7.0,0.22
34.0,-1.0,4.0,0.0,4.0,0.0
35.0,1.0,6.0,4.0,2.0,0.67
36.0,-1.0,6.0,2.0,4.0,0.33
37.0,-1.0,7.0,1.0,6.0,0.14
38.0,-1.0,11.0,3.0,8.0,0.27
39.0,-1.0,12.0,6.0,6.0,0.5
40.0,-1.0,9.0,2.0,7.0,0.22
41.0,1.0,9.0,5.0,4.0,0.56
42.0,-1.0,8.0,0.0,8.0,0.0
43.0,-1.0,6.0,1.0,5.0,0.17
44.0,-1.0,8.0,3.0,5.0,0.38
45.0,-1.0,10.0,4.0,6.0,0.4
46.0,-1.0,9.0,2.0,7.0,0.22
47.0,-1.0,5.0,1.0,4.0,0.2
48.0,-1.0,7.0,2.0,5.0,0.29
49.0,1.0,4.0,3.0,1.0,0.75
50.0,1.0,9.0,7.0,2.0,0.78
51.0,-1.0,7.0,1.0,6.0,0.14
52.0,-1.0,13.0,5.0,8.0,0.38
53.0,-1.0,12.0,3.0,9.0,0.25
54.0,-1.0,11.0,4.0,7.0,0.36
55.0,-1.0,9.0,2.0,7.0,0.22
56.0,-1.0,4.0,2.0,2.0,0.5
57.0,-1.0,5.0,2.0,3.0,0.4
58.0,-1.0,14.0,4.0,10.0,0.29
59.0,-1.0,7.0,3.0,4.0,0.43
60.0,1.0,10.0,10.0,0.0,1.0
61.0,1.0,9.0,8.0,1.0,0.89
62.0,1.0,9.0,9.0,0.0,1.0
63.0,-1.0,9.0,0.0,9.0,0.0
64.0,-1.0,4.0,1.0,3.0,0.25
65.0,-1.0,5.0,2.0,3.0,0.4
66.0,1.0,11.0,6.0,5.0,0.55
67.0,1.0,9.0,6.0,3.0,0.67
68.0,-1.0,7.0,2.0,5.0,0.29
69.0,1.0,7.0,0.0,0.0,1.0
70.0,-1.0,3.0,0.0,3.0,0.0
71.0,-1.0,10.0,5.0,5.0,0.5
72.0,-1.0,10.0,2.0,8.0,0.2
73.0,1.0,6.0,5.0,1.0,0.83
74.0,-1.0,7.0,2.0,5.0,0.29
75.0,-1.0,1.0,0.0,1.0,0.0
76.0,-1.0,8.0,3.0,5.0,0.38
77.0,-1.0,1.0,0.0,1.0,0.0
