,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,9.0,0.0,9.0,0.0
2.0,-1.0,7.0,3.0,4.0,0.43
3.0,-1.0,9.0,2.0,7.0,0.22
4.0,-1.0,13.0,6.0,7.0,0.46
5.0,-1.0,12.0,5.0,7.0,0.42
6.0,1.0,9.0,5.0,4.0,0.56
7.0,-1.0,9.0,3.0,6.0,0.33
8.0,1.0,9.0,6.0,3.0,0.67
9.0,1.0,8.0,6.0,2.0,0.75
10.0,1.0,10.0,6.0,4.0,0.6
11.0,-1.0,6.0,1.0,5.0,0.17
12.0,-1.0,10.0,4.0,6.0,0.4
13.0,-1.0,6.0,3.0,3.0,0.5
14.0,-1.0,10.0,3.0,7.0,0.3
15.0,-1.0,8.0,4.0,4.0,0.5
16.0,1.0,3.0,2.0,1.0,0.67
17.0,-1.0,9.0,3.0,6.0,0.33
18.0,-1.0,6.0,3.0,3.0,0.5
19.0,-1.0,5.0,0.0,5.0,0.0
20.0,1.0,13.0,7.0,6.0,0.54
21.0,-1.0,9.0,1.0,8.0,0.11
22.0,-1.0,4.0,2.0,2.0,0.5
23.0,-1.0,8.0,3.0,5.0,0.38
24.0,1.0,3.0,2.0,1.0,0.67
25.0,1.0,9.0,6.0,3.0,0.67
26.0,1.0,8.0,8.0,0.0,1.0
27.0,-1.0,7.0,1.0,6.0,0.14
28.0,-1.0,3.0,1.0,2.0,0.33
29.0,-1.0,7.0,2.0,5.0,0.29
30.0,-1.0,13.0,5.0,8.0,0.38
31.0,-1.0,10.0,4.0,6.0,0.4
32.0,1.0,10.0,6.0,4.0,0.6
33.0,1.0,7.0,4.0,3.0,0.57
34.0,1.0,6.0,4.0,2.0,0.67
35.0,1.0,11.0,11.0,0.0,1.0
36.0,-1.0,7.0,1.0,6.0,0.14
37.0,-1.0,3.0,0.0,3.0,0.0
38.0,-1.0,8.0,4.0,4.0,0.5
39.0,-1.0,9.0,3.0,6.0,0.33
40.0,1.0,3.0,2.0,1.0,0.67
41.0,1.0,10.0,7.0,3.0,0.7
