,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,7.0,7.0,0.0,1.0
2.0,1.0,9.0,7.0,2.0,0.78
3.0,-1.0,9.0,1.0,8.0,0.11
4.0,-1.0,1.0,0.0,1.0,0.0
5.0,-1.0,4.0,1.0,3.0,0.25
6.0,1.0,5.0,3.0,2.0,0.6
7.0,1.0,8.0,7.0,1.0,0.88
8.0,-1.0,5.0,1.0,4.0,0.2
9.0,-1.0,13.0,5.0,8.0,0.38
10.0,1.0,9.0,8.0,1.0,0.89
11.0,1.0,10.0,7.0,3.0,0.7
12.0,-1.0,7.0,0.0,7.0,0.0
13.0,-1.0,10.0,4.0,6.0,0.4
14.0,-1.0,8.0,3.0,5.0,0.38
15.0,-1.0,10.0,4.0,6.0,0.4
16.0,1.0,8.0,6.0,2.0,0.75
17.0,1.0,11.0,9.0,2.0,0.82
18.0,-1.0,9.0,4.0,5.0,0.44
19.0,1.0,2.0,2.0,0.0,1.0
20.0,1.0,8.0,5.0,3.0,0.63
21.0,-1.0,8.0,0.0,8.0,0.0
22.0,-1.0,14.0,6.0,8.0,0.43
23.0,-1.0,4.0,1.0,3.0,0.25
24.0,1.0,6.0,5.0,1.0,0.83
25.0,-1.0,5.0,1.0,4.0,0.2
26.0,1.0,13.0,8.0,5.0,0.62
27.0,1.0,8.0,6.0,2.0,0.75
28.0,1.0,12.0,10.0,2.0,0.83
29.0,-1.0,6.0,1.0,5.0,0.17
30.0,-1.0,1.0,0.0,1.0,0.0
31.0,1.0,9.0,5.0,4.0,0.56
32.0,1.0,6.0,4.0,2.0,0.67
33.0,-1.0,8.0,2.0,6.0,0.25
34.0,1.0,9.0,5.0,4.0,0.56
35.0,1.0,10.0,7.0,3.0,0.7
36.0,1.0,9.0,6.0,3.0,0.67
37.0,-1.0,10.0,1.0,9.0,0.1
38.0,-1.0,6.0,1.0,5.0,0.17
39.0,-1.0,8.0,3.0,5.0,0.38
40.0,-1.0,10.0,5.0,5.0,0.5
41.0,1.0,8.0,6.0,2.0,0.75
42.0,1.0,10.0,8.0,2.0,0.8
43.0,1.0,9.0,8.0,1.0,0.89
44.0,1.0,13.0,9.0,4.0,0.69
45.0,1.0,12.0,8.0,4.0,0.67
46.0,-1.0,6.0,1.0,5.0,0.17
47.0,1.0,10.0,7.0,3.0,0.7
48.0,1.0,11.0,9.0,2.0,0.82
49.0,1.0,8.0,8.0,0.0,1.0
50.0,1.0,9.0,7.0,2.0,0.78
51.0,-1.0,7.0,3.0,4.0,0.43
52.0,-1.0,1.0,0.0,1.0,0.0
53.0,-1.0,2.0,0.0,2.0,0.0
54.0,-1.0,9.0,4.0,5.0,0.44
55.0,-1.0,7.0,0.0,7.0,0.0
56.0,1.0,11.0,7.0,4.0,0.64
57.0,-1.0,11.0,3.0,8.0,0.27
58.0,-1.0,12.0,6.0,6.0,0.5
59.0,1.0,9.0,8.0,1.0,0.89
60.0,1.0,9.0,7.0,2.0,0.78
61.0,1.0,12.0,9.0,3.0,0.75
62.0,-1.0,7.0,2.0,5.0,0.29
63.0,-1.0,12.0,6.0,6.0,0.5
64.0,-1.0,6.0,2.0,4.0,0.33
65.0,1.0,9.0,5.0,4.0,0.56
66.0,-1.0,8.0,4.0,4.0,0.5
67.0,1.0,7.0,6.0,1.0,0.86
68.0,-1.0,8.0,1.0,7.0,0.13
69.0,1.0,4.0,4.0,0.0,1.0
70.0,-1.0,5.0,1.0,4.0,0.2
71.0,1.0,7.0,4.0,3.0,0.57
72.0,1.0,12.0,8.0,4.0,0.67
73.0,1.0,8.0,5.0,3.0,0.63
74.0,-1.0,6.0,2.0,4.0,0.33
75.0,1.0,5.0,3.0,2.0,0.6
76.0,-1.0,7.0,2.0,5.0,0.29
77.0,-1.0,13.0,6.0,7.0,0.46
78.0,1.0,9.0,8.0,1.0,0.89
79.0,-1.0,7.0,1.0,6.0,0.14
80.0,-1.0,10.0,3.0,7.0,0.3
81.0,1.0,6.0,4.0,2.0,0.67
82.0,1.0,5.0,3.0,2.0,0.6
83.0,-1.0,7.0,1.0,6.0,0.14
84.0,-1.0,2.0,1.0,1.0,0.5
85.0,-1.0,5.0,0.0,5.0,0.0
86.0,1.0,1.0,1.0,0.0,1.0
87.0,-1.0,8.0,2.0,6.0,0.25
88.0,1.0,8.0,6.0,2.0,0.75
89.0,-1.0,6.0,0.0,6.0,0.0
90.0,-1.0,4.0,1.0,3.0,0.25
91.0,-1.0,15.0,4.0,11.0,0.27
92.0,1.0,8.0,7.0,1.0,0.88
93.0,1.0,10.0,6.0,4.0,0.6
94.0,1.0,13.0,10.0,3.0,0.77
95.0,1.0,10.0,10.0,0.0,1.0
96.0,-1.0,8.0,0.0,8.0,0.0
97.0,1.0,10.0,6.0,4.0,0.6
98.0,-1.0,9.0,2.0,7.0,0.22
99.0,-1.0,13.0,6.0,7.0,0.46
100.0,1.0,10.0,7.0,3.0,0.7
101.0,-1.0,7.0,2.0,5.0,0.29
102.0,1.0,10.0,7.0,3.0,0.7
103.0,-1.0,6.0,0.0,6.0,0.0
104.0,1.0,7.0,4.0,3.0,0.57
105.0,1.0,11.0,9.0,2.0,0.82
106.0,-1.0,5.0,1.0,4.0,0.2
107.0,1.0,11.0,8.0,3.0,0.73
108.0,-1.0,10.0,1.0,9.0,0.1
109.0,-1.0,1.0,0.0,1.0,0.0
110.0,1.0,9.0,5.0,4.0,0.56
111.0,1.0,13.0,11.0,2.0,0.85
112.0,1.0,11.0,9.0,2.0,0.82
113.0,1.0,10.0,10.0,0.0,1.0
114.0,-1.0,5.0,2.0,3.0,0.4
115.0,1.0,4.0,3.0,1.0,0.75
116.0,1.0,10.0,9.0,1.0,0.9
117.0,-1.0,6.0,0.0,6.0,0.0
118.0,1.0,9.0,5.0,4.0,0.56
119.0,-1.0,8.0,4.0,4.0,0.5
120.0,-1.0,9.0,1.0,8.0,0.11
121.0,-1.0,7.0,2.0,5.0,0.29
122.0,1.0,7.0,6.0,1.0,0.86
123.0,-1.0,6.0,1.0,5.0,0.17
124.0,1.0,7.0,4.0,3.0,0.57
125.0,-1.0,6.0,0.0,6.0,0.0
126.0,1.0,6.0,0.0,0.0,1.0
127.0,-1.0,3.0,0.0,3.0,0.0
128.0,-1.0,13.0,6.0,7.0,0.46
129.0,1.0,8.0,5.0,3.0,0.63
130.0,1.0,9.0,7.0,2.0,0.78
131.0,-1.0,7.0,2.0,5.0,0.29
132.0,-1.0,6.0,2.0,4.0,0.33
133.0,1.0,8.0,6.0,2.0,0.75
134.0,1.0,10.0,7.0,3.0,0.7
135.0,1.0,12.0,7.0,5.0,0.58
136.0,-1.0,7.0,2.0,5.0,0.29
137.0,1.0,8.0,6.0,2.0,0.75
138.0,1.0,10.0,9.0,1.0,0.9
139.0,1.0,12.0,10.0,2.0,0.83
140.0,1.0,13.0,10.0,3.0,0.77
141.0,1.0,10.0,8.0,2.0,0.8
142.0,1.0,11.0,9.0,2.0,0.82
143.0,1.0,10.0,7.0,3.0,0.7
144.0,1.0,12.0,12.0,0.0,1.0
145.0,-1.0,8.0,3.0,5.0,0.38
146.0,1.0,12.0,8.0,4.0,0.67
147.0,1.0,10.0,10.0,0.0,1.0
148.0,1.0,11.0,7.0,4.0,0.64
149.0,-1.0,8.0,1.0,7.0,0.13
150.0,1.0,9.0,5.0,4.0,0.56
151.0,1.0,10.0,7.0,3.0,0.7
152.0,1.0,14.0,13.0,1.0,0.93
153.0,-1.0,9.0,0.0,9.0,0.0
154.0,1.0,9.0,7.0,2.0,0.78
155.0,1.0,11.0,10.0,1.0,0.91
156.0,-1.0,6.0,2.0,4.0,0.33
157.0,-1.0,4.0,1.0,3.0,0.25
158.0,1.0,5.0,3.0,2.0,0.6
159.0,-1.0,12.0,6.0,6.0,0.5
160.0,1.0,9.0,5.0,4.0,0.56
161.0,-1.0,11.0,5.0,6.0,0.45
162.0,1.0,4.0,4.0,0.0,1.0
163.0,1.0,10.0,7.0,3.0,0.7
164.0,-1.0,6.0,2.0,4.0,0.33
165.0,1.0,3.0,2.0,1.0,0.67
166.0,1.0,9.0,8.0,1.0,0.89
167.0,-1.0,10.0,1.0,9.0,0.1
168.0,1.0,10.0,0.0,0.0,1.0
169.0,-1.0,3.0,0.0,3.0,0.0
170.0,-1.0,5.0,1.0,4.0,0.2
171.0,-1.0,8.0,3.0,5.0,0.38
172.0,-1.0,9.0,4.0,5.0,0.44
173.0,-1.0,10.0,5.0,5.0,0.5
174.0,-1.0,8.0,4.0,4.0,0.5
175.0,1.0,10.0,6.0,4.0,0.6
176.0,-1.0,8.0,1.0,7.0,0.13
177.0,1.0,11.0,8.0,3.0,0.73
178.0,-1.0,8.0,2.0,6.0,0.25
179.0,-1.0,12.0,4.0,8.0,0.33
180.0,1.0,8.0,6.0,2.0,0.75
181.0,-1.0,8.0,2.0,6.0,0.25
182.0,1.0,10.0,6.0,4.0,0.6
183.0,1.0,6.0,4.0,2.0,0.67
184.0,1.0,10.0,6.0,4.0,0.6
185.0,1.0,9.0,6.0,3.0,0.67
186.0,-1.0,9.0,2.0,7.0,0.22
187.0,1.0,3.0,3.0,0.0,1.0
188.0,-1.0,6.0,3.0,3.0,0.5
189.0,-1.0,7.0,2.0,5.0,0.29
190.0,-1.0,12.0,4.0,8.0,0.33
191.0,1.0,5.0,3.0,2.0,0.6
192.0,1.0,4.0,3.0,1.0,0.75
193.0,-1.0,10.0,2.0,8.0,0.2
194.0,-1.0,10.0,3.0,7.0,0.3
195.0,-1.0,6.0,3.0,3.0,0.5
196.0,1.0,10.0,7.0,3.0,0.7
197.0,-1.0,7.0,2.0,5.0,0.29
198.0,1.0,13.0,7.0,6.0,0.54
199.0,-1.0,11.0,1.0,10.0,0.09
200.0,1.0,3.0,2.0,1.0,0.67
