,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,12.0,12.0,0.0,1.0
2.0,-1.0,7.0,1.0,6.0,0.14
3.0,-1.0,9.0,4.0,5.0,0.44
4.0,1.0,10.0,6.0,4.0,0.6
5.0,1.0,10.0,6.0,4.0,0.6
6.0,-1.0,7.0,1.0,6.0,0.14
7.0,-1.0,8.0,4.0,4.0,0.5
8.0,1.0,9.0,7.0,2.0,0.78
9.0,1.0,9.0,6.0,3.0,0.67
10.0,-1.0,9.0,3.0,6.0,0.33
11.0,-1.0,13.0,6.0,7.0,0.46
12.0,-1.0,7.0,2.0,5.0,0.29
13.0,-1.0,4.0,2.0,2.0,0.5
14.0,-1.0,5.0,1.0,4.0,0.2
15.0,1.0,12.0,8.0,4.0,0.67
16.0,1.0,8.0,6.0,2.0,0.75
17.0,1.0,11.0,8.0,3.0,0.73
18.0,1.0,11.0,8.0,3.0,0.73
19.0,-1.0,7.0,2.0,5.0,0.29
20.0,-1.0,13.0,4.0,9.0,0.31
21.0,-1.0,8.0,2.0,6.0,0.25
22.0,1.0,10.0,7.0,3.0,0.7
23.0,1.0,13.0,10.0,3.0,0.77
24.0,-1.0,6.0,1.0,5.0,0.17
25.0,-1.0,4.0,2.0,2.0,0.5
26.0,-1.0,11.0,4.0,7.0,0.36
27.0,-1.0,11.0,5.0,6.0,0.45
28.0,-1.0,12.0,5.0,7.0,0.42
29.0,-1.0,10.0,5.0,5.0,0.5
30.0,1.0,6.0,4.0,2.0,0.67
31.0,-1.0,7.0,2.0,5.0,0.29
32.0,1.0,7.0,4.0,3.0,0.57
33.0,-1.0,8.0,3.0,5.0,0.38
34.0,-1.0,8.0,2.0,6.0,0.25
35.0,1.0,8.0,5.0,3.0,0.63
36.0,1.0,10.0,9.0,1.0,0.9
37.0,-1.0,7.0,0.0,7.0,0.0
38.0,-1.0,12.0,6.0,6.0,0.5
39.0,-1.0,5.0,1.0,4.0,0.2
40.0,-1.0,13.0,6.0,7.0,0.46
41.0,-1.0,12.0,3.0,9.0,0.25
42.0,-1.0,10.0,5.0,5.0,0.5
43.0,1.0,7.0,6.0,1.0,0.86
44.0,-1.0,8.0,2.0,6.0,0.25
45.0,-1.0,8.0,4.0,4.0,0.5
46.0,-1.0,7.0,1.0,6.0,0.14
47.0,1.0,3.0,3.0,0.0,1.0
48.0,-1.0,7.0,1.0,6.0,0.14
49.0,1.0,3.0,2.0,1.0,0.67
50.0,-1.0,4.0,0.0,4.0,0.0
51.0,1.0,10.0,6.0,4.0,0.6
52.0,1.0,5.0,3.0,2.0,0.6
53.0,-1.0,5.0,0.0,5.0,0.0
54.0,-1.0,13.0,4.0,9.0,0.31
55.0,-1.0,7.0,1.0,6.0,0.14
56.0,-1.0,12.0,5.0,7.0,0.42
57.0,1.0,9.0,6.0,3.0,0.67
58.0,1.0,5.0,3.0,2.0,0.6
59.0,1.0,3.0,3.0,0.0,1.0
60.0,-1.0,8.0,1.0,7.0,0.13
61.0,-1.0,7.0,3.0,4.0,0.43
62.0,1.0,3.0,2.0,1.0,0.67
63.0,-1.0,6.0,2.0,4.0,0.33
64.0,1.0,8.0,5.0,3.0,0.63
65.0,1.0,12.0,11.0,1.0,0.92
66.0,1.0,9.0,8.0,1.0,0.89
67.0,-1.0,6.0,1.0,5.0,0.17
68.0,-1.0,3.0,1.0,2.0,0.33
69.0,1.0,7.0,5.0,2.0,0.71
70.0,-1.0,9.0,0.0,9.0,0.0
71.0,1.0,13.0,9.0,4.0,0.69
72.0,-1.0,11.0,3.0,8.0,0.27
73.0,-1.0,4.0,2.0,2.0,0.5
74.0,1.0,8.0,6.0,2.0,0.75
75.0,-1.0,4.0,0.0,4.0,0.0
76.0,1.0,3.0,2.0,1.0,0.67
77.0,1.0,9.0,5.0,4.0,0.56
78.0,-1.0,7.0,2.0,5.0,0.29
79.0,-1.0,4.0,2.0,2.0,0.5
80.0,1.0,13.0,7.0,6.0,0.54
81.0,-1.0,7.0,2.0,5.0,0.29
82.0,1.0,10.0,6.0,4.0,0.6
83.0,-1.0,9.0,0.0,9.0,0.0
84.0,-1.0,3.0,1.0,2.0,0.33
85.0,-1.0,9.0,3.0,6.0,0.33
86.0,1.0,12.0,10.0,2.0,0.83
87.0,-1.0,6.0,2.0,4.0,0.33
