,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,9.0,9.0,0.0,1.0
2.0,1.0,13.0,12.0,1.0,0.92
3.0,1.0,13.0,11.0,2.0,0.85
4.0,1.0,12.0,11.0,1.0,0.92
5.0,1.0,14.0,12.0,2.0,0.86
6.0,1.0,12.0,10.0,2.0,0.83
7.0,1.0,14.0,12.0,2.0,0.86
8.0,1.0,13.0,11.0,2.0,0.85
9.0,1.0,14.0,12.0,2.0,0.86
10.0,1.0,10.0,10.0,0.0,1.0
11.0,1.0,13.0,11.0,2.0,0.85
12.0,1.0,13.0,12.0,1.0,0.92
13.0,1.0,11.0,9.0,2.0,0.82
14.0,1.0,12.0,10.0,2.0,0.83
15.0,1.0,13.0,13.0,0.0,1.0
16.0,1.0,14.0,12.0,2.0,0.86
17.0,1.0,10.0,9.0,1.0,0.9
18.0,1.0,11.0,8.0,3.0,0.73
19.0,1.0,13.0,12.0,1.0,0.92
20.0,1.0,13.0,10.0,3.0,0.77
21.0,1.0,13.0,11.0,2.0,0.85
22.0,1.0,12.0,10.0,2.0,0.83
23.0,1.0,11.0,10.0,1.0,0.91
24.0,1.0,13.0,12.0,1.0,0.92
25.0,1.0,14.0,11.0,3.0,0.79
26.0,1.0,11.0,11.0,0.0,1.0
27.0,1.0,14.0,10.0,4.0,0.71
28.0,1.0,13.0,12.0,1.0,0.92
29.0,1.0,14.0,12.0,2.0,0.86
30.0,1.0,14.0,13.0,1.0,0.93
31.0,1.0,13.0,10.0,3.0,0.77
32.0,1.0,12.0,12.0,0.0,1.0
33.0,1.0,13.0,10.0,3.0,0.77
34.0,1.0,13.0,12.0,1.0,0.92
35.0,1.0,14.0,13.0,1.0,0.93
36.0,1.0,9.0,8.0,1.0,0.89
37.0,1.0,14.0,13.0,1.0,0.93
38.0,1.0,11.0,10.0,1.0,0.91
39.0,1.0,14.0,13.0,1.0,0.93
40.0,1.0,14.0,12.0,2.0,0.86
41.0,1.0,12.0,12.0,0.0,1.0
42.0,1.0,13.0,11.0,2.0,0.85
43.0,1.0,15.0,14.0,1.0,0.93
44.0,1.0,14.0,13.0,1.0,0.93
45.0,1.0,11.0,11.0,0.0,1.0
46.0,1.0,13.0,12.0,1.0,0.92
47.0,1.0,13.0,12.0,1.0,0.92
48.0,1.0,13.0,12.0,1.0,0.92
49.0,1.0,13.0,11.0,2.0,0.85
50.0,1.0,11.0,10.0,1.0,0.91
51.0,1.0,13.0,12.0,1.0,0.92
52.0,1.0,12.0,12.0,0.0,1.0
53.0,1.0,15.0,12.0,3.0,0.8
54.0,1.0,12.0,12.0,0.0,1.0
55.0,1.0,12.0,9.0,3.0,0.75
56.0,1.0,14.0,14.0,0.0,1.0
57.0,1.0,13.0,9.0,4.0,0.69
58.0,1.0,14.0,13.0,1.0,0.93
59.0,1.0,14.0,13.0,1.0,0.93
60.0,1.0,13.0,12.0,1.0,0.92
61.0,1.0,12.0,8.0,4.0,0.67
62.0,1.0,10.0,8.0,2.0,0.8
63.0,1.0,12.0,11.0,1.0,0.92
64.0,1.0,11.0,8.0,3.0,0.73
65.0,1.0,14.0,14.0,0.0,1.0
66.0,1.0,14.0,12.0,2.0,0.86
67.0,1.0,12.0,11.0,1.0,0.92
68.0,1.0,10.0,8.0,2.0,0.8
69.0,1.0,11.0,10.0,1.0,0.91
70.0,1.0,12.0,9.0,3.0,0.75
71.0,1.0,12.0,11.0,1.0,0.92
72.0,1.0,12.0,11.0,1.0,0.92
73.0,1.0,11.0,6.0,5.0,0.55
74.0,1.0,15.0,13.0,2.0,0.87
75.0,1.0,13.0,11.0,2.0,0.85
76.0,1.0,13.0,13.0,0.0,1.0
77.0,1.0,13.0,12.0,1.0,0.92
78.0,1.0,8.0,8.0,0.0,1.0
79.0,1.0,13.0,10.0,3.0,0.77
80.0,1.0,9.0,8.0,1.0,0.89
81.0,1.0,13.0,11.0,2.0,0.85
82.0,1.0,12.0,11.0,1.0,0.92
83.0,1.0,13.0,11.0,2.0,0.85
84.0,1.0,12.0,10.0,2.0,0.83
85.0,1.0,14.0,10.0,4.0,0.71
