,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,9.0,9.0,0.0,1.0
2.0,1.0,11.0,11.0,0.0,1.0
3.0,1.0,12.0,10.0,2.0,0.83
4.0,1.0,13.0,13.0,0.0,1.0
5.0,1.0,13.0,8.0,5.0,0.62
6.0,1.0,12.0,12.0,0.0,1.0
7.0,1.0,14.0,12.0,2.0,0.86
8.0,1.0,12.0,11.0,1.0,0.92
9.0,1.0,11.0,6.0,5.0,0.55
10.0,1.0,14.0,12.0,2.0,0.86
11.0,1.0,14.0,14.0,0.0,1.0
12.0,1.0,14.0,12.0,2.0,0.86
13.0,1.0,12.0,12.0,0.0,1.0
14.0,1.0,15.0,13.0,2.0,0.87
15.0,1.0,13.0,13.0,0.0,1.0
16.0,1.0,14.0,12.0,2.0,0.86
17.0,1.0,15.0,14.0,1.0,0.93
18.0,1.0,10.0,8.0,2.0,0.8
19.0,1.0,13.0,11.0,2.0,0.85
20.0,1.0,12.0,10.0,2.0,0.83
21.0,1.0,11.0,9.0,2.0,0.82
22.0,1.0,12.0,12.0,0.0,1.0
23.0,1.0,12.0,10.0,2.0,0.83
24.0,1.0,12.0,10.0,2.0,0.83
25.0,1.0,13.0,13.0,0.0,1.0
26.0,1.0,10.0,9.0,1.0,0.9
27.0,1.0,14.0,12.0,2.0,0.86
28.0,1.0,14.0,12.0,2.0,0.86
29.0,1.0,12.0,10.0,2.0,0.83
30.0,1.0,14.0,13.0,1.0,0.93
31.0,1.0,12.0,11.0,1.0,0.92
32.0,1.0,13.0,12.0,1.0,0.92
33.0,1.0,12.0,10.0,2.0,0.83
34.0,1.0,15.0,14.0,1.0,0.93
35.0,1.0,14.0,12.0,2.0,0.86
36.0,1.0,9.0,8.0,1.0,0.89
37.0,1.0,9.0,8.0,1.0,0.89
38.0,1.0,12.0,11.0,1.0,0.92
39.0,1.0,13.0,12.0,1.0,0.92
40.0,1.0,12.0,11.0,1.0,0.92
41.0,1.0,12.0,12.0,0.0,1.0
42.0,1.0,10.0,7.0,3.0,0.7
43.0,1.0,12.0,11.0,1.0,0.92
44.0,1.0,14.0,11.0,3.0,0.79
45.0,1.0,13.0,13.0,0.0,1.0
46.0,1.0,14.0,12.0,2.0,0.86
47.0,1.0,15.0,13.0,2.0,0.87
48.0,1.0,12.0,10.0,2.0,0.83
49.0,1.0,13.0,11.0,2.0,0.85
50.0,1.0,14.0,13.0,1.0,0.93
51.0,1.0,12.0,11.0,1.0,0.92
52.0,1.0,14.0,14.0,0.0,1.0
53.0,1.0,13.0,10.0,3.0,0.77
54.0,1.0,13.0,13.0,0.0,1.0
55.0,1.0,14.0,12.0,2.0,0.86
56.0,1.0,12.0,11.0,1.0,0.92
57.0,1.0,14.0,13.0,1.0,0.93
58.0,1.0,14.0,11.0,3.0,0.79
59.0,1.0,14.0,13.0,1.0,0.93
60.0,1.0,10.0,9.0,1.0,0.9
61.0,1.0,14.0,13.0,1.0,0.93
62.0,1.0,15.0,13.0,2.0,0.87
63.0,1.0,12.0,12.0,0.0,1.0
64.0,1.0,13.0,12.0,1.0,0.92
65.0,1.0,14.0,13.0,1.0,0.93
66.0,1.0,13.0,11.0,2.0,0.85
67.0,1.0,14.0,12.0,2.0,0.86
68.0,1.0,13.0,11.0,2.0,0.85
69.0,1.0,12.0,10.0,2.0,0.83
70.0,1.0,11.0,10.0,1.0,0.91
71.0,1.0,12.0,10.0,2.0,0.83
72.0,1.0,14.0,12.0,2.0,0.86
73.0,1.0,13.0,11.0,2.0,0.85
74.0,1.0,13.0,10.0,3.0,0.77
75.0,1.0,14.0,13.0,1.0,0.93
76.0,1.0,13.0,11.0,2.0,0.85
77.0,1.0,13.0,12.0,1.0,0.92
78.0,1.0,11.0,9.0,2.0,0.82
79.0,1.0,14.0,12.0,2.0,0.86
80.0,1.0,14.0,14.0,0.0,1.0
81.0,1.0,11.0,9.0,2.0,0.82
82.0,1.0,9.0,7.0,2.0,0.78
83.0,1.0,11.0,10.0,1.0,0.91
84.0,1.0,15.0,12.0,3.0,0.8
85.0,1.0,14.0,14.0,0.0,1.0
