,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,10.0,10.0,0.0,1.0
2.0,1.0,12.0,10.0,2.0,0.83
3.0,1.0,11.0,9.0,2.0,0.82
4.0,1.0,13.0,12.0,1.0,0.92
5.0,1.0,12.0,8.0,4.0,0.67
6.0,1.0,10.0,6.0,4.0,0.6
7.0,1.0,9.0,6.0,3.0,0.67
8.0,1.0,10.0,8.0,2.0,0.8
9.0,1.0,13.0,12.0,1.0,0.92
10.0,1.0,10.0,7.0,3.0,0.7
11.0,1.0,13.0,9.0,4.0,0.69
12.0,1.0,11.0,8.0,3.0,0.73
13.0,1.0,11.0,9.0,2.0,0.82
14.0,1.0,14.0,10.0,4.0,0.71
15.0,1.0,11.0,9.0,2.0,0.82
16.0,1.0,14.0,12.0,2.0,0.86
17.0,1.0,12.0,11.0,1.0,0.92
18.0,1.0,14.0,12.0,2.0,0.86
19.0,1.0,14.0,11.0,3.0,0.79
20.0,1.0,13.0,11.0,2.0,0.85
21.0,1.0,13.0,8.0,5.0,0.62
22.0,1.0,11.0,10.0,1.0,0.91
23.0,1.0,14.0,9.0,5.0,0.64
24.0,1.0,13.0,12.0,1.0,0.92
25.0,1.0,13.0,12.0,1.0,0.92
26.0,1.0,13.0,10.0,3.0,0.77
27.0,1.0,12.0,11.0,1.0,0.92
28.0,1.0,11.0,7.0,4.0,0.64
29.0,1.0,13.0,8.0,5.0,0.62
30.0,1.0,11.0,11.0,0.0,1.0
31.0,1.0,13.0,11.0,2.0,0.85
32.0,1.0,13.0,11.0,2.0,0.85
33.0,1.0,11.0,8.0,3.0,0.73
34.0,1.0,13.0,11.0,2.0,0.85
35.0,1.0,12.0,11.0,1.0,0.92
36.0,1.0,13.0,9.0,4.0,0.69
37.0,1.0,13.0,9.0,4.0,0.69
38.0,1.0,13.0,9.0,4.0,0.69
39.0,1.0,10.0,7.0,3.0,0.7
40.0,1.0,10.0,8.0,2.0,0.8
41.0,1.0,12.0,12.0,0.0,1.0
42.0,1.0,14.0,11.0,3.0,0.79
43.0,1.0,12.0,10.0,2.0,0.83
44.0,1.0,13.0,11.0,2.0,0.85
45.0,1.0,12.0,8.0,4.0,0.67
46.0,1.0,13.0,10.0,3.0,0.77
47.0,1.0,12.0,9.0,3.0,0.75
48.0,1.0,12.0,9.0,3.0,0.75
49.0,1.0,13.0,12.0,1.0,0.92
50.0,1.0,12.0,9.0,3.0,0.75
51.0,1.0,12.0,11.0,1.0,0.92
52.0,1.0,13.0,9.0,4.0,0.69
53.0,1.0,14.0,14.0,0.0,1.0
54.0,1.0,14.0,9.0,5.0,0.64
55.0,1.0,10.0,10.0,0.0,1.0
56.0,-1.0,9.0,4.0,5.0,0.44
57.0,1.0,12.0,10.0,2.0,0.83
58.0,1.0,13.0,10.0,3.0,0.77
59.0,1.0,12.0,10.0,2.0,0.83
60.0,1.0,14.0,13.0,1.0,0.93
61.0,1.0,14.0,11.0,3.0,0.79
62.0,1.0,12.0,9.0,3.0,0.75
63.0,1.0,13.0,11.0,2.0,0.85
64.0,1.0,14.0,9.0,5.0,0.64
65.0,1.0,13.0,13.0,0.0,1.0
66.0,1.0,12.0,7.0,5.0,0.58
67.0,1.0,10.0,10.0,0.0,1.0
68.0,1.0,12.0,10.0,2.0,0.83
69.0,1.0,12.0,10.0,2.0,0.83
70.0,1.0,14.0,11.0,3.0,0.79
71.0,1.0,11.0,9.0,2.0,0.82
72.0,1.0,13.0,12.0,1.0,0.92
73.0,1.0,12.0,10.0,2.0,0.83
74.0,1.0,14.0,10.0,4.0,0.71
75.0,1.0,11.0,7.0,4.0,0.64
76.0,1.0,11.0,6.0,5.0,0.55
77.0,1.0,10.0,9.0,1.0,0.9
78.0,-1.0,14.0,7.0,7.0,0.5
79.0,1.0,13.0,13.0,0.0,1.0
80.0,1.0,13.0,9.0,4.0,0.69
81.0,1.0,15.0,13.0,2.0,0.87
82.0,1.0,10.0,7.0,3.0,0.7
83.0,1.0,15.0,12.0,3.0,0.8
84.0,1.0,15.0,11.0,4.0,0.73
85.0,1.0,13.0,12.0,1.0,0.92
86.0,1.0,15.0,12.0,3.0,0.8
87.0,1.0,14.0,13.0,1.0,0.93
88.0,1.0,11.0,7.0,4.0,0.64
89.0,1.0,12.0,11.0,1.0,0.92
90.0,1.0,14.0,10.0,4.0,0.71
91.0,1.0,15.0,12.0,3.0,0.8
92.0,1.0,13.0,11.0,2.0,0.85
93.0,1.0,9.0,5.0,4.0,0.56
94.0,1.0,13.0,7.0,6.0,0.54
95.0,1.0,14.0,12.0,2.0,0.86
96.0,1.0,14.0,10.0,4.0,0.71
97.0,1.0,13.0,11.0,2.0,0.85
98.0,1.0,10.0,7.0,3.0,0.7
99.0,1.0,11.0,11.0,0.0,1.0
100.0,1.0,13.0,10.0,3.0,0.77
101.0,1.0,13.0,12.0,1.0,0.92
102.0,1.0,10.0,8.0,2.0,0.8
103.0,1.0,13.0,12.0,1.0,0.92
104.0,1.0,14.0,12.0,2.0,0.86
