,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,11.0,11.0,0.0,1.0
2.0,1.0,9.0,7.0,2.0,0.78
3.0,1.0,11.0,10.0,1.0,0.91
4.0,1.0,12.0,8.0,4.0,0.67
5.0,1.0,12.0,12.0,0.0,1.0
6.0,1.0,12.0,9.0,3.0,0.75
7.0,1.0,14.0,13.0,1.0,0.93
8.0,1.0,13.0,10.0,3.0,0.77
9.0,1.0,15.0,14.0,1.0,0.93
10.0,1.0,13.0,11.0,2.0,0.85
11.0,1.0,14.0,12.0,2.0,0.86
12.0,1.0,12.0,9.0,3.0,0.75
13.0,1.0,11.0,11.0,0.0,1.0
14.0,1.0,13.0,9.0,4.0,0.69
15.0,1.0,11.0,9.0,2.0,0.82
16.0,1.0,11.0,8.0,3.0,0.73
17.0,1.0,14.0,12.0,2.0,0.86
18.0,1.0,15.0,13.0,2.0,0.87
19.0,1.0,12.0,10.0,2.0,0.83
20.0,1.0,14.0,12.0,2.0,0.86
21.0,1.0,14.0,11.0,3.0,0.79
22.0,1.0,12.0,9.0,3.0,0.75
23.0,1.0,11.0,10.0,1.0,0.91
24.0,1.0,13.0,10.0,3.0,0.77
25.0,1.0,11.0,9.0,2.0,0.82
26.0,1.0,11.0,8.0,3.0,0.73
27.0,1.0,12.0,10.0,2.0,0.83
28.0,1.0,14.0,11.0,3.0,0.79
29.0,1.0,13.0,11.0,2.0,0.85
30.0,1.0,14.0,12.0,2.0,0.86
31.0,1.0,13.0,12.0,1.0,0.92
32.0,1.0,13.0,11.0,2.0,0.85
33.0,1.0,13.0,11.0,2.0,0.85
34.0,1.0,11.0,8.0,3.0,0.73
35.0,1.0,12.0,10.0,2.0,0.83
36.0,1.0,11.0,8.0,3.0,0.73
37.0,1.0,15.0,14.0,1.0,0.93
38.0,1.0,11.0,11.0,0.0,1.0
39.0,1.0,15.0,13.0,2.0,0.87
40.0,1.0,14.0,13.0,1.0,0.93
41.0,1.0,12.0,9.0,3.0,0.75
42.0,1.0,15.0,15.0,0.0,1.0
43.0,1.0,12.0,9.0,3.0,0.75
44.0,1.0,12.0,11.0,1.0,0.92
45.0,1.0,11.0,8.0,3.0,0.73
46.0,1.0,15.0,13.0,2.0,0.87
47.0,1.0,14.0,10.0,4.0,0.71
48.0,1.0,13.0,11.0,2.0,0.85
49.0,1.0,14.0,10.0,4.0,0.71
50.0,1.0,14.0,13.0,1.0,0.93
51.0,1.0,13.0,10.0,3.0,0.77
52.0,1.0,13.0,10.0,3.0,0.77
53.0,1.0,13.0,9.0,4.0,0.69
54.0,1.0,13.0,11.0,2.0,0.85
55.0,1.0,15.0,13.0,2.0,0.87
56.0,1.0,12.0,10.0,2.0,0.83
57.0,1.0,13.0,12.0,1.0,0.92
58.0,1.0,14.0,12.0,2.0,0.86
59.0,1.0,12.0,10.0,2.0,0.83
60.0,1.0,13.0,10.0,3.0,0.77
61.0,1.0,12.0,10.0,2.0,0.83
62.0,1.0,11.0,10.0,1.0,0.91
63.0,1.0,13.0,10.0,3.0,0.77
64.0,1.0,12.0,11.0,1.0,0.92
65.0,1.0,12.0,11.0,1.0,0.92
66.0,1.0,12.0,10.0,2.0,0.83
67.0,1.0,10.0,8.0,2.0,0.8
68.0,1.0,13.0,10.0,3.0,0.77
69.0,1.0,13.0,9.0,4.0,0.69
70.0,1.0,13.0,11.0,2.0,0.85
71.0,1.0,13.0,13.0,0.0,1.0
72.0,1.0,13.0,10.0,3.0,0.77
73.0,1.0,11.0,10.0,1.0,0.91
74.0,1.0,12.0,10.0,2.0,0.83
75.0,1.0,11.0,10.0,1.0,0.91
76.0,1.0,12.0,10.0,2.0,0.83
77.0,1.0,13.0,12.0,1.0,0.92
78.0,1.0,11.0,8.0,3.0,0.73
79.0,1.0,11.0,10.0,1.0,0.91
