,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,10.0,10.0,0.0,1.0
2.0,1.0,14.0,13.0,1.0,0.93
3.0,1.0,13.0,10.0,3.0,0.77
4.0,1.0,11.0,9.0,2.0,0.82
5.0,1.0,13.0,10.0,3.0,0.77
6.0,1.0,12.0,10.0,2.0,0.83
7.0,1.0,11.0,8.0,3.0,0.73
8.0,1.0,13.0,9.0,4.0,0.69
9.0,1.0,10.0,8.0,2.0,0.8
10.0,1.0,14.0,13.0,1.0,0.93
11.0,1.0,11.0,10.0,1.0,0.91
12.0,1.0,11.0,10.0,1.0,0.91
13.0,1.0,13.0,9.0,4.0,0.69
14.0,1.0,13.0,12.0,1.0,0.92
15.0,1.0,12.0,10.0,2.0,0.83
16.0,1.0,14.0,13.0,1.0,0.93
17.0,1.0,13.0,9.0,4.0,0.69
18.0,1.0,15.0,13.0,2.0,0.87
19.0,1.0,15.0,11.0,4.0,0.73
20.0,1.0,12.0,11.0,1.0,0.92
21.0,1.0,14.0,8.0,6.0,0.57
22.0,1.0,15.0,12.0,3.0,0.8
23.0,1.0,15.0,12.0,3.0,0.8
24.0,1.0,10.0,8.0,2.0,0.8
25.0,1.0,13.0,12.0,1.0,0.92
26.0,1.0,14.0,10.0,4.0,0.71
27.0,1.0,14.0,12.0,2.0,0.86
28.0,1.0,13.0,12.0,1.0,0.92
29.0,1.0,15.0,12.0,3.0,0.8
30.0,1.0,9.0,7.0,2.0,0.78
31.0,1.0,13.0,10.0,3.0,0.77
32.0,1.0,12.0,9.0,3.0,0.75
33.0,1.0,13.0,11.0,2.0,0.85
34.0,1.0,12.0,11.0,1.0,0.92
35.0,1.0,12.0,8.0,4.0,0.67
36.0,1.0,12.0,10.0,2.0,0.83
37.0,1.0,13.0,12.0,1.0,0.92
38.0,1.0,13.0,11.0,2.0,0.85
39.0,1.0,11.0,9.0,2.0,0.82
40.0,1.0,11.0,8.0,3.0,0.73
41.0,1.0,12.0,9.0,3.0,0.75
42.0,1.0,12.0,9.0,3.0,0.75
43.0,1.0,13.0,10.0,3.0,0.77
44.0,1.0,13.0,10.0,3.0,0.77
45.0,1.0,11.0,10.0,1.0,0.91
46.0,1.0,14.0,12.0,2.0,0.86
47.0,1.0,15.0,12.0,3.0,0.8
48.0,1.0,13.0,12.0,1.0,0.92
49.0,1.0,13.0,10.0,3.0,0.77
50.0,1.0,14.0,12.0,2.0,0.86
51.0,1.0,13.0,9.0,4.0,0.69
52.0,1.0,13.0,12.0,1.0,0.92
53.0,1.0,11.0,10.0,1.0,0.91
54.0,1.0,12.0,9.0,3.0,0.75
55.0,1.0,12.0,10.0,2.0,0.83
56.0,1.0,11.0,9.0,2.0,0.82
57.0,1.0,12.0,10.0,2.0,0.83
58.0,1.0,14.0,10.0,4.0,0.71
59.0,1.0,13.0,13.0,0.0,1.0
60.0,1.0,10.0,7.0,3.0,0.7
61.0,1.0,14.0,12.0,2.0,0.86
62.0,1.0,12.0,9.0,3.0,0.75
63.0,1.0,12.0,10.0,2.0,0.83
64.0,1.0,13.0,13.0,0.0,1.0
65.0,1.0,15.0,10.0,5.0,0.67
66.0,1.0,12.0,12.0,0.0,1.0
67.0,1.0,14.0,10.0,4.0,0.71
68.0,1.0,12.0,11.0,1.0,0.92
69.0,1.0,14.0,12.0,2.0,0.86
70.0,1.0,13.0,10.0,3.0,0.77
71.0,1.0,13.0,12.0,1.0,0.92
72.0,1.0,14.0,10.0,4.0,0.71
73.0,1.0,13.0,12.0,1.0,0.92
74.0,1.0,13.0,10.0,3.0,0.77
75.0,1.0,12.0,9.0,3.0,0.75
76.0,-1.0,6.0,0.0,6.0,0.0
77.0,1.0,4.0,3.0,1.0,0.75
78.0,1.0,9.0,8.0,1.0,0.89
79.0,1.0,12.0,8.0,4.0,0.67
80.0,1.0,9.0,7.0,2.0,0.78
81.0,1.0,12.0,11.0,1.0,0.92
82.0,-1.0,4.0,0.0,4.0,0.0
83.0,1.0,5.0,3.0,2.0,0.6
84.0,1.0,9.0,6.0,3.0,0.67
85.0,1.0,14.0,13.0,1.0,0.93
86.0,1.0,14.0,9.0,5.0,0.64
87.0,-1.0,3.0,0.0,3.0,0.0
88.0,1.0,1.0,1.0,0.0,1.0
89.0,1.0,9.0,8.0,1.0,0.89
90.0,1.0,14.0,9.0,5.0,0.64
91.0,1.0,12.0,10.0,2.0,0.83
92.0,1.0,14.0,10.0,4.0,0.71
93.0,1.0,11.0,11.0,0.0,1.0
94.0,1.0,9.0,7.0,2.0,0.78
95.0,1.0,13.0,10.0,3.0,0.77
96.0,1.0,12.0,11.0,1.0,0.92
97.0,1.0,12.0,10.0,2.0,0.83
98.0,1.0,15.0,13.0,2.0,0.87
99.0,1.0,13.0,10.0,3.0,0.77
100.0,1.0,15.0,13.0,2.0,0.87
101.0,1.0,12.0,10.0,2.0,0.83
102.0,1.0,13.0,10.0,3.0,0.77
103.0,1.0,14.0,12.0,2.0,0.86
104.0,1.0,12.0,9.0,3.0,0.75
