,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,8.0,8.0,0.0,1.0
2.0,1.0,14.0,9.0,5.0,0.64
3.0,-1.0,11.0,5.0,6.0,0.45
4.0,1.0,13.0,9.0,4.0,0.69
5.0,1.0,11.0,8.0,3.0,0.73
6.0,1.0,13.0,10.0,3.0,0.77
7.0,1.0,11.0,7.0,4.0,0.64
8.0,1.0,12.0,10.0,2.0,0.83
9.0,1.0,12.0,8.0,4.0,0.67
10.0,1.0,12.0,9.0,3.0,0.75
11.0,1.0,12.0,9.0,3.0,0.75
12.0,1.0,11.0,8.0,3.0,0.73
13.0,1.0,13.0,9.0,4.0,0.69
14.0,1.0,12.0,8.0,4.0,0.67
15.0,1.0,10.0,7.0,3.0,0.7
16.0,-1.0,11.0,4.0,7.0,0.36
17.0,1.0,14.0,10.0,4.0,0.71
18.0,1.0,13.0,8.0,5.0,0.62
19.0,1.0,11.0,8.0,3.0,0.73
20.0,1.0,11.0,8.0,3.0,0.73
21.0,1.0,11.0,8.0,3.0,0.73
22.0,1.0,12.0,7.0,5.0,0.58
23.0,1.0,15.0,9.0,6.0,0.6
24.0,1.0,13.0,8.0,5.0,0.62
25.0,1.0,12.0,11.0,1.0,0.92
26.0,1.0,11.0,7.0,4.0,0.64
27.0,1.0,13.0,10.0,3.0,0.77
28.0,1.0,13.0,10.0,3.0,0.77
29.0,1.0,10.0,7.0,3.0,0.7
30.0,1.0,13.0,9.0,4.0,0.69
31.0,1.0,11.0,6.0,5.0,0.55
32.0,1.0,14.0,9.0,5.0,0.64
33.0,1.0,12.0,9.0,3.0,0.75
34.0,1.0,14.0,9.0,5.0,0.64
35.0,1.0,14.0,10.0,4.0,0.71
36.0,1.0,13.0,9.0,4.0,0.69
37.0,1.0,13.0,9.0,4.0,0.69
38.0,1.0,12.0,9.0,3.0,0.75
39.0,1.0,14.0,12.0,2.0,0.86
40.0,1.0,10.0,6.0,4.0,0.6
41.0,1.0,10.0,8.0,2.0,0.8
42.0,1.0,11.0,8.0,3.0,0.73
43.0,1.0,13.0,8.0,5.0,0.62
44.0,-1.0,12.0,6.0,6.0,0.5
45.0,1.0,14.0,8.0,6.0,0.57
46.0,1.0,12.0,7.0,5.0,0.58
47.0,1.0,13.0,8.0,5.0,0.62
48.0,1.0,12.0,7.0,5.0,0.58
49.0,1.0,14.0,11.0,3.0,0.79
50.0,1.0,13.0,9.0,4.0,0.69
51.0,1.0,12.0,9.0,3.0,0.75
52.0,1.0,14.0,10.0,4.0,0.71
53.0,1.0,15.0,11.0,4.0,0.73
54.0,1.0,12.0,8.0,4.0,0.67
55.0,1.0,13.0,12.0,1.0,0.92
56.0,1.0,13.0,9.0,4.0,0.69
57.0,1.0,11.0,9.0,2.0,0.82
58.0,1.0,13.0,9.0,4.0,0.69
59.0,1.0,11.0,9.0,2.0,0.82
60.0,1.0,12.0,10.0,2.0,0.83
61.0,1.0,13.0,9.0,4.0,0.69
62.0,1.0,12.0,8.0,4.0,0.67
63.0,1.0,13.0,10.0,3.0,0.77
64.0,1.0,12.0,9.0,3.0,0.75
65.0,-1.0,13.0,6.0,7.0,0.46
66.0,1.0,14.0,10.0,4.0,0.71
67.0,1.0,13.0,8.0,5.0,0.62
68.0,1.0,13.0,9.0,4.0,0.69
69.0,1.0,11.0,6.0,5.0,0.55
70.0,1.0,14.0,9.0,5.0,0.64
71.0,1.0,11.0,9.0,2.0,0.82
72.0,1.0,11.0,8.0,3.0,0.73
73.0,1.0,15.0,9.0,6.0,0.6
74.0,1.0,13.0,10.0,3.0,0.77
75.0,1.0,12.0,8.0,4.0,0.67
76.0,1.0,13.0,9.0,4.0,0.69
77.0,1.0,13.0,8.0,5.0,0.62
78.0,1.0,11.0,8.0,3.0,0.73
79.0,1.0,12.0,10.0,2.0,0.83
80.0,1.0,13.0,10.0,3.0,0.77
81.0,1.0,15.0,11.0,4.0,0.73
82.0,-1.0,12.0,6.0,6.0,0.5
83.0,1.0,14.0,9.0,5.0,0.64
84.0,1.0,10.0,8.0,2.0,0.8
85.0,1.0,14.0,10.0,4.0,0.71
86.0,1.0,13.0,7.0,6.0,0.54
87.0,1.0,12.0,7.0,5.0,0.58
88.0,1.0,14.0,8.0,6.0,0.57
89.0,1.0,12.0,7.0,5.0,0.58
90.0,-1.0,14.0,7.0,7.0,0.5
91.0,1.0,14.0,9.0,5.0,0.64
92.0,1.0,12.0,9.0,3.0,0.75
93.0,1.0,12.0,9.0,3.0,0.75
94.0,1.0,14.0,9.0,5.0,0.64
95.0,1.0,13.0,8.0,5.0,0.62
96.0,1.0,10.0,6.0,4.0,0.6
97.0,1.0,10.0,7.0,3.0,0.7
98.0,1.0,14.0,8.0,6.0,0.57
99.0,1.0,10.0,6.0,4.0,0.6
100.0,1.0,15.0,10.0,5.0,0.67
101.0,1.0,15.0,11.0,4.0,0.73
102.0,1.0,13.0,8.0,5.0,0.62
103.0,1.0,12.0,10.0,2.0,0.83
104.0,1.0,11.0,7.0,4.0,0.64
105.0,1.0,10.0,8.0,2.0,0.8
106.0,-1.0,14.0,7.0,7.0,0.5
107.0,1.0,13.0,10.0,3.0,0.77
108.0,1.0,13.0,9.0,4.0,0.69
109.0,1.0,11.0,9.0,2.0,0.82
110.0,1.0,11.0,9.0,2.0,0.82
111.0,1.0,12.0,8.0,4.0,0.67
112.0,1.0,13.0,8.0,5.0,0.62
113.0,1.0,15.0,10.0,5.0,0.67
114.0,1.0,12.0,9.0,3.0,0.75
115.0,1.0,15.0,11.0,4.0,0.73
116.0,1.0,14.0,9.0,5.0,0.64
117.0,1.0,14.0,10.0,4.0,0.71
118.0,-1.0,10.0,5.0,5.0,0.5
119.0,1.0,10.0,7.0,3.0,0.7
120.0,1.0,13.0,9.0,4.0,0.69
121.0,1.0,10.0,7.0,3.0,0.7
122.0,1.0,15.0,10.0,5.0,0.67
123.0,1.0,12.0,10.0,2.0,0.83
124.0,1.0,12.0,8.0,4.0,0.67
125.0,1.0,10.0,8.0,2.0,0.8
126.0,-1.0,11.0,4.0,7.0,0.36
127.0,1.0,13.0,7.0,6.0,0.54
128.0,1.0,10.0,7.0,3.0,0.7
129.0,1.0,11.0,8.0,3.0,0.73
130.0,1.0,14.0,11.0,3.0,0.79
131.0,1.0,13.0,10.0,3.0,0.77
132.0,1.0,14.0,12.0,2.0,0.86
133.0,1.0,12.0,7.0,5.0,0.58
134.0,1.0,13.0,8.0,5.0,0.62
135.0,1.0,8.0,5.0,3.0,0.63
136.0,1.0,12.0,9.0,3.0,0.75
137.0,1.0,14.0,10.0,4.0,0.71
138.0,1.0,13.0,9.0,4.0,0.69
139.0,1.0,11.0,8.0,3.0,0.73
140.0,1.0,13.0,7.0,6.0,0.54
141.0,1.0,11.0,8.0,3.0,0.73
142.0,1.0,14.0,10.0,4.0,0.71
143.0,1.0,11.0,9.0,2.0,0.82
144.0,1.0,13.0,9.0,4.0,0.69
145.0,1.0,13.0,11.0,2.0,0.85
146.0,1.0,11.0,7.0,4.0,0.64
147.0,1.0,13.0,10.0,3.0,0.77
148.0,1.0,12.0,9.0,3.0,0.75
149.0,1.0,11.0,9.0,2.0,0.82
150.0,-1.0,12.0,6.0,6.0,0.5
151.0,1.0,13.0,8.0,5.0,0.62
152.0,1.0,9.0,7.0,2.0,0.78
153.0,1.0,12.0,8.0,4.0,0.67
154.0,1.0,15.0,11.0,4.0,0.73
155.0,1.0,10.0,7.0,3.0,0.7
156.0,1.0,14.0,10.0,4.0,0.71
157.0,1.0,14.0,9.0,5.0,0.64
158.0,1.0,15.0,11.0,4.0,0.73
159.0,1.0,13.0,7.0,6.0,0.54
160.0,1.0,15.0,11.0,4.0,0.73
161.0,1.0,13.0,9.0,4.0,0.69
162.0,1.0,13.0,11.0,2.0,0.85
163.0,1.0,12.0,8.0,4.0,0.67
164.0,1.0,12.0,8.0,4.0,0.67
165.0,-1.0,12.0,6.0,6.0,0.5
166.0,1.0,11.0,9.0,2.0,0.82
167.0,1.0,11.0,6.0,5.0,0.55
168.0,1.0,13.0,11.0,2.0,0.85
