,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,12.0,12.0,0.0,1.0
2.0,1.0,13.0,12.0,1.0,0.92
3.0,1.0,12.0,9.0,3.0,0.75
4.0,1.0,13.0,11.0,2.0,0.85
5.0,1.0,13.0,10.0,3.0,0.77
6.0,1.0,13.0,10.0,3.0,0.77
7.0,1.0,13.0,10.0,3.0,0.77
8.0,1.0,14.0,10.0,4.0,0.71
9.0,1.0,13.0,12.0,1.0,0.92
10.0,1.0,14.0,12.0,2.0,0.86
11.0,1.0,14.0,11.0,3.0,0.79
12.0,1.0,13.0,10.0,3.0,0.77
13.0,1.0,9.0,6.0,3.0,0.67
14.0,1.0,12.0,9.0,3.0,0.75
15.0,1.0,12.0,10.0,2.0,0.83
16.0,1.0,11.0,6.0,5.0,0.55
17.0,1.0,12.0,11.0,1.0,0.92
18.0,1.0,11.0,8.0,3.0,0.73
19.0,1.0,14.0,11.0,3.0,0.79
20.0,1.0,13.0,11.0,2.0,0.85
21.0,1.0,11.0,8.0,3.0,0.73
22.0,1.0,14.0,11.0,3.0,0.79
23.0,1.0,12.0,10.0,2.0,0.83
24.0,1.0,10.0,7.0,3.0,0.7
25.0,1.0,14.0,13.0,1.0,0.93
26.0,1.0,11.0,10.0,1.0,0.91
27.0,1.0,13.0,8.0,5.0,0.62
28.0,1.0,12.0,9.0,3.0,0.75
29.0,1.0,12.0,8.0,4.0,0.67
30.0,1.0,13.0,11.0,2.0,0.85
31.0,1.0,13.0,9.0,4.0,0.69
32.0,1.0,11.0,8.0,3.0,0.73
33.0,1.0,11.0,8.0,3.0,0.73
34.0,1.0,13.0,10.0,3.0,0.77
35.0,1.0,13.0,8.0,5.0,0.62
36.0,1.0,14.0,10.0,4.0,0.71
37.0,1.0,12.0,7.0,5.0,0.58
38.0,1.0,13.0,10.0,3.0,0.77
39.0,1.0,14.0,12.0,2.0,0.86
40.0,1.0,11.0,9.0,2.0,0.82
41.0,-1.0,10.0,5.0,5.0,0.5
42.0,1.0,11.0,8.0,3.0,0.73
43.0,1.0,9.0,6.0,3.0,0.67
44.0,1.0,11.0,7.0,4.0,0.64
45.0,1.0,12.0,10.0,2.0,0.83
46.0,1.0,11.0,7.0,4.0,0.64
47.0,1.0,12.0,12.0,0.0,1.0
48.0,1.0,11.0,7.0,4.0,0.64
49.0,1.0,10.0,8.0,2.0,0.8
50.0,1.0,13.0,10.0,3.0,0.77
51.0,1.0,12.0,9.0,3.0,0.75
52.0,1.0,13.0,9.0,4.0,0.69
53.0,1.0,10.0,9.0,1.0,0.9
54.0,1.0,12.0,8.0,4.0,0.67
55.0,1.0,15.0,12.0,3.0,0.8
56.0,1.0,13.0,10.0,3.0,0.77
57.0,1.0,13.0,10.0,3.0,0.77
58.0,1.0,12.0,8.0,4.0,0.67
59.0,1.0,15.0,13.0,2.0,0.87
60.0,1.0,10.0,7.0,3.0,0.7
61.0,1.0,13.0,9.0,4.0,0.69
62.0,1.0,11.0,7.0,4.0,0.64
63.0,1.0,15.0,13.0,2.0,0.87
64.0,1.0,11.0,9.0,2.0,0.82
65.0,1.0,13.0,9.0,4.0,0.69
66.0,1.0,12.0,10.0,2.0,0.83
67.0,1.0,11.0,8.0,3.0,0.73
68.0,1.0,13.0,10.0,3.0,0.77
69.0,1.0,12.0,8.0,4.0,0.67
70.0,1.0,12.0,9.0,3.0,0.75
71.0,1.0,13.0,8.0,5.0,0.62
72.0,1.0,11.0,10.0,1.0,0.91
73.0,-1.0,10.0,5.0,5.0,0.5
74.0,1.0,14.0,11.0,3.0,0.79
75.0,1.0,14.0,9.0,5.0,0.64
76.0,1.0,13.0,12.0,1.0,0.92
77.0,1.0,12.0,10.0,2.0,0.83
78.0,1.0,10.0,7.0,3.0,0.7
79.0,1.0,13.0,8.0,5.0,0.62
80.0,1.0,15.0,12.0,3.0,0.8
81.0,1.0,12.0,10.0,2.0,0.83
82.0,1.0,13.0,11.0,2.0,0.85
83.0,1.0,11.0,9.0,2.0,0.82
84.0,1.0,13.0,8.0,5.0,0.62
85.0,1.0,15.0,11.0,4.0,0.73
86.0,1.0,10.0,6.0,4.0,0.6
87.0,1.0,12.0,9.0,3.0,0.75
88.0,1.0,11.0,9.0,2.0,0.82
89.0,1.0,12.0,10.0,2.0,0.83
