,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,12.0,12.0,0.0,1.0
2.0,1.0,11.0,9.0,2.0,0.82
3.0,1.0,11.0,7.0,4.0,0.64
4.0,1.0,13.0,9.0,4.0,0.69
5.0,1.0,11.0,10.0,1.0,0.91
6.0,1.0,14.0,13.0,1.0,0.93
7.0,1.0,12.0,8.0,4.0,0.67
8.0,1.0,12.0,11.0,1.0,0.92
9.0,1.0,12.0,7.0,5.0,0.58
10.0,1.0,12.0,11.0,1.0,0.92
11.0,1.0,13.0,10.0,3.0,0.77
12.0,1.0,14.0,13.0,1.0,0.93
13.0,1.0,13.0,11.0,2.0,0.85
14.0,1.0,12.0,10.0,2.0,0.83
15.0,1.0,15.0,11.0,4.0,0.73
16.0,1.0,13.0,13.0,0.0,1.0
17.0,1.0,15.0,12.0,3.0,0.8
18.0,1.0,13.0,13.0,0.0,1.0
19.0,1.0,14.0,12.0,2.0,0.86
20.0,1.0,15.0,14.0,1.0,0.93
21.0,1.0,14.0,12.0,2.0,0.86
22.0,1.0,12.0,12.0,0.0,1.0
23.0,1.0,12.0,10.0,2.0,0.83
24.0,-1.0,12.0,6.0,6.0,0.5
25.0,1.0,11.0,6.0,5.0,0.55
26.0,1.0,14.0,11.0,3.0,0.79
27.0,1.0,9.0,7.0,2.0,0.78
28.0,1.0,13.0,10.0,3.0,0.77
29.0,1.0,13.0,11.0,2.0,0.85
30.0,1.0,10.0,7.0,3.0,0.7
31.0,1.0,14.0,13.0,1.0,0.93
32.0,1.0,10.0,8.0,2.0,0.8
33.0,1.0,15.0,11.0,4.0,0.73
34.0,1.0,12.0,9.0,3.0,0.75
35.0,1.0,14.0,10.0,4.0,0.71
36.0,1.0,13.0,9.0,4.0,0.69
37.0,1.0,12.0,8.0,4.0,0.67
38.0,1.0,14.0,11.0,3.0,0.79
39.0,1.0,11.0,9.0,2.0,0.82
40.0,1.0,11.0,8.0,3.0,0.73
41.0,1.0,13.0,10.0,3.0,0.77
42.0,1.0,12.0,9.0,3.0,0.75
43.0,1.0,14.0,11.0,3.0,0.79
44.0,1.0,13.0,11.0,2.0,0.85
45.0,1.0,12.0,9.0,3.0,0.75
46.0,1.0,11.0,9.0,2.0,0.82
47.0,1.0,13.0,10.0,3.0,0.77
48.0,1.0,12.0,8.0,4.0,0.67
49.0,1.0,14.0,12.0,2.0,0.86
50.0,1.0,15.0,10.0,5.0,0.67
51.0,1.0,13.0,10.0,3.0,0.77
52.0,1.0,10.0,7.0,3.0,0.7
53.0,-1.0,8.0,4.0,4.0,0.5
54.0,1.0,5.0,4.0,1.0,0.8
55.0,1.0,13.0,10.0,3.0,0.77
56.0,1.0,12.0,9.0,3.0,0.75
57.0,1.0,14.0,11.0,3.0,0.79
58.0,1.0,15.0,11.0,4.0,0.73
59.0,1.0,15.0,12.0,3.0,0.8
60.0,1.0,15.0,12.0,3.0,0.8
61.0,1.0,14.0,11.0,3.0,0.79
62.0,1.0,13.0,11.0,2.0,0.85
63.0,1.0,12.0,11.0,1.0,0.92
64.0,1.0,13.0,11.0,2.0,0.85
65.0,1.0,12.0,9.0,3.0,0.75
66.0,1.0,11.0,11.0,0.0,1.0
67.0,1.0,14.0,8.0,6.0,0.57
68.0,1.0,14.0,13.0,1.0,0.93
69.0,1.0,13.0,7.0,6.0,0.54
70.0,1.0,14.0,9.0,5.0,0.64
71.0,1.0,11.0,8.0,3.0,0.73
72.0,1.0,12.0,10.0,2.0,0.83
73.0,1.0,12.0,8.0,4.0,0.67
74.0,1.0,13.0,10.0,3.0,0.77
75.0,1.0,13.0,11.0,2.0,0.85
76.0,1.0,13.0,13.0,0.0,1.0
77.0,1.0,13.0,12.0,1.0,0.92
78.0,1.0,13.0,11.0,2.0,0.85
79.0,1.0,15.0,13.0,2.0,0.87
80.0,1.0,15.0,13.0,2.0,0.87
81.0,1.0,12.0,10.0,2.0,0.83
82.0,1.0,10.0,8.0,2.0,0.8
83.0,1.0,9.0,8.0,1.0,0.89
84.0,1.0,13.0,12.0,1.0,0.92
85.0,1.0,11.0,9.0,2.0,0.82
86.0,1.0,13.0,10.0,3.0,0.77
87.0,1.0,15.0,14.0,1.0,0.93
88.0,1.0,12.0,10.0,2.0,0.83
89.0,1.0,12.0,10.0,2.0,0.83
