,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,1.0,8.0,8.0,0.0,1.0
2.0,-1.0,12.0,6.0,6.0,0.5
3.0,1.0,13.0,9.0,4.0,0.69
4.0,1.0,12.0,8.0,4.0,0.67
5.0,1.0,14.0,12.0,2.0,0.86
6.0,1.0,13.0,8.0,5.0,0.62
7.0,1.0,14.0,12.0,2.0,0.86
8.0,1.0,13.0,7.0,6.0,0.54
9.0,1.0,12.0,8.0,4.0,0.67
10.0,1.0,12.0,7.0,5.0,0.58
11.0,1.0,12.0,9.0,3.0,0.75
12.0,1.0,11.0,7.0,4.0,0.64
13.0,1.0,11.0,8.0,3.0,0.73
14.0,1.0,13.0,9.0,4.0,0.69
15.0,1.0,13.0,9.0,4.0,0.69
16.0,1.0,12.0,9.0,3.0,0.75
17.0,1.0,14.0,9.0,5.0,0.64
18.0,1.0,13.0,10.0,3.0,0.77
19.0,1.0,15.0,10.0,5.0,0.67
20.0,1.0,13.0,12.0,1.0,0.92
21.0,1.0,11.0,8.0,3.0,0.73
22.0,1.0,11.0,9.0,2.0,0.82
23.0,1.0,11.0,8.0,3.0,0.73
24.0,1.0,9.0,6.0,3.0,0.67
25.0,1.0,12.0,8.0,4.0,0.67
26.0,1.0,10.0,7.0,3.0,0.7
27.0,-1.0,7.0,1.0,6.0,0.14
28.0,-1.0,3.0,1.0,2.0,0.33
29.0,-1.0,4.0,1.0,3.0,0.25
30.0,1.0,11.0,8.0,3.0,0.73
31.0,1.0,12.0,9.0,3.0,0.75
32.0,1.0,12.0,10.0,2.0,0.83
33.0,1.0,14.0,12.0,2.0,0.86
34.0,1.0,14.0,11.0,3.0,0.79
35.0,1.0,14.0,10.0,4.0,0.71
36.0,1.0,11.0,9.0,2.0,0.82
37.0,1.0,12.0,8.0,4.0,0.67
38.0,1.0,12.0,9.0,3.0,0.75
39.0,1.0,13.0,10.0,3.0,0.77
40.0,1.0,14.0,9.0,5.0,0.64
41.0,1.0,11.0,8.0,3.0,0.73
42.0,1.0,13.0,10.0,3.0,0.77
43.0,1.0,13.0,12.0,1.0,0.92
44.0,1.0,11.0,8.0,3.0,0.73
45.0,-1.0,7.0,1.0,6.0,0.14
46.0,-1.0,3.0,1.0,2.0,0.33
47.0,1.0,10.0,6.0,4.0,0.6
48.0,1.0,15.0,10.0,5.0,0.67
49.0,1.0,13.0,9.0,4.0,0.69
50.0,1.0,12.0,8.0,4.0,0.67
51.0,1.0,15.0,11.0,4.0,0.73
52.0,1.0,13.0,8.0,5.0,0.62
53.0,1.0,9.0,6.0,3.0,0.67
54.0,-1.0,13.0,6.0,7.0,0.46
55.0,1.0,11.0,9.0,2.0,0.82
56.0,1.0,14.0,10.0,4.0,0.71
57.0,1.0,13.0,11.0,2.0,0.85
58.0,1.0,13.0,7.0,6.0,0.54
59.0,1.0,8.0,7.0,1.0,0.88
60.0,1.0,15.0,9.0,6.0,0.6
61.0,1.0,11.0,10.0,1.0,0.91
62.0,1.0,14.0,8.0,6.0,0.57
63.0,1.0,13.0,10.0,3.0,0.77
64.0,1.0,12.0,9.0,3.0,0.75
65.0,1.0,13.0,9.0,4.0,0.69
66.0,1.0,10.0,7.0,3.0,0.7
67.0,1.0,15.0,10.0,5.0,0.67
68.0,1.0,11.0,8.0,3.0,0.73
69.0,1.0,13.0,11.0,2.0,0.85
70.0,1.0,13.0,11.0,2.0,0.85
71.0,1.0,13.0,10.0,3.0,0.77
72.0,1.0,13.0,10.0,3.0,0.77
73.0,1.0,14.0,11.0,3.0,0.79
74.0,1.0,12.0,8.0,4.0,0.67
75.0,1.0,11.0,6.0,5.0,0.55
76.0,1.0,12.0,10.0,2.0,0.83
77.0,1.0,12.0,10.0,2.0,0.83
78.0,1.0,12.0,8.0,4.0,0.67
79.0,1.0,14.0,9.0,5.0,0.64
80.0,1.0,15.0,12.0,3.0,0.8
81.0,1.0,12.0,8.0,4.0,0.67
82.0,1.0,14.0,9.0,5.0,0.64
83.0,1.0,12.0,7.0,5.0,0.58
84.0,1.0,13.0,11.0,2.0,0.85
85.0,1.0,15.0,11.0,4.0,0.73
86.0,1.0,10.0,7.0,3.0,0.7
87.0,1.0,12.0,9.0,3.0,0.75
88.0,1.0,14.0,8.0,6.0,0.57
89.0,1.0,12.0,11.0,1.0,0.92
90.0,1.0,12.0,7.0,5.0,0.58
91.0,1.0,14.0,9.0,5.0,0.64
92.0,-1.0,12.0,6.0,6.0,0.5
93.0,1.0,11.0,8.0,3.0,0.73
94.0,1.0,12.0,9.0,3.0,0.75
95.0,1.0,13.0,9.0,4.0,0.69
96.0,1.0,15.0,13.0,2.0,0.87
97.0,1.0,12.0,8.0,4.0,0.67
98.0,1.0,10.0,7.0,3.0,0.7
99.0,1.0,11.0,8.0,3.0,0.73
100.0,1.0,12.0,7.0,5.0,0.58
101.0,1.0,13.0,11.0,2.0,0.85
102.0,1.0,13.0,9.0,4.0,0.69
103.0,1.0,9.0,8.0,1.0,0.89
104.0,1.0,10.0,7.0,3.0,0.7
105.0,1.0,11.0,9.0,2.0,0.82
106.0,1.0,12.0,10.0,2.0,0.83
107.0,1.0,12.0,9.0,3.0,0.75
108.0,1.0,12.0,9.0,3.0,0.75
109.0,1.0,15.0,11.0,4.0,0.73
110.0,1.0,11.0,6.0,5.0,0.55
111.0,1.0,14.0,12.0,2.0,0.86
112.0,1.0,14.0,12.0,2.0,0.86
113.0,1.0,12.0,9.0,3.0,0.75
114.0,1.0,14.0,8.0,6.0,0.57
115.0,1.0,15.0,11.0,4.0,0.73
116.0,1.0,13.0,7.0,6.0,0.54
117.0,1.0,13.0,11.0,2.0,0.85
118.0,1.0,15.0,12.0,3.0,0.8
119.0,1.0,11.0,10.0,1.0,0.91
120.0,1.0,13.0,11.0,2.0,0.85
121.0,1.0,14.0,12.0,2.0,0.86
122.0,1.0,10.0,8.0,2.0,0.8
123.0,1.0,12.0,7.0,5.0,0.58
124.0,1.0,13.0,9.0,4.0,0.69
125.0,1.0,13.0,8.0,5.0,0.62
126.0,1.0,9.0,7.0,2.0,0.78
127.0,-1.0,12.0,6.0,6.0,0.5
128.0,1.0,14.0,10.0,4.0,0.71
129.0,1.0,13.0,9.0,4.0,0.69
130.0,1.0,11.0,8.0,3.0,0.73
131.0,1.0,13.0,7.0,6.0,0.54
132.0,1.0,13.0,8.0,5.0,0.62
133.0,1.0,12.0,8.0,4.0,0.67
134.0,1.0,13.0,9.0,4.0,0.69
135.0,1.0,12.0,7.0,5.0,0.58
136.0,-1.0,10.0,5.0,5.0,0.5
137.0,1.0,15.0,10.0,5.0,0.67
138.0,1.0,14.0,12.0,2.0,0.86
139.0,1.0,11.0,8.0,3.0,0.73
140.0,1.0,15.0,12.0,3.0,0.8
141.0,1.0,15.0,12.0,3.0,0.8
142.0,1.0,13.0,11.0,2.0,0.85
143.0,1.0,14.0,11.0,3.0,0.79
144.0,1.0,15.0,10.0,5.0,0.67
145.0,1.0,11.0,8.0,3.0,0.73
146.0,1.0,14.0,11.0,3.0,0.79
147.0,1.0,11.0,9.0,2.0,0.82
148.0,1.0,13.0,10.0,3.0,0.77
149.0,1.0,13.0,9.0,4.0,0.69
150.0,1.0,12.0,11.0,1.0,0.92
151.0,1.0,12.0,8.0,4.0,0.67
152.0,1.0,13.0,10.0,3.0,0.77
153.0,1.0,15.0,8.0,7.0,0.53
154.0,1.0,10.0,9.0,1.0,0.9
155.0,-1.0,13.0,6.0,7.0,0.46
156.0,1.0,12.0,9.0,3.0,0.75
157.0,1.0,11.0,7.0,4.0,0.64
158.0,1.0,13.0,10.0,3.0,0.77
159.0,-1.0,14.0,6.0,8.0,0.43
160.0,1.0,12.0,8.0,4.0,0.67
161.0,-1.0,13.0,6.0,7.0,0.46
162.0,1.0,12.0,10.0,2.0,0.83
163.0,1.0,12.0,7.0,5.0,0.58
164.0,1.0,11.0,7.0,4.0,0.64
165.0,1.0,14.0,11.0,3.0,0.79
166.0,1.0,12.0,8.0,4.0,0.67
167.0,1.0,14.0,10.0,4.0,0.71
168.0,1.0,12.0,8.0,4.0,0.67
