,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,4.0,2.0,2.0,0.5
2.0,1.0,3.0,3.0,0.0,1.0
3.0,1.0,3.0,0.0,0.0,1.0
4.0,1.0,2.0,2.0,0.0,1.0
5.0,1.0,1.0,1.0,0.0,1.0
6.0,1.0,1.0,1.0,0.0,1.0
7.0,1.0,9.0,6.0,3.0,0.67
8.0,1.0,2.0,2.0,0.0,1.0
9.0,-1.0,2.0,1.0,1.0,0.5
10.0,-1.0,4.0,2.0,2.0,0.5
11.0,1.0,3.0,2.0,1.0,0.67
12.0,1.0,3.0,3.0,0.0,1.0
13.0,-1.0,1.0,0.0,1.0,0.0
14.0,1.0,12.0,8.0,4.0,0.67
15.0,-1.0,3.0,1.0,2.0,0.33
16.0,1.0,5.0,4.0,1.0,0.8
17.0,-1.0,2.0,1.0,1.0,0.5
18.0,-1.0,2.0,0.0,2.0,0.0
19.0,1.0,3.0,2.0,1.0,0.67
20.0,1.0,6.0,4.0,2.0,0.67
21.0,-1.0,5.0,1.0,4.0,0.2
22.0,1.0,10.0,8.0,2.0,0.8
23.0,-1.0,1.0,0.0,1.0,0.0
24.0,1.0,10.0,8.0,2.0,0.8
25.0,1.0,2.0,2.0,0.0,1.0
26.0,-1.0,4.0,2.0,2.0,0.5
27.0,1.0,3.0,2.0,1.0,0.67
28.0,1.0,6.0,4.0,2.0,0.67
29.0,1.0,1.0,1.0,0.0,1.0
30.0,1.0,6.0,4.0,2.0,0.67
31.0,1.0,6.0,5.0,1.0,0.83
32.0,-1.0,2.0,1.0,1.0,0.5
33.0,1.0,6.0,4.0,2.0,0.67
34.0,1.0,3.0,2.0,1.0,0.67
35.0,-1.0,3.0,1.0,2.0,0.33
36.0,1.0,7.0,4.0,3.0,0.57
37.0,-1.0,7.0,3.0,4.0,0.43
38.0,1.0,3.0,2.0,1.0,0.67
39.0,1.0,3.0,2.0,1.0,0.67
40.0,-1.0,4.0,1.0,3.0,0.25
41.0,1.0,7.0,5.0,2.0,0.71
42.0,1.0,5.0,3.0,2.0,0.6
43.0,-1.0,4.0,1.0,3.0,0.25
44.0,-1.0,3.0,1.0,2.0,0.33
45.0,1.0,7.0,6.0,1.0,0.86
46.0,-1.0,2.0,1.0,1.0,0.5
47.0,1.0,4.0,3.0,1.0,0.75
48.0,-1.0,4.0,2.0,2.0,0.5
49.0,-1.0,2.0,1.0,1.0,0.5
50.0,-1.0,5.0,2.0,3.0,0.4
51.0,1.0,4.0,3.0,1.0,0.75
52.0,1.0,6.0,6.0,0.0,1.0
53.0,-1.0,2.0,1.0,1.0,0.5
54.0,1.0,3.0,2.0,1.0,0.67
55.0,1.0,3.0,2.0,1.0,0.67
56.0,1.0,5.0,3.0,2.0,0.6
57.0,-1.0,8.0,4.0,4.0,0.5
58.0,1.0,5.0,5.0,0.0,1.0
59.0,1.0,3.0,2.0,1.0,0.67
60.0,1.0,5.0,3.0,2.0,0.6
61.0,1.0,2.0,2.0,0.0,1.0
62.0,-1.0,4.0,2.0,2.0,0.5
63.0,1.0,11.0,9.0,2.0,0.82
64.0,-1.0,2.0,0.0,2.0,0.0
65.0,1.0,7.0,5.0,2.0,0.71
66.0,1.0,1.0,1.0,0.0,1.0
67.0,1.0,3.0,3.0,0.0,1.0
68.0,1.0,5.0,3.0,2.0,0.6
69.0,1.0,5.0,3.0,2.0,0.6
70.0,1.0,5.0,5.0,0.0,1.0
71.0,1.0,2.0,2.0,0.0,1.0
72.0,-1.0,5.0,1.0,4.0,0.2
73.0,1.0,6.0,5.0,1.0,0.83
74.0,-1.0,2.0,0.0,2.0,0.0
75.0,1.0,6.0,4.0,2.0,0.67
76.0,-1.0,3.0,1.0,2.0,0.33
77.0,1.0,4.0,4.0,0.0,1.0
78.0,1.0,3.0,3.0,0.0,1.0
79.0,1.0,2.0,2.0,0.0,1.0
80.0,1.0,5.0,3.0,2.0,0.6
81.0,-1.0,3.0,1.0,2.0,0.33
82.0,1.0,7.0,6.0,1.0,0.86
83.0,-1.0,2.0,0.0,2.0,0.0
84.0,1.0,9.0,6.0,3.0,0.67
85.0,-1.0,2.0,1.0,1.0,0.5
86.0,1.0,1.0,1.0,0.0,1.0
87.0,-1.0,3.0,0.0,3.0,0.0
88.0,1.0,8.0,7.0,1.0,0.88
89.0,-1.0,6.0,2.0,4.0,0.33
90.0,1.0,12.0,8.0,4.0,0.67
91.0,-1.0,1.0,0.0,1.0,0.0
92.0,1.0,9.0,6.0,3.0,0.67
93.0,1.0,2.0,2.0,0.0,1.0
94.0,1.0,5.0,3.0,2.0,0.6
95.0,1.0,4.0,4.0,0.0,1.0
96.0,1.0,1.0,1.0,0.0,1.0
97.0,1.0,3.0,2.0,1.0,0.67
98.0,1.0,4.0,3.0,1.0,0.75
99.0,1.0,1.0,1.0,0.0,1.0
100.0,1.0,1.0,1.0,0.0,1.0
101.0,1.0,5.0,3.0,2.0,0.6
102.0,-1.0,4.0,2.0,2.0,0.5
103.0,-1.0,2.0,1.0,1.0,0.5
104.0,1.0,6.0,6.0,0.0,1.0
105.0,-1.0,6.0,3.0,3.0,0.5
106.0,1.0,4.0,3.0,1.0,0.75
107.0,1.0,1.0,1.0,0.0,1.0
108.0,-1.0,2.0,1.0,1.0,0.5
109.0,1.0,4.0,3.0,1.0,0.75
110.0,1.0,3.0,3.0,0.0,1.0
111.0,-1.0,3.0,1.0,2.0,0.33
112.0,1.0,4.0,3.0,1.0,0.75
113.0,-1.0,6.0,2.0,4.0,0.33
114.0,1.0,8.0,5.0,3.0,0.63
115.0,-1.0,3.0,0.0,3.0,0.0
116.0,1.0,7.0,7.0,0.0,1.0
117.0,-1.0,2.0,0.0,2.0,0.0
118.0,1.0,3.0,3.0,0.0,1.0
119.0,-1.0,6.0,3.0,3.0,0.5
120.0,1.0,8.0,5.0,3.0,0.63
121.0,1.0,2.0,2.0,0.0,1.0
122.0,1.0,2.0,2.0,0.0,1.0
123.0,-1.0,4.0,2.0,2.0,0.5
124.0,1.0,4.0,4.0,0.0,1.0
125.0,-1.0,4.0,1.0,3.0,0.25
126.0,1.0,7.0,5.0,2.0,0.71
127.0,1.0,1.0,1.0,0.0,1.0
128.0,1.0,1.0,1.0,0.0,1.0
129.0,-1.0,2.0,0.0,2.0,0.0
130.0,1.0,3.0,2.0,1.0,0.67
131.0,1.0,6.0,4.0,2.0,0.67
132.0,1.0,1.0,1.0,0.0,1.0
133.0,-1.0,2.0,0.0,2.0,0.0
134.0,1.0,1.0,1.0,0.0,1.0
135.0,-1.0,1.0,0.0,1.0,0.0
136.0,1.0,5.0,5.0,0.0,1.0
137.0,-1.0,2.0,1.0,1.0,0.5
138.0,-1.0,2.0,1.0,1.0,0.5
139.0,-1.0,4.0,2.0,2.0,0.5
140.0,1.0,2.0,2.0,0.0,1.0
141.0,1.0,1.0,1.0,0.0,1.0
142.0,1.0,5.0,3.0,2.0,0.6
143.0,1.0,5.0,0.0,0.0,1.0
144.0,-1.0,2.0,1.0,1.0,0.5
145.0,1.0,5.0,5.0,0.0,1.0
146.0,-1.0,3.0,1.0,2.0,0.33
147.0,-1.0,2.0,1.0,1.0,0.5
148.0,-1.0,5.0,2.0,3.0,0.4
149.0,1.0,3.0,2.0,1.0,0.67
150.0,-1.0,5.0,2.0,3.0,0.4
151.0,1.0,4.0,3.0,1.0,0.75
152.0,-1.0,3.0,1.0,2.0,0.33
153.0,-1.0,6.0,3.0,3.0,0.5
154.0,1.0,3.0,2.0,1.0,0.67
155.0,-1.0,4.0,1.0,3.0,0.25
156.0,1.0,7.0,5.0,2.0,0.71
157.0,1.0,2.0,2.0,0.0,1.0
158.0,1.0,1.0,1.0,0.0,1.0
159.0,-1.0,3.0,1.0,2.0,0.33
160.0,1.0,7.0,6.0,1.0,0.86
161.0,-1.0,3.0,1.0,2.0,0.33
162.0,1.0,3.0,2.0,1.0,0.67
163.0,-1.0,4.0,1.0,3.0,0.25
164.0,1.0,1.0,1.0,0.0,1.0
165.0,1.0,5.0,3.0,2.0,0.6
166.0,-1.0,4.0,2.0,2.0,0.5
167.0,-1.0,4.0,2.0,2.0,0.5
168.0,1.0,3.0,2.0,1.0,0.67
169.0,1.0,3.0,3.0,0.0,1.0
170.0,1.0,3.0,2.0,1.0,0.67
171.0,1.0,1.0,1.0,0.0,1.0
172.0,-1.0,6.0,3.0,3.0,0.5
173.0,1.0,4.0,3.0,1.0,0.75
174.0,-1.0,4.0,2.0,2.0,0.5
175.0,-1.0,3.0,1.0,2.0,0.33
176.0,-1.0,6.0,3.0,3.0,0.5
177.0,-1.0,5.0,2.0,3.0,0.4
178.0,1.0,9.0,7.0,2.0,0.78
179.0,-1.0,7.0,3.0,4.0,0.43
180.0,1.0,3.0,2.0,1.0,0.67
181.0,-1.0,3.0,1.0,2.0,0.33
182.0,1.0,5.0,4.0,1.0,0.8
183.0,-1.0,3.0,1.0,2.0,0.33
184.0,1.0,7.0,5.0,2.0,0.71
185.0,-1.0,3.0,1.0,2.0,0.33
186.0,1.0,7.0,7.0,0.0,1.0
187.0,1.0,4.0,3.0,1.0,0.75
188.0,1.0,5.0,3.0,2.0,0.6
189.0,1.0,1.0,1.0,0.0,1.0
190.0,1.0,5.0,3.0,2.0,0.6
191.0,1.0,2.0,2.0,0.0,1.0
192.0,-1.0,2.0,0.0,2.0,0.0
193.0,1.0,9.0,5.0,4.0,0.56
194.0,-1.0,3.0,1.0,2.0,0.33
195.0,1.0,5.0,4.0,1.0,0.8
196.0,-1.0,6.0,3.0,3.0,0.5
197.0,1.0,6.0,5.0,1.0,0.83
198.0,-1.0,3.0,1.0,2.0,0.33
199.0,1.0,6.0,4.0,2.0,0.67
200.0,-1.0,3.0,1.0,2.0,0.33
201.0,1.0,7.0,4.0,3.0,0.57
202.0,-1.0,7.0,2.0,5.0,0.29
203.0,1.0,11.0,8.0,3.0,0.73
204.0,1.0,11.0,0.0,0.0,1.0
205.0,-1.0,4.0,1.0,3.0,0.25
206.0,1.0,5.0,3.0,2.0,0.6
207.0,-1.0,8.0,2.0,6.0,0.25
208.0,1.0,8.0,6.0,2.0,0.75
209.0,-1.0,4.0,2.0,2.0,0.5
210.0,1.0,3.0,3.0,0.0,1.0
211.0,-1.0,5.0,1.0,4.0,0.2
212.0,-1.0,9.0,4.0,5.0,0.44
213.0,-1.0,2.0,1.0,1.0,0.5
214.0,1.0,3.0,2.0,1.0,0.67
215.0,1.0,1.0,1.0,0.0,1.0
216.0,-1.0,3.0,1.0,2.0,0.33
217.0,1.0,7.0,4.0,3.0,0.57
218.0,-1.0,3.0,1.0,2.0,0.33
219.0,1.0,2.0,2.0,0.0,1.0
220.0,-1.0,3.0,1.0,2.0,0.33
221.0,1.0,4.0,3.0,1.0,0.75
222.0,-1.0,5.0,1.0,4.0,0.2
223.0,1.0,10.0,9.0,1.0,0.9
224.0,-1.0,1.0,0.0,1.0,0.0
225.0,1.0,10.0,10.0,0.0,1.0
226.0,-1.0,4.0,0.0,4.0,0.0
227.0,1.0,8.0,8.0,0.0,1.0
228.0,-1.0,1.0,0.0,1.0,0.0
229.0,1.0,5.0,4.0,1.0,0.8
230.0,-1.0,4.0,2.0,2.0,0.5
231.0,-1.0,5.0,2.0,3.0,0.4
232.0,-1.0,2.0,0.0,2.0,0.0
233.0,1.0,5.0,4.0,1.0,0.8
234.0,-1.0,5.0,2.0,3.0,0.4
235.0,1.0,4.0,3.0,1.0,0.75
236.0,-1.0,3.0,1.0,2.0,0.33
237.0,1.0,7.0,7.0,0.0,1.0
238.0,-1.0,6.0,1.0,5.0,0.17
239.0,1.0,8.0,7.0,1.0,0.88
240.0,-1.0,4.0,1.0,3.0,0.25
241.0,1.0,6.0,5.0,1.0,0.83
242.0,-1.0,4.0,1.0,3.0,0.25
243.0,-1.0,6.0,2.0,4.0,0.33
244.0,1.0,9.0,7.0,2.0,0.78
245.0,-1.0,2.0,1.0,1.0,0.5
246.0,-1.0,11.0,4.0,7.0,0.36
247.0,-1.0,5.0,1.0,4.0,0.2
248.0,1.0,5.0,4.0,1.0,0.8
249.0,-1.0,2.0,1.0,1.0,0.5
250.0,-1.0,2.0,0.0,2.0,0.0
251.0,1.0,5.0,5.0,0.0,1.0
252.0,-1.0,2.0,0.0,2.0,0.0
253.0,1.0,7.0,6.0,1.0,0.86
254.0,1.0,1.0,1.0,0.0,1.0
255.0,1.0,1.0,0.0,0.0,1.0
256.0,1.0,5.0,3.0,2.0,0.6
257.0,1.0,1.0,1.0,0.0,1.0
258.0,-1.0,3.0,0.0,3.0,0.0
259.0,1.0,9.0,6.0,3.0,0.67
260.0,-1.0,4.0,2.0,2.0,0.5
261.0,-1.0,2.0,1.0,1.0,0.5
262.0,-1.0,3.0,0.0,3.0,0.0
263.0,1.0,14.0,12.0,2.0,0.86
264.0,-1.0,2.0,1.0,1.0,0.5
265.0,-1.0,8.0,4.0,4.0,0.5
266.0,-1.0,2.0,1.0,1.0,0.5
267.0,-1.0,4.0,2.0,2.0,0.5
268.0,1.0,1.0,1.0,0.0,1.0
269.0,1.0,6.0,4.0,2.0,0.67
270.0,1.0,7.0,5.0,2.0,0.71
271.0,-1.0,2.0,1.0,1.0,0.5
272.0,1.0,2.0,0.0,0.0,1.0
273.0,1.0,7.0,6.0,1.0,0.86
274.0,-1.0,2.0,1.0,1.0,0.5
275.0,1.0,2.0,2.0,0.0,1.0
276.0,-1.0,5.0,2.0,3.0,0.4
277.0,-1.0,3.0,0.0,3.0,0.0
278.0,1.0,12.0,9.0,3.0,0.75
279.0,1.0,1.0,1.0,0.0,1.0
280.0,1.0,5.0,3.0,2.0,0.6
281.0,1.0,7.0,6.0,1.0,0.86
282.0,-1.0,4.0,2.0,2.0,0.5
283.0,1.0,5.0,5.0,0.0,1.0
284.0,1.0,3.0,2.0,1.0,0.67
285.0,-1.0,5.0,2.0,3.0,0.4
286.0,1.0,6.0,4.0,2.0,0.67
287.0,1.0,1.0,1.0,0.0,1.0
288.0,1.0,4.0,3.0,1.0,0.75
289.0,1.0,1.0,1.0,0.0,1.0
290.0,1.0,2.0,2.0,0.0,1.0
291.0,-1.0,3.0,1.0,2.0,0.33
292.0,1.0,4.0,4.0,0.0,1.0
293.0,-1.0,3.0,0.0,3.0,0.0
294.0,1.0,13.0,11.0,2.0,0.85
295.0,1.0,3.0,3.0,0.0,1.0
296.0,-1.0,2.0,1.0,1.0,0.5
297.0,1.0,14.0,9.0,5.0,0.64
298.0,1.0,2.0,2.0,0.0,1.0
299.0,-1.0,8.0,4.0,4.0,0.5
300.0,1.0,4.0,3.0,1.0,0.75
