,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,3.0,0.0,3.0,0.0
2.0,1.0,2.0,2.0,0.0,1.0
3.0,1.0,7.0,4.0,3.0,0.57
4.0,1.0,3.0,2.0,1.0,0.67
5.0,1.0,6.0,4.0,2.0,0.67
6.0,-1.0,2.0,1.0,1.0,0.5
7.0,1.0,5.0,4.0,1.0,0.8
8.0,-1.0,3.0,1.0,2.0,0.33
9.0,1.0,4.0,3.0,1.0,0.75
10.0,1.0,3.0,2.0,1.0,0.67
11.0,1.0,4.0,3.0,1.0,0.75
12.0,1.0,4.0,4.0,0.0,1.0
13.0,-1.0,2.0,0.0,2.0,0.0
14.0,1.0,7.0,7.0,0.0,1.0
15.0,1.0,4.0,3.0,1.0,0.75
16.0,1.0,3.0,2.0,1.0,0.67
17.0,1.0,4.0,3.0,1.0,0.75
18.0,1.0,3.0,2.0,1.0,0.67
19.0,1.0,6.0,6.0,0.0,1.0
20.0,-1.0,2.0,1.0,1.0,0.5
21.0,1.0,4.0,4.0,0.0,1.0
22.0,-1.0,4.0,1.0,3.0,0.25
23.0,1.0,7.0,4.0,3.0,0.57
24.0,-1.0,3.0,0.0,3.0,0.0
25.0,1.0,10.0,6.0,4.0,0.6
26.0,1.0,3.0,2.0,1.0,0.67
27.0,1.0,6.0,5.0,1.0,0.83
28.0,1.0,1.0,1.0,0.0,1.0
29.0,1.0,5.0,4.0,1.0,0.8
30.0,1.0,1.0,1.0,0.0,1.0
31.0,1.0,6.0,4.0,2.0,0.67
32.0,1.0,2.0,2.0,0.0,1.0
33.0,1.0,3.0,3.0,0.0,1.0
34.0,1.0,4.0,4.0,0.0,1.0
35.0,-1.0,8.0,4.0,4.0,0.5
36.0,-1.0,1.0,0.0,1.0,0.0
37.0,1.0,8.0,5.0,3.0,0.63
38.0,1.0,8.0,0.0,0.0,1.0
39.0,-1.0,2.0,1.0,1.0,0.5
40.0,1.0,7.0,5.0,2.0,0.71
41.0,-1.0,2.0,0.0,2.0,0.0
42.0,1.0,4.0,4.0,0.0,1.0
43.0,1.0,2.0,2.0,0.0,1.0
44.0,-1.0,1.0,0.0,1.0,0.0
45.0,1.0,10.0,7.0,3.0,0.7
46.0,1.0,1.0,1.0,0.0,1.0
47.0,1.0,6.0,4.0,2.0,0.67
48.0,-1.0,2.0,0.0,2.0,0.0
49.0,1.0,8.0,5.0,3.0,0.63
50.0,-1.0,2.0,0.0,2.0,0.0
51.0,1.0,9.0,6.0,3.0,0.67
52.0,1.0,9.0,0.0,0.0,1.0
53.0,1.0,3.0,3.0,0.0,1.0
54.0,-1.0,6.0,3.0,3.0,0.5
55.0,1.0,6.0,0.0,0.0,1.0
56.0,-1.0,4.0,2.0,2.0,0.5
57.0,1.0,7.0,7.0,0.0,1.0
58.0,1.0,1.0,1.0,0.0,1.0
59.0,1.0,3.0,2.0,1.0,0.67
60.0,1.0,5.0,3.0,2.0,0.6
61.0,-1.0,2.0,1.0,1.0,0.5
62.0,-1.0,1.0,0.0,1.0,0.0
63.0,1.0,3.0,2.0,1.0,0.67
64.0,1.0,4.0,3.0,1.0,0.75
65.0,-1.0,4.0,2.0,2.0,0.5
66.0,1.0,5.0,4.0,1.0,0.8
67.0,-1.0,1.0,0.0,1.0,0.0
68.0,1.0,9.0,8.0,1.0,0.89
69.0,1.0,1.0,1.0,0.0,1.0
70.0,1.0,4.0,3.0,1.0,0.75
71.0,-1.0,3.0,0.0,3.0,0.0
72.0,1.0,10.0,7.0,3.0,0.7
73.0,1.0,1.0,1.0,0.0,1.0
74.0,1.0,4.0,3.0,1.0,0.75
75.0,1.0,5.0,3.0,2.0,0.6
76.0,1.0,8.0,5.0,3.0,0.63
77.0,-1.0,1.0,0.0,1.0,0.0
78.0,1.0,10.0,8.0,2.0,0.8
79.0,1.0,1.0,1.0,0.0,1.0
80.0,1.0,5.0,3.0,2.0,0.6
81.0,1.0,5.0,3.0,2.0,0.6
82.0,1.0,8.0,7.0,1.0,0.88
83.0,1.0,4.0,3.0,1.0,0.75
84.0,1.0,5.0,5.0,0.0,1.0
85.0,-1.0,4.0,2.0,2.0,0.5
