,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,5.0,1.0,4.0,0.2
2.0,1.0,1.0,1.0,0.0,1.0
3.0,-1.0,2.0,0.0,2.0,0.0
4.0,1.0,11.0,8.0,3.0,0.73
5.0,-1.0,3.0,0.0,3.0,0.0
6.0,1.0,10.0,7.0,3.0,0.7
7.0,1.0,5.0,3.0,2.0,0.6
8.0,-1.0,5.0,2.0,3.0,0.4
9.0,1.0,5.0,4.0,1.0,0.8
10.0,-1.0,3.0,1.0,2.0,0.33
11.0,-1.0,3.0,1.0,2.0,0.33
12.0,1.0,6.0,4.0,2.0,0.67
13.0,-1.0,3.0,0.0,3.0,0.0
14.0,1.0,12.0,8.0,4.0,0.67
15.0,1.0,5.0,3.0,2.0,0.6
16.0,1.0,4.0,4.0,0.0,1.0
17.0,-1.0,1.0,0.0,1.0,0.0
18.0,1.0,9.0,5.0,4.0,0.56
19.0,1.0,4.0,4.0,0.0,1.0
20.0,1.0,4.0,0.0,0.0,1.0
21.0,1.0,5.0,4.0,1.0,0.8
22.0,-1.0,2.0,1.0,1.0,0.5
23.0,1.0,3.0,3.0,0.0,1.0
24.0,1.0,5.0,4.0,1.0,0.8
25.0,-1.0,3.0,1.0,2.0,0.33
26.0,1.0,8.0,5.0,3.0,0.63
27.0,1.0,2.0,2.0,0.0,1.0
28.0,-1.0,2.0,1.0,1.0,0.5
29.0,1.0,4.0,3.0,1.0,0.75
30.0,-1.0,3.0,0.0,3.0,0.0
31.0,1.0,4.0,3.0,1.0,0.75
32.0,-1.0,1.0,0.0,1.0,0.0
33.0,1.0,2.0,2.0,0.0,1.0
34.0,1.0,1.0,1.0,0.0,1.0
35.0,1.0,6.0,4.0,2.0,0.67
36.0,1.0,4.0,3.0,1.0,0.75
37.0,1.0,1.0,1.0,0.0,1.0
38.0,-1.0,7.0,3.0,4.0,0.43
39.0,1.0,5.0,4.0,1.0,0.8
40.0,-1.0,4.0,0.0,4.0,0.0
41.0,1.0,6.0,4.0,2.0,0.67
42.0,-1.0,2.0,0.0,2.0,0.0
43.0,-1.0,1.0,0.0,1.0,0.0
44.0,1.0,5.0,3.0,2.0,0.6
45.0,-1.0,7.0,3.0,4.0,0.43
46.0,1.0,4.0,3.0,1.0,0.75
47.0,1.0,4.0,3.0,1.0,0.75
48.0,-1.0,1.0,0.0,1.0,0.0
49.0,1.0,5.0,4.0,1.0,0.8
50.0,-1.0,2.0,1.0,1.0,0.5
51.0,1.0,5.0,4.0,1.0,0.8
52.0,1.0,5.0,4.0,1.0,0.8
53.0,-1.0,9.0,4.0,5.0,0.44
54.0,1.0,2.0,2.0,0.0,1.0
55.0,1.0,3.0,2.0,1.0,0.67
56.0,1.0,3.0,2.0,1.0,0.67
57.0,-1.0,4.0,1.0,3.0,0.25
58.0,1.0,12.0,10.0,2.0,0.83
59.0,-1.0,2.0,1.0,1.0,0.5
60.0,1.0,5.0,3.0,2.0,0.6
61.0,-1.0,2.0,0.0,2.0,0.0
62.0,-1.0,4.0,1.0,3.0,0.25
63.0,1.0,7.0,5.0,2.0,0.71
64.0,-1.0,5.0,2.0,3.0,0.4
65.0,-1.0,4.0,2.0,2.0,0.5
66.0,1.0,2.0,2.0,0.0,1.0
67.0,1.0,3.0,3.0,0.0,1.0
68.0,1.0,5.0,5.0,0.0,1.0
69.0,-1.0,4.0,2.0,2.0,0.5
70.0,1.0,5.0,3.0,2.0,0.6
71.0,1.0,3.0,2.0,1.0,0.67
72.0,1.0,4.0,3.0,1.0,0.75
73.0,1.0,3.0,2.0,1.0,0.67
74.0,-1.0,1.0,0.0,1.0,0.0
75.0,1.0,11.0,8.0,3.0,0.73
76.0,1.0,4.0,3.0,1.0,0.75
77.0,1.0,1.0,1.0,0.0,1.0
78.0,-1.0,6.0,3.0,3.0,0.5
79.0,1.0,3.0,3.0,0.0,1.0
80.0,-1.0,6.0,2.0,4.0,0.33
81.0,1.0,3.0,3.0,0.0,1.0
82.0,-1.0,6.0,3.0,3.0,0.5
83.0,1.0,6.0,5.0,1.0,0.83
84.0,-1.0,2.0,1.0,1.0,0.5
85.0,1.0,5.0,5.0,0.0,1.0
86.0,-1.0,2.0,0.0,2.0,0.0
87.0,1.0,9.0,7.0,2.0,0.78
88.0,1.0,5.0,4.0,1.0,0.8
89.0,1.0,2.0,2.0,0.0,1.0
90.0,-1.0,2.0,1.0,1.0,0.5
91.0,1.0,3.0,3.0,0.0,1.0
92.0,-1.0,7.0,1.0,6.0,0.14
93.0,1.0,8.0,8.0,0.0,1.0
94.0,1.0,5.0,3.0,2.0,0.6
95.0,1.0,2.0,2.0,0.0,1.0
96.0,1.0,2.0,0.0,0.0,1.0
97.0,-1.0,2.0,1.0,1.0,0.5
98.0,-1.0,8.0,4.0,4.0,0.5
99.0,-1.0,3.0,1.0,2.0,0.33
100.0,1.0,12.0,10.0,2.0,0.83
101.0,1.0,1.0,1.0,0.0,1.0
102.0,1.0,5.0,3.0,2.0,0.6
103.0,1.0,5.0,4.0,1.0,0.8
104.0,1.0,5.0,3.0,2.0,0.6
105.0,-1.0,3.0,1.0,2.0,0.33
106.0,-1.0,5.0,2.0,3.0,0.4
107.0,1.0,12.0,9.0,3.0,0.75
108.0,1.0,2.0,2.0,0.0,1.0
109.0,1.0,3.0,3.0,0.0,1.0
110.0,-1.0,6.0,3.0,3.0,0.5
111.0,1.0,6.0,5.0,1.0,0.83
112.0,1.0,4.0,3.0,1.0,0.75
113.0,-1.0,4.0,1.0,3.0,0.25
114.0,-1.0,5.0,1.0,4.0,0.2
115.0,-1.0,4.0,2.0,2.0,0.5
116.0,1.0,4.0,3.0,1.0,0.75
117.0,1.0,4.0,0.0,0.0,1.0
118.0,-1.0,1.0,0.0,1.0,0.0
119.0,1.0,7.0,4.0,3.0,0.57
120.0,-1.0,8.0,4.0,4.0,0.5
121.0,1.0,3.0,2.0,1.0,0.67
122.0,-1.0,4.0,2.0,2.0,0.5
123.0,-1.0,3.0,1.0,2.0,0.33
124.0,1.0,12.0,8.0,4.0,0.67
125.0,-1.0,2.0,1.0,1.0,0.5
126.0,-1.0,2.0,1.0,1.0,0.5
127.0,1.0,5.0,3.0,2.0,0.6
128.0,1.0,3.0,2.0,1.0,0.67
129.0,-1.0,6.0,2.0,4.0,0.33
130.0,1.0,11.0,9.0,2.0,0.82
131.0,1.0,3.0,3.0,0.0,1.0
132.0,-1.0,3.0,1.0,2.0,0.33
133.0,1.0,4.0,3.0,1.0,0.75
134.0,-1.0,1.0,0.0,1.0,0.0
135.0,1.0,6.0,5.0,1.0,0.83
