,Topic Divergence,Burst Length,Compatible Msgs,Incompatible Msgs,Avg Compat Ratio
0.0,0.0,1.0,0.0,0.0,0.5
1.0,-1.0,7.0,2.0,5.0,0.29
2.0,1.0,4.0,4.0,0.0,1.0
3.0,-1.0,2.0,1.0,1.0,0.5
4.0,1.0,5.0,3.0,2.0,0.6
5.0,-1.0,2.0,1.0,1.0,0.5
6.0,1.0,3.0,3.0,0.0,1.0
7.0,1.0,4.0,3.0,1.0,0.75
8.0,-1.0,3.0,1.0,2.0,0.33
9.0,1.0,8.0,7.0,1.0,0.88
10.0,1.0,1.0,1.0,0.0,1.0
11.0,1.0,7.0,5.0,2.0,0.71
12.0,-1.0,4.0,1.0,3.0,0.25
13.0,1.0,7.0,5.0,2.0,0.71
14.0,-1.0,3.0,1.0,2.0,0.33
15.0,1.0,9.0,7.0,2.0,0.78
16.0,1.0,4.0,3.0,1.0,0.75
17.0,1.0,4.0,0.0,0.0,1.0
18.0,-1.0,3.0,0.0,3.0,0.0
19.0,1.0,7.0,4.0,3.0,0.57
20.0,-1.0,5.0,2.0,3.0,0.4
21.0,1.0,1.0,1.0,0.0,1.0
22.0,1.0,11.0,7.0,4.0,0.64
23.0,1.0,2.0,2.0,0.0,1.0
24.0,1.0,6.0,4.0,2.0,0.67
25.0,1.0,4.0,4.0,0.0,1.0
26.0,1.0,6.0,6.0,0.0,1.0
27.0,-1.0,3.0,1.0,2.0,0.33
28.0,1.0,2.0,2.0,0.0,1.0
29.0,1.0,5.0,3.0,2.0,0.6
30.0,1.0,7.0,5.0,2.0,0.71
31.0,-1.0,5.0,2.0,3.0,0.4
32.0,1.0,6.0,5.0,1.0,0.83
33.0,-1.0,4.0,2.0,2.0,0.5
34.0,1.0,5.0,4.0,1.0,0.8
35.0,-1.0,6.0,3.0,3.0,0.5
36.0,1.0,4.0,3.0,1.0,0.75
37.0,-1.0,7.0,3.0,4.0,0.43
38.0,-1.0,2.0,1.0,1.0,0.5
39.0,1.0,4.0,4.0,0.0,1.0
40.0,-1.0,3.0,1.0,2.0,0.33
41.0,1.0,6.0,4.0,2.0,0.67
42.0,-1.0,2.0,1.0,1.0,0.5
43.0,-1.0,8.0,4.0,4.0,0.5
44.0,-1.0,2.0,1.0,1.0,0.5
45.0,1.0,6.0,4.0,2.0,0.67
46.0,-1.0,1.0,0.0,1.0,0.0
47.0,1.0,10.0,6.0,4.0,0.6
48.0,-1.0,4.0,2.0,2.0,0.5
49.0,1.0,3.0,2.0,1.0,0.67
50.0,1.0,4.0,3.0,1.0,0.75
51.0,1.0,5.0,3.0,2.0,0.6
52.0,1.0,3.0,3.0,0.0,1.0
53.0,-1.0,4.0,2.0,2.0,0.5
54.0,1.0,3.0,3.0,0.0,1.0
55.0,1.0,6.0,5.0,1.0,0.83
56.0,1.0,4.0,3.0,1.0,0.75
57.0,1.0,6.0,5.0,1.0,0.83
58.0,1.0,4.0,3.0,1.0,0.75
59.0,-1.0,6.0,2.0,4.0,0.33
60.0,1.0,6.0,4.0,2.0,0.67
61.0,1.0,3.0,2.0,1.0,0.67
62.0,1.0,4.0,4.0,0.0,1.0
63.0,-1.0,6.0,3.0,3.0,0.5
64.0,1.0,5.0,4.0,1.0,0.8
65.0,1.0,3.0,3.0,0.0,1.0
66.0,1.0,1.0,1.0,0.0,1.0
67.0,1.0,3.0,3.0,0.0,1.0
68.0,-1.0,4.0,1.0,3.0,0.25
69.0,1.0,1.0,1.0,0.0,1.0
70.0,1.0,5.0,3.0,2.0,0.6
71.0,1.0,6.0,5.0,1.0,0.83
72.0,1.0,4.0,3.0,1.0,0.75
73.0,-1.0,2.0,1.0,1.0,0.5
74.0,-1.0,5.0,2.0,3.0,0.4
75.0,1.0,3.0,3.0,0.0,1.0
76.0,-1.0,3.0,1.0,2.0,0.33
77.0,1.0,4.0,4.0,0.0,1.0
78.0,1.0,5.0,4.0,1.0,0.8
79.0,1.0,4.0,3.0,1.0,0.75
80.0,-1.0,4.0,2.0,2.0,0.5
81.0,1.0,2.0,2.0,0.0,1.0
82.0,1.0,7.0,4.0,3.0,0.57
83.0,1.0,4.0,3.0,1.0,0.75
84.0,1.0,5.0,4.0,1.0,0.8
85.0,1.0,5.0,5.0,0.0,1.0
86.0,1.0,4.0,3.0,1.0,0.75
87.0,-1.0,2.0,1.0,1.0,0.5
88.0,1.0,2.0,0.0,0.0,1.0
89.0,-1.0,5.0,0.0,5.0,0.0
90.0,1.0,6.0,5.0,1.0,0.83
91.0,-1.0,3.0,1.0,2.0,0.33
92.0,1.0,4.0,4.0,0.0,1.0
93.0,1.0,4.0,3.0,1.0,0.75
94.0,1.0,4.0,4.0,0.0,1.0
95.0,-1.0,3.0,0.0,3.0,0.0
96.0,1.0,10.0,9.0,1.0,0.9
97.0,-1.0,2.0,0.0,2.0,0.0
98.0,1.0,11.0,8.0,3.0,0.73
99.0,1.0,1.0,1.0,0.0,1.0
100.0,1.0,2.0,2.0,0.0,1.0
101.0,1.0,5.0,4.0,1.0,0.8
102.0,-1.0,4.0,2.0,2.0,0.5
103.0,1.0,5.0,3.0,2.0,0.6
104.0,-1.0,8.0,3.0,5.0,0.38
105.0,-1.0,2.0,1.0,1.0,0.5
106.0,1.0,2.0,0.0,0.0,1.0
107.0,1.0,5.0,4.0,1.0,0.8
108.0,-1.0,4.0,1.0,3.0,0.25
109.0,1.0,9.0,9.0,0.0,1.0
110.0,-1.0,4.0,2.0,2.0,0.5
111.0,1.0,8.0,7.0,1.0,0.88
112.0,1.0,5.0,3.0,2.0,0.6
113.0,-1.0,8.0,4.0,4.0,0.5
114.0,1.0,1.0,1.0,0.0,1.0
115.0,1.0,5.0,5.0,0.0,1.0
116.0,-1.0,4.0,2.0,2.0,0.5
117.0,1.0,9.0,8.0,1.0,0.89
118.0,1.0,2.0,2.0,0.0,1.0
119.0,1.0,1.0,1.0,0.0,1.0
120.0,1.0,6.0,5.0,1.0,0.83
121.0,-1.0,3.0,1.0,2.0,0.33
122.0,1.0,7.0,4.0,3.0,0.57
123.0,1.0,4.0,4.0,0.0,1.0
124.0,1.0,5.0,3.0,2.0,0.6
125.0,1.0,3.0,2.0,1.0,0.67
126.0,-1.0,2.0,1.0,1.0,0.5
127.0,1.0,6.0,6.0,0.0,1.0
128.0,1.0,1.0,1.0,0.0,1.0
129.0,1.0,10.0,9.0,1.0,0.9
130.0,1.0,3.0,2.0,1.0,0.67
131.0,1.0,3.0,2.0,1.0,0.67
132.0,1.0,10.0,8.0,2.0,0.8
133.0,1.0,10.0,0.0,0.0,1.0
134.0,-1.0,6.0,3.0,3.0,0.5
135.0,1.0,8.0,7.0,1.0,0.88
136.0,1.0,2.0,2.0,0.0,1.0
137.0,1.0,2.0,0.0,0.0,1.0
138.0,-1.0,4.0,2.0,2.0,0.5
139.0,1.0,1.0,1.0,0.0,1.0
140.0,-1.0,5.0,2.0,3.0,0.4
141.0,1.0,5.0,0.0,0.0,1.0
142.0,-1.0,4.0,2.0,2.0,0.5
143.0,-1.0,6.0,3.0,3.0,0.5
144.0,1.0,3.0,2.0,1.0,0.67
145.0,-1.0,2.0,1.0,1.0,0.5
146.0,1.0,5.0,3.0,2.0,0.6
147.0,1.0,3.0,3.0,0.0,1.0
148.0,1.0,4.0,3.0,1.0,0.75
149.0,1.0,3.0,3.0,0.0,1.0
150.0,1.0,7.0,6.0,1.0,0.86
151.0,1.0,3.0,3.0,0.0,1.0
152.0,-1.0,2.0,1.0,1.0,0.5
153.0,1.0,5.0,3.0,2.0,0.6
154.0,1.0,8.0,6.0,2.0,0.75
155.0,-1.0,2.0,1.0,1.0,0.5
156.0,-1.0,1.0,0.0,1.0,0.0
157.0,1.0,6.0,6.0,0.0,1.0
158.0,-1.0,2.0,1.0,1.0,0.5
159.0,1.0,7.0,4.0,3.0,0.57
160.0,1.0,4.0,3.0,1.0,0.75
161.0,1.0,7.0,4.0,3.0,0.57
162.0,1.0,4.0,4.0,0.0,1.0
163.0,-1.0,4.0,1.0,3.0,0.25
164.0,-1.0,2.0,1.0,1.0,0.5
165.0,1.0,2.0,0.0,0.0,1.0
166.0,1.0,4.0,3.0,1.0,0.75
167.0,1.0,4.0,3.0,1.0,0.75
168.0,-1.0,3.0,1.0,2.0,0.33
169.0,1.0,8.0,6.0,2.0,0.75
170.0,-1.0,2.0,1.0,1.0,0.5
171.0,1.0,3.0,3.0,0.0,1.0
172.0,1.0,3.0,3.0,0.0,1.0
173.0,1.0,5.0,3.0,2.0,0.6
174.0,1.0,3.0,2.0,1.0,0.67
175.0,-1.0,6.0,3.0,3.0,0.5
176.0,-1.0,7.0,2.0,5.0,0.29
177.0,-1.0,6.0,3.0,3.0,0.5
178.0,-1.0,3.0,1.0,2.0,0.33
179.0,1.0,13.0,11.0,2.0,0.85
180.0,-1.0,1.0,0.0,1.0,0.0
181.0,1.0,9.0,9.0,0.0,1.0
182.0,1.0,3.0,2.0,1.0,0.67
183.0,1.0,3.0,2.0,1.0,0.67
184.0,1.0,6.0,4.0,2.0,0.67
185.0,1.0,3.0,2.0,1.0,0.67
186.0,-1.0,7.0,2.0,5.0,0.29
187.0,-1.0,4.0,1.0,3.0,0.25
188.0,1.0,13.0,9.0,4.0,0.69
189.0,-1.0,5.0,2.0,3.0,0.4
190.0,1.0,10.0,7.0,3.0,0.7
191.0,1.0,1.0,1.0,0.0,1.0
192.0,-1.0,6.0,2.0,4.0,0.33
193.0,1.0,9.0,5.0,4.0,0.56
